receipt_id,receipt_number,po_id,receipt_date,quantity_received,warehouse_id,quality_check_passed,notes
GR-00001304,GR-00001304,PO-00001092,2024-02-13,75,WH-001,1,
GR-00001305,GR-00001305,PO-00001093,2023-11-16,10,WH-002,1,
GR-00001306,GR-00001306,PO-00001094,2024-07-03,6,WH-002,1,
GR-00001307,GR-00001307,PO-00001094,2024-07-03,14,WH-002,1,
GR-00001308,GR-00001308,PO-00001096,2025-05-16,50,WH-002,1,
GR-00001309,GR-00001309,PO-00001097,2024-04-11,20,WH-003,1,
GR-00001310,GR-00001310,PO-00001098,2024-06-21,25,WH-001,1,
GR-00001311,GR-00001311,PO-00001098,2024-06-21,125,WH-001,1,
GR-00001312,GR-00001312,PO-00001099,2025-02-26,150,WH-003,1,
GR-00001313,GR-00001313,PO-00001100,2024-06-20,54,WH-003,0,
GR-00001314,GR-00001314,PO-00001100,2024-06-16,29,WH-002,1,
GR-00001315,GR-00001315,PO-00001100,2024-06-19,67,WH-002,1,
GR-00001316,GR-00001316,PO-00001101,2024-01-18,75,WH-002,1,
GR-00001317,GR-00001317,PO-00001102,2024-08-15,100,WH-002,1,
GR-00001318,GR-00001318,PO-00001105,2025-03-27,2,WH-001,1,
GR-00001319,GR-00001319,PO-00001105,2025-03-31,3,WH-003,1,
GR-00001320,GR-00001320,PO-00001105,2025-03-30,5,WH-002,1,
GR-00001321,GR-00001321,PO-00001107,2025-04-11,45,WH-001,1,
GR-00001322,GR-00001322,PO-00001107,2025-04-13,105,WH-001,1,
GR-00001323,GR-00001323,PO-00001108,2025-05-08,49,WH-001,1,
GR-00001324,GR-00001324,PO-00001108,2025-05-11,151,WH-002,1,
GR-00001325,GR-00001325,PO-00001110,2023-08-31,150,WH-002,1,
GR-00001326,GR-00001326,PO-00001111,2025-04-28,10,WH-002,1,
GR-00001327,GR-00001327,PO-00001112,2025-02-01,3,WH-002,1,
GR-00001328,GR-00001328,PO-00001112,2025-02-02,47,WH-003,1,
GR-00001329,GR-00001329,PO-00001113,2025-05-26,45,WH-003,1,
GR-00001330,GR-00001330,PO-00001113,2025-05-26,55,WH-001,1,
GR-00001331,GR-00001331,PO-00001114,2023-08-04,50,WH-001,1,
GR-00001332,GR-00001332,PO-00001115,2024-09-28,29,WH-002,1,
GR-00001333,GR-00001333,PO-00001115,2024-10-01,46,WH-001,1,
GR-00001334,GR-00001334,PO-00001116,2025-02-10,27,WH-002,1,
GR-00001335,GR-00001335,PO-00001116,2025-02-10,48,WH-001,1,
GR-00001336,GR-00001336,PO-00001118,2025-01-29,100,WH-002,1,
GR-00001337,GR-00001337,PO-00001119,2024-07-14,75,WH-002,1,
GR-00001338,GR-00001338,PO-00001121,2025-01-19,100,WH-003,1,
GR-00001339,GR-00001339,PO-00001122,2024-10-02,150,WH-001,1,
GR-00001340,GR-00001340,PO-00001123,2024-11-27,17,WH-003,1,
GR-00001341,GR-00001341,PO-00001123,2024-11-26,33,WH-001,1,
GR-00001342,GR-00001342,PO-00001124,2024-12-20,2,WH-003,1,
GR-00001343,GR-00001343,PO-00001124,2024-12-22,24,WH-003,1,
GR-00001344,GR-00001344,PO-00001124,2024-12-21,24,WH-003,1,
GR-00001345,GR-00001345,PO-00001125,2023-09-05,7,WH-003,1,
GR-00001346,GR-00001346,PO-00001125,2023-09-06,43,WH-001,1,
GR-00001347,GR-00001347,PO-00001126,2024-10-03,100,WH-002,1,
GR-00001348,GR-00001348,PO-00001127,2023-10-28,6,WH-003,1,
GR-00001349,GR-00001349,PO-00001127,2023-11-01,4,WH-003,1,
GR-00001350,GR-00001350,PO-00001127,2023-11-02,10,WH-003,1,
GR-00001351,GR-00001351,PO-00001128,2025-02-11,200,WH-002,1,
GR-00001352,GR-00001352,PO-00001129,2025-01-20,100,WH-002,1,
GR-00001353,GR-00001353,PO-00001130,2024-08-13,8,WH-003,1,
GR-00001354,GR-00001354,PO-00001130,2024-08-08,17,WH-002,1,
GR-00001355,GR-00001355,PO-00001131,2024-05-28,20,WH-002,1,
GR-00001356,GR-00001356,PO-00001132,2025-01-13,20,WH-001,1,
GR-00001357,GR-00001357,PO-00001134,2023-10-05,50,WH-001,1,
GR-00001358,GR-00001358,PO-00001136,2024-09-01,75,WH-001,1,
GR-00001359,GR-00001359,PO-00001137,2023-11-20,14,WH-002,1,
GR-00001360,GR-00001360,PO-00001137,2023-11-22,61,WH-002,1,
GR-00001361,GR-00001361,PO-00001138,2024-07-28,10,WH-003,1,
GR-00001362,GR-00001362,PO-00001140,2023-11-18,10,WH-001,1,
GR-00001363,GR-00001363,PO-00001141,2024-01-24,22,WH-003,1,
GR-00001364,GR-00001364,PO-00001141,2024-01-26,2,WH-001,1,
GR-00001365,GR-00001365,PO-00001141,2024-01-24,51,WH-002,1,
GR-00001366,GR-00001366,PO-00001142,2025-01-14,150,WH-002,1,
GR-00001367,GR-00001367,PO-00001143,2024-05-06,150,WH-001,1,
GR-00001368,GR-00001368,PO-00001145,2025-02-21,75,WH-002,1,
GR-00001369,GR-00001369,PO-00001146,2024-03-01,25,WH-001,1,
GR-00001370,GR-00001370,PO-00001147,2024-04-21,25,WH-002,1,
GR-00001371,GR-00001371,PO-00001148,2024-06-23,10,WH-003,1,
GR-00001372,GR-00001372,PO-00001149,2024-09-17,41,WH-003,1,
GR-00001373,GR-00001373,PO-00001149,2024-09-16,23,WH-002,1,
GR-00001374,GR-00001374,PO-00001149,2024-09-18,36,WH-002,1,
GR-00001375,GR-00001375,PO-00001151,2024-04-21,70,WH-002,1,
GR-00001376,GR-00001376,PO-00001151,2024-04-21,58,WH-002,1,
GR-00001377,GR-00001377,PO-00001151,2024-04-18,72,WH-003,1,
GR-00001378,GR-00001378,PO-00001152,2023-10-03,25,WH-003,1,
GR-00001379,GR-00001379,PO-00001153,2023-12-18,5,WH-001,0,
GR-00001380,GR-00001380,PO-00001153,2023-12-13,15,WH-002,1,
GR-00001381,GR-00001381,PO-00001154,2025-01-10,66,WH-001,1,
GR-00001382,GR-00001382,PO-00001154,2025-01-09,39,WH-003,1,
GR-00001383,GR-00001383,PO-00001154,2025-01-09,95,WH-003,1,
GR-00001384,GR-00001384,PO-00001156,2023-11-28,200,WH-001,1,
GR-00001385,GR-00001385,PO-00001157,2024-08-05,1,WH-002,1,
GR-00001386,GR-00001386,PO-00001157,2024-08-03,1,WH-001,0,
GR-00001387,GR-00001387,PO-00001157,2024-08-01,23,WH-001,1,
GR-00001388,GR-00001388,PO-00001158,2025-02-11,58,WH-001,1,
GR-00001389,GR-00001389,PO-00001158,2025-02-12,17,WH-001,1,
GR-00001390,GR-00001390,PO-00001158,2025-02-16,75,WH-001,1,
GR-00001391,GR-00001391,PO-00001159,2024-12-28,25,WH-003,1,
GR-00001392,GR-00001392,PO-00001160,2024-02-02,100,WH-002,1,
GR-00001393,GR-00001393,PO-00001161,2024-05-06,75,WH-002,1,
GR-00001394,GR-00001394,PO-00001162,2024-11-23,100,WH-002,1,
GR-00001395,GR-00001395,PO-00001163,2024-03-31,47,WH-002,1,
GR-00001396,GR-00001396,PO-00001163,2024-03-30,21,WH-001,1,
GR-00001397,GR-00001397,PO-00001163,2024-04-01,32,WH-001,1,
GR-00001398,GR-00001398,PO-00001164,2023-11-27,20,WH-003,1,
GR-00001399,GR-00001399,PO-00001165,2023-10-01,150,WH-001,1,
GR-00001400,GR-00001400,PO-00001166,2024-03-03,1,WH-002,1,
GR-00001401,GR-00001401,PO-00001166,2024-03-01,49,WH-001,1,
GR-00001402,GR-00001402,PO-00001168,2024-03-30,20,WH-001,1,
GR-00001403,GR-00001403,PO-00001169,2024-04-29,9,WH-002,1,
GR-00001404,GR-00001404,PO-00001169,2024-04-29,41,WH-002,1,
GR-00001405,GR-00001405,PO-00001170,2024-06-12,11,WH-003,1,
GR-00001406,GR-00001406,PO-00001170,2024-06-15,6,WH-001,1,
GR-00001407,GR-00001407,PO-00001170,2024-06-15,33,WH-001,0,
GR-00001408,GR-00001408,PO-00001171,2024-07-12,75,WH-003,1,
GR-00001409,GR-00001409,PO-00001172,2024-01-29,10,WH-002,1,
GR-00001410,GR-00001410,PO-00001173,2024-02-22,4,WH-003,1,
GR-00001411,GR-00001411,PO-00001173,2024-02-25,21,WH-002,1,
GR-00001412,GR-00001412,PO-00001174,2023-08-13,50,WH-001,1,
GR-00001413,GR-00001413,PO-00001175,2023-09-11,150,WH-001,1,
GR-00001414,GR-00001414,PO-00001176,2025-06-21,10,WH-001,1,
GR-00001415,GR-00001415,PO-00001177,2024-09-29,8,WH-003,1,
GR-00001416,GR-00001416,PO-00001177,2024-10-02,17,WH-003,1,
GR-00001417,GR-00001417,PO-00001178,2024-01-07,100,WH-002,1,
GR-00001418,GR-00001418,PO-00001179,2024-10-12,150,WH-003,1,
GR-00001419,GR-00001419,PO-00001180,2024-08-09,50,WH-003,0,
GR-00001420,GR-00001420,PO-00001181,2023-11-11,20,WH-001,1,
GR-00001421,GR-00001421,PO-00001182,2025-03-15,150,WH-003,1,
GR-00001422,GR-00001422,PO-00001183,2024-03-05,50,WH-002,0,
GR-00001423,GR-00001423,PO-00001184,2023-10-17,28,WH-003,1,
GR-00001424,GR-00001424,PO-00001184,2023-10-20,6,WH-003,1,
GR-00001425,GR-00001425,PO-00001184,2023-10-20,66,WH-003,1,
GR-00001426,GR-00001426,PO-00001185,2024-02-11,10,WH-003,1,
GR-00001427,GR-00001427,PO-00001186,2023-10-01,25,WH-001,1,
GR-00001428,GR-00001428,PO-00001187,2024-04-22,200,WH-003,1,
GR-00001429,GR-00001429,PO-00001188,2023-08-10,10,WH-002,1,
GR-00001430,GR-00001430,PO-00001189,2023-11-07,50,WH-001,1,
GR-00001431,GR-00001431,PO-00001190,2024-07-13,10,WH-002,1,
GR-00001432,GR-00001432,PO-00001191,2023-10-29,19,WH-002,1,
GR-00001433,GR-00001433,PO-00001191,2023-10-30,56,WH-002,1,
GR-00001434,GR-00001434,PO-00001192,2024-05-09,20,WH-003,0,
GR-00001435,GR-00001435,PO-00001193,2024-10-02,200,WH-003,1,
GR-00001436,GR-00001436,PO-00001194,2025-04-30,50,WH-002,0,
GR-00001437,GR-00001437,PO-00001195,2023-11-19,150,WH-001,1,
GR-00001438,GR-00001438,PO-00001196,2023-09-06,100,WH-001,1,
GR-00001439,GR-00001439,PO-00001197,2025-02-27,150,WH-001,1,
GR-00001440,GR-00001440,PO-00001198,2025-04-08,11,WH-003,1,
GR-00001441,GR-00001441,PO-00001198,2025-04-09,39,WH-001,1,
GR-00001442,GR-00001442,PO-00001199,2023-09-16,3,WH-002,1,
GR-00001443,GR-00001443,PO-00001199,2023-09-12,22,WH-003,1,
GR-00001444,GR-00001444,PO-00001201,2024-04-24,75,WH-001,0,
GR-00001445,GR-00001445,PO-00001202,2024-02-10,50,WH-003,1,
GR-00001446,GR-00001446,PO-00001203,2023-12-22,1,WH-001,1,
GR-00001447,GR-00001447,PO-00001203,2023-12-28,9,WH-003,1,
GR-00001448,GR-00001448,PO-00001203,2023-12-28,15,WH-002,1,
GR-00001449,GR-00001449,PO-00001204,2023-12-27,75,WH-003,1,
GR-00001450,GR-00001450,PO-00001205,2025-01-16,25,WH-003,1,
GR-00001451,GR-00001451,PO-00001206,2023-09-09,20,WH-003,1,
GR-00001452,GR-00001452,PO-00001207,2023-08-25,50,WH-001,1,
GR-00001453,GR-00001453,PO-00001207,2023-08-29,50,WH-001,1,
GR-00001454,GR-00001454,PO-00001208,2024-01-20,36,WH-001,1,
GR-00001455,GR-00001455,PO-00001208,2024-01-22,64,WH-002,1,
GR-00001456,GR-00001456,PO-00001210,2024-07-25,5,WH-003,1,
GR-00001457,GR-00001457,PO-00001210,2024-07-26,45,WH-001,1,
GR-00001458,GR-00001458,PO-00001211,2023-11-29,35,WH-002,1,
GR-00001459,GR-00001459,PO-00001211,2023-12-04,65,WH-001,1,
GR-00001460,GR-00001460,PO-00001213,2024-02-23,50,WH-003,1,
GR-00001461,GR-00001461,PO-00001214,2024-02-19,10,WH-002,1,
GR-00001462,GR-00001462,PO-00001214,2024-02-21,10,WH-001,1,
GR-00001463,GR-00001463,PO-00001215,2023-11-26,200,WH-003,1,
GR-00001464,GR-00001464,PO-00001216,2023-12-07,50,WH-002,1,
GR-00001465,GR-00001465,PO-00001217,2023-10-27,10,WH-003,1,
GR-00001466,GR-00001466,PO-00001218,2024-12-08,150,WH-001,1,
GR-00001467,GR-00001467,PO-00001219,2023-09-04,20,WH-002,1,
GR-00001468,GR-00001468,PO-00001219,2023-09-02,30,WH-002,1,
GR-00001469,GR-00001469,PO-00001220,2025-01-03,7,WH-003,1,
GR-00001470,GR-00001470,PO-00001220,2025-01-02,18,WH-001,1,
GR-00001471,GR-00001471,PO-00001221,2024-05-20,200,WH-002,1,
GR-00001472,GR-00001472,PO-00001222,2025-04-02,50,WH-003,1,
GR-00001473,GR-00001473,PO-00001223,2025-01-22,4,WH-003,1,
GR-00001474,GR-00001474,PO-00001223,2025-01-21,2,WH-001,1,
GR-00001475,GR-00001475,PO-00001223,2025-01-21,14,WH-002,1,
GR-00001476,GR-00001476,PO-00001224,2025-01-13,50,WH-003,1,
GR-00001477,GR-00001477,PO-00001225,2023-12-18,150,WH-002,1,
GR-00001478,GR-00001478,PO-00001226,2024-06-30,200,WH-003,1,
GR-00001479,GR-00001479,PO-00001228,2024-07-01,2,WH-001,1,
GR-00001480,GR-00001480,PO-00001228,2024-06-29,2,WH-001,1,
GR-00001481,GR-00001481,PO-00001228,2024-07-02,6,WH-003,1,
GR-00001482,GR-00001482,PO-00001229,2023-10-24,10,WH-001,1,
GR-00001483,GR-00001483,PO-00001231,2023-10-16,150,WH-001,1,
GR-00001484,GR-00001484,PO-00001232,2024-01-14,25,WH-001,1,
GR-00001485,GR-00001485,PO-00001232,2024-01-15,25,WH-002,1,
GR-00001486,GR-00001486,PO-00001233,2024-02-02,150,WH-002,1,
GR-00001487,GR-00001487,PO-00001234,2025-05-07,150,WH-001,1,
GR-00001488,GR-00001488,PO-00001235,2025-02-06,20,WH-001,1,
GR-00001489,GR-00001489,PO-00001237,2024-03-22,150,WH-002,1,
GR-00001490,GR-00001490,PO-00001238,2023-08-21,100,WH-003,1,
GR-00001491,GR-00001491,PO-00001239,2024-01-21,33,WH-003,1,
GR-00001492,GR-00001492,PO-00001239,2024-01-20,42,WH-001,1,
GR-00001493,GR-00001493,PO-00001240,2025-04-11,25,WH-003,1,
GR-00001494,GR-00001494,PO-00001241,2025-05-26,73,WH-003,0,
GR-00001495,GR-00001495,PO-00001241,2025-05-30,77,WH-002,1,
GR-00001496,GR-00001496,PO-00001242,2024-08-08,2,WH-002,1,
GR-00001497,GR-00001497,PO-00001242,2024-08-06,5,WH-002,1,
GR-00001498,GR-00001498,PO-00001242,2024-08-04,18,WH-003,1,
GR-00001499,GR-00001499,PO-00001243,2024-12-09,20,WH-002,0,
GR-00001500,GR-00001500,PO-00001244,2024-03-09,50,WH-002,1,
GR-00001501,GR-00001501,PO-00001245,2023-08-26,150,WH-001,1,
GR-00001502,GR-00001502,PO-00001246,2023-08-30,74,WH-003,1,
GR-00001503,GR-00001503,PO-00001246,2023-08-27,126,WH-001,1,
GR-00001504,GR-00001504,PO-00001248,2025-02-04,25,WH-002,1,
GR-00001505,GR-00001505,PO-00001250,2023-12-22,100,WH-001,1,
GR-00001506,GR-00001506,PO-00001251,2023-11-02,150,WH-002,1,
GR-00001507,GR-00001507,PO-00001252,2024-02-21,20,WH-003,1,
GR-00001508,GR-00001508,PO-00001253,2025-01-10,7,WH-003,1,
GR-00001509,GR-00001509,PO-00001253,2025-01-09,18,WH-002,1,
GR-00001510,GR-00001510,PO-00001254,2023-12-19,75,WH-003,1,
GR-00001511,GR-00001511,PO-00001255,2024-01-01,10,WH-002,1,
GR-00001512,GR-00001512,PO-00001257,2025-06-04,50,WH-003,1,
GR-00001513,GR-00001513,PO-00001258,2024-08-14,10,WH-003,1,
GR-00001514,GR-00001514,PO-00001259,2024-06-05,20,WH-001,1,
GR-00001515,GR-00001515,PO-00001260,2025-04-17,7,WH-002,1,
GR-00001516,GR-00001516,PO-00001260,2025-04-23,193,WH-003,1,
GR-00001517,GR-00001517,PO-00001261,2024-12-15,24,WH-002,1,
GR-00001518,GR-00001518,PO-00001261,2024-12-17,8,WH-003,1,
GR-00001519,GR-00001519,PO-00001261,2024-12-12,43,WH-001,1,
GR-00001520,GR-00001520,PO-00001262,2024-10-20,10,WH-002,1,
GR-00001521,GR-00001521,PO-00001263,2025-02-05,25,WH-001,1,
GR-00001522,GR-00001522,PO-00001264,2023-08-26,79,WH-002,1,
GR-00001523,GR-00001523,PO-00001264,2023-08-28,13,WH-003,1,
GR-00001524,GR-00001524,PO-00001264,2023-08-29,108,WH-001,1,
GR-00001525,GR-00001525,PO-00001265,2025-01-13,10,WH-001,1,
GR-00001526,GR-00001526,PO-00001267,2024-01-13,100,WH-001,1,
GR-00001527,GR-00001527,PO-00001268,2024-02-05,20,WH-001,1,
GR-00001528,GR-00001528,PO-00001269,2024-03-08,10,WH-003,1,
GR-00001529,GR-00001529,PO-00001270,2024-07-10,200,WH-001,1,
GR-00001530,GR-00001530,PO-00001271,2025-03-09,75,WH-001,1,
GR-00001531,GR-00001531,PO-00001272,2024-08-26,10,WH-001,1,
GR-00001532,GR-00001532,PO-00001273,2024-03-23,75,WH-002,1,
GR-00001533,GR-00001533,PO-00001275,2023-09-16,11,WH-001,1,
GR-00001534,GR-00001534,PO-00001275,2023-09-17,14,WH-001,1,
GR-00001535,GR-00001535,PO-00001276,2024-02-08,25,WH-001,1,
GR-00001536,GR-00001536,PO-00001277,2024-12-23,100,WH-002,1,
GR-00001537,GR-00001537,PO-00001279,2024-07-07,100,WH-003,1,
GR-00001538,GR-00001538,PO-00001280,2025-03-26,5,WH-001,1,
GR-00001539,GR-00001539,PO-00001280,2025-03-24,5,WH-001,1,
GR-00001540,GR-00001540,PO-00001282,2023-11-29,150,WH-001,1,
GR-00001541,GR-00001541,PO-00001283,2024-01-09,20,WH-001,1,
GR-00001542,GR-00001542,PO-00001284,2025-06-26,9,WH-003,1,
GR-00001543,GR-00001543,PO-00001284,2025-06-25,11,WH-001,1,
GR-00001544,GR-00001544,PO-00001285,2024-09-11,20,WH-003,1,
GR-00001545,GR-00001545,PO-00001286,2023-12-17,9,WH-002,1,
GR-00001546,GR-00001546,PO-00001286,2023-12-17,11,WH-003,1,
GR-00001547,GR-00001547,PO-00001287,2025-04-17,18,WH-003,1,
GR-00001548,GR-00001548,PO-00001287,2025-04-23,18,WH-002,1,
GR-00001549,GR-00001549,PO-00001287,2025-04-19,39,WH-002,1,
GR-00001550,GR-00001550,PO-00001288,2023-08-29,8,WH-001,1,
GR-00001551,GR-00001551,PO-00001288,2023-08-26,17,WH-002,1,
GR-00001552,GR-00001552,PO-00001289,2024-05-26,75,WH-001,1,
GR-00001553,GR-00001553,PO-00001290,2024-11-08,20,WH-001,1,
GR-00001554,GR-00001554,PO-00001292,2025-02-12,7,WH-002,1,
GR-00001555,GR-00001555,PO-00001292,2025-02-10,1,WH-003,0,
GR-00001556,GR-00001556,PO-00001292,2025-02-08,142,WH-003,1,
GR-00001557,GR-00001557,PO-00001293,2023-10-10,20,WH-001,1,
GR-00001558,GR-00001558,PO-00001295,2023-12-01,11,WH-003,1,
GR-00001559,GR-00001559,PO-00001295,2023-11-27,14,WH-001,1,
GR-00001560,GR-00001560,PO-00001296,2025-01-10,10,WH-002,1,
GR-00001561,GR-00001561,PO-00001297,2024-03-24,25,WH-002,1,
GR-00001562,GR-00001562,PO-00001298,2024-08-24,100,WH-003,1,
GR-00001563,GR-00001563,PO-00001299,2023-11-19,10,WH-002,1,
GR-00001564,GR-00001564,PO-00001300,2024-02-03,100,WH-001,1,
GR-00001565,GR-00001565,PO-00001301,2025-04-07,100,WH-001,1,
GR-00001566,GR-00001566,PO-00001302,2024-02-24,20,WH-002,1,
GR-00001567,GR-00001567,PO-00001302,2024-02-25,5,WH-003,1,
GR-00001568,GR-00001568,PO-00001302,2024-02-22,50,WH-002,1,
GR-00001569,GR-00001569,PO-00001304,2024-07-08,200,WH-003,1,
GR-00001570,GR-00001570,PO-00001305,2025-04-14,1,WH-001,1,
GR-00001571,GR-00001571,PO-00001305,2025-04-13,15,WH-002,1,
GR-00001572,GR-00001572,PO-00001305,2025-04-16,34,WH-002,1,
GR-00001573,GR-00001573,PO-00001306,2023-08-24,150,WH-001,1,
GR-00001574,GR-00001574,PO-00001307,2024-06-21,100,WH-003,1,
GR-00001575,GR-00001575,PO-00001308,2024-06-02,50,WH-003,1,
GR-00001576,GR-00001576,PO-00001309,2023-12-27,200,WH-003,1,
GR-00001577,GR-00001577,PO-00001310,2023-10-17,75,WH-001,1,
GR-00001578,GR-00001578,PO-00001311,2024-06-15,35,WH-001,0,
GR-00001579,GR-00001579,PO-00001311,2024-06-15,12,WH-001,1,
GR-00001580,GR-00001580,PO-00001311,2024-06-20,28,WH-001,1,
GR-00001581,GR-00001581,PO-00001312,2024-02-26,100,WH-001,1,
GR-00001582,GR-00001582,PO-00001314,2023-10-06,20,WH-002,1,
GR-00001583,GR-00001583,PO-00001315,2025-01-07,7,WH-002,0,
GR-00001584,GR-00001584,PO-00001315,2025-01-09,13,WH-002,1,
GR-00001585,GR-00001585,PO-00001316,2023-12-02,10,WH-003,0,
GR-00001586,GR-00001586,PO-00001317,2025-02-12,1,WH-001,1,
GR-00001587,GR-00001587,PO-00001317,2025-02-16,9,WH-003,1,
GR-00001588,GR-00001588,PO-00001317,2025-02-17,15,WH-001,1,
GR-00001589,GR-00001589,PO-00001319,2025-06-08,100,WH-002,1,
GR-00001590,GR-00001590,PO-00001320,2024-06-19,100,WH-002,1,
GR-00001591,GR-00001591,PO-00001322,2023-07-21,100,WH-003,1,
GR-00001592,GR-00001592,PO-00001323,2024-03-09,50,WH-001,1,
GR-00001593,GR-00001593,PO-00001324,2023-07-19,100,WH-002,1,
GR-00001594,GR-00001594,PO-00001325,2024-02-05,36,WH-003,1,
GR-00001595,GR-00001595,PO-00001325,2024-02-03,52,WH-003,0,
GR-00001596,GR-00001596,PO-00001325,2024-02-07,62,WH-001,1,
GR-00001597,GR-00001597,PO-00001326,2024-11-26,15,WH-002,1,
GR-00001598,GR-00001598,PO-00001326,2024-11-24,135,WH-003,1,
GR-00001599,GR-00001599,PO-00001327,2024-05-14,200,WH-002,1,
GR-00001600,GR-00001600,PO-00001329,2023-11-16,25,WH-002,1,
GR-00001601,GR-00001601,PO-00001330,2025-04-23,25,WH-002,1,
GR-00001602,GR-00001602,PO-00001331,2025-01-06,10,WH-002,1,
GR-00001603,GR-00001603,PO-00001332,2025-01-14,200,WH-001,1,
GR-00001604,GR-00001604,PO-00001334,2024-08-09,100,WH-001,1,
GR-00001605,GR-00001605,PO-00001335,2023-08-17,7,WH-002,1,
GR-00001606,GR-00001606,PO-00001335,2023-08-16,18,WH-003,1,
GR-00001607,GR-00001607,PO-00001336,2025-05-24,200,WH-002,1,
GR-00001608,GR-00001608,PO-00001337,2023-11-23,3,WH-003,1,
GR-00001609,GR-00001609,PO-00001337,2023-11-25,22,WH-001,1,
GR-00001610,GR-00001610,PO-00001338,2024-03-03,50,WH-003,1,
GR-00001611,GR-00001611,PO-00001340,2023-11-13,150,WH-003,1,
GR-00001612,GR-00001612,PO-00001341,2024-03-24,20,WH-001,1,
GR-00001613,GR-00001613,PO-00001343,2024-06-03,100,WH-003,1,
GR-00001614,GR-00001614,PO-00001344,2024-12-06,85,WH-001,1,
GR-00001615,GR-00001615,PO-00001344,2024-12-06,43,WH-001,1,
GR-00001616,GR-00001616,PO-00001344,2024-12-04,72,WH-003,0,
GR-00001617,GR-00001617,PO-00001345,2024-04-15,10,WH-001,1,
GR-00001618,GR-00001618,PO-00001346,2024-11-04,3,WH-003,1,
GR-00001619,GR-00001619,PO-00001346,2024-11-02,17,WH-002,1,
GR-00001620,GR-00001620,PO-00001347,2024-01-02,10,WH-001,1,
GR-00001621,GR-00001621,PO-00001347,2023-12-28,6,WH-001,1,
GR-00001622,GR-00001622,PO-00001347,2024-01-02,9,WH-003,1,
GR-00001623,GR-00001623,PO-00001348,2024-06-13,2,WH-003,0,
GR-00001624,GR-00001624,PO-00001348,2024-06-12,18,WH-003,1,
GR-00001625,GR-00001625,PO-00001349,2023-10-28,10,WH-003,1,
GR-00001626,GR-00001626,PO-00001350,2023-09-11,9,WH-001,1,
GR-00001627,GR-00001627,PO-00001350,2023-09-11,11,WH-003,1,
GR-00001628,GR-00001628,PO-00001350,2023-09-08,30,WH-001,1,
GR-00001629,GR-00001629,PO-00001351,2024-12-25,200,WH-001,1,
GR-00001630,GR-00001630,PO-00001352,2025-05-03,100,WH-001,1,
GR-00001631,GR-00001631,PO-00001354,2023-09-27,100,WH-002,1,
GR-00001632,GR-00001632,PO-00001355,2024-01-02,20,WH-003,1,
GR-00001633,GR-00001633,PO-00001356,2024-11-14,7,WH-003,1,
GR-00001634,GR-00001634,PO-00001356,2024-11-19,13,WH-002,1,
GR-00001635,GR-00001635,PO-00001358,2023-11-02,200,WH-003,1,
GR-00001636,GR-00001636,PO-00001360,2025-05-14,150,WH-002,1,
GR-00001637,GR-00001637,PO-00001361,2023-11-17,17,WH-001,1,
GR-00001638,GR-00001638,PO-00001361,2023-11-16,133,WH-003,0,
GR-00001639,GR-00001639,PO-00001363,2024-02-05,10,WH-002,1,
GR-00001640,GR-00001640,PO-00001364,2025-05-28,2,WH-002,1,
GR-00001641,GR-00001641,PO-00001364,2025-05-28,11,WH-002,1,
GR-00001642,GR-00001642,PO-00001364,2025-05-23,12,WH-002,1,
GR-00001643,GR-00001643,PO-00001365,2024-04-29,25,WH-002,1,
GR-00001644,GR-00001644,PO-00001366,2023-07-31,25,WH-001,1,
GR-00001645,GR-00001645,PO-00001367,2023-08-19,75,WH-001,1,
GR-00001646,GR-00001646,PO-00001368,2023-10-01,14,WH-003,1,
GR-00001647,GR-00001647,PO-00001368,2023-09-30,10,WH-002,1,
GR-00001648,GR-00001648,PO-00001368,2023-10-01,126,WH-002,1,
GR-00001649,GR-00001649,PO-00001369,2025-03-06,100,WH-003,1,
GR-00001650,GR-00001650,PO-00001371,2023-11-24,100,WH-003,1,
GR-00001651,GR-00001651,PO-00001372,2024-11-20,25,WH-001,1,
GR-00001652,GR-00001652,PO-00001373,2024-11-29,200,WH-003,1,
GR-00001653,GR-00001653,PO-00001374,2025-02-27,45,WH-002,1,
GR-00001654,GR-00001654,PO-00001374,2025-03-01,7,WH-003,1,
GR-00001655,GR-00001655,PO-00001374,2025-03-04,98,WH-002,1,
GR-00001656,GR-00001656,PO-00001375,2024-03-31,9,WH-001,1,
GR-00001657,GR-00001657,PO-00001375,2024-03-28,11,WH-002,1,
GR-00001658,GR-00001658,PO-00001376,2023-09-17,75,WH-001,1,
GR-00001659,GR-00001659,PO-00001377,2025-05-12,200,WH-002,1,
GR-00001660,GR-00001660,PO-00001378,2025-06-16,100,WH-002,1,
GR-00001661,GR-00001661,PO-00001379,2023-10-29,50,WH-002,1,
GR-00001662,GR-00001662,PO-00001380,2025-01-28,1,WH-003,1,
GR-00001663,GR-00001663,PO-00001380,2025-01-22,4,WH-002,1,
GR-00001664,GR-00001664,PO-00001380,2025-01-25,5,WH-002,1,
GR-00001665,GR-00001665,PO-00001381,2024-09-25,10,WH-003,1,
GR-00001666,GR-00001666,PO-00001382,2024-09-23,20,WH-002,1,
GR-00001667,GR-00001667,PO-00001383,2023-12-23,100,WH-003,1,
GR-00001668,GR-00001668,PO-00001384,2024-02-19,10,WH-002,1,
GR-00001669,GR-00001669,PO-00001385,2024-03-02,10,WH-002,1,
GR-00001670,GR-00001670,PO-00001386,2024-05-09,100,WH-001,1,
