quotation_id,quotation_number,lead_id,customer_id,salesperson_id,amount,quotation_date,valid_until_date,status,notes
QUO-00000732,QUO-00000732,LEAD-00001365,CUST-00000036,SP-00000010,4269.35,2025-06-07,2025-07-07,SENT,
QUO-00000733,QUO-00000733,LEAD-00001751,CUST-00000308,SP-00000005,142.5,2023-11-20,2023-12-20,REJECTED,
QUO-00000734,QUO-00000734,LEAD-00000533,CUST-00000696,SP-00000006,5563.55,2024-03-11,2024-04-10,ACCEPTED,
QUO-00000735,QUO-00000735,,CUST-00000616,SP-00000002,308.01,2025-05-29,2025-06-28,SENT,
QUO-00000736,QUO-00000736,LEAD-00000501,CUST-00000331,SP-00000016,547.37,2025-05-20,2025-06-19,SENT,
QUO-00000737,QUO-00000737,LEAD-00002461,CUST-00000781,SP-00000019,5394.75,2024-10-22,2024-11-21,SENT,
QUO-00000738,QUO-00000738,LEAD-00001880,CUST-00000665,SP-00000009,280.23,2023-12-26,2024-01-25,ACCEPTED,
QUO-00000739,QUO-00000739,,CUST-00000172,SP-00000012,2029.89,2024-10-28,2024-11-27,SENT,
QUO-00000740,QUO-00000740,,CUST-00000668,SP-00000017,1122.65,2025-04-23,2025-05-23,ACCEPTED,
QUO-00000741,QUO-00000741,,CUST-00000041,SP-00000011,1229.49,2025-01-04,2025-02-03,SENT,
QUO-00000742,QUO-00000742,LEAD-00000952,CUST-00000290,SP-00000011,108.0,2024-08-06,2024-09-05,ACCEPTED,
QUO-00000743,QUO-00000743,,CUST-00000495,SP-00000018,3251.24,2024-10-27,2024-11-26,SENT,
QUO-00000744,QUO-00000744,LEAD-00002963,CUST-00000909,SP-00000017,6732.97,2024-09-04,2024-10-04,ACCEPTED,
QUO-00000745,QUO-00000745,,CUST-00000150,SP-00000019,3992.38,2025-04-06,2025-05-06,REJECTED,
QUO-00000746,QUO-00000746,LEAD-00001234,CUST-00000240,SP-00000010,3903.81,2024-11-06,2024-12-06,SENT,
QUO-00000747,QUO-00000747,LEAD-00002923,CUST-00000584,SP-00000017,4401.67,2024-06-18,2024-07-18,ACCEPTED,
QUO-00000748,QUO-00000748,LEAD-00002520,CUST-00000525,SP-00000011,1274.66,2024-07-17,2024-08-16,SENT,
QUO-00000749,QUO-00000749,,CUST-00000390,SP-00000013,3301.03,2025-01-03,2025-02-02,SENT,
QUO-00000750,QUO-00000750,LEAD-00000523,CUST-00000669,SP-00000005,1545.75,2023-09-30,2023-10-30,ACCEPTED,
QUO-00000751,QUO-00000751,LEAD-00000923,CUST-00000362,SP-00000006,6408.19,2023-10-04,2023-11-03,SENT,
QUO-00000752,QUO-00000752,,CUST-00000046,SP-00000005,1533.56,2024-05-16,2024-06-15,SENT,
QUO-00000753,QUO-00000753,LEAD-00000559,CUST-00000546,SP-00000010,596.58,2023-08-08,2023-09-07,REJECTED,
QUO-00000754,QUO-00000754,LEAD-00002507,CUST-00000124,SP-00000009,1844.2,2024-06-30,2024-07-30,SENT,
QUO-00000755,QUO-00000755,,CUST-00000144,SP-00000010,4607.05,2024-02-28,2024-03-29,SENT,
QUO-00000756,QUO-00000756,LEAD-00002395,CUST-00000785,SP-00000015,531.52,2024-05-10,2024-06-09,SENT,
QUO-00000757,QUO-00000757,,CUST-00000163,SP-00000001,1753.53,2024-06-06,2024-07-06,SENT,
QUO-00000758,QUO-00000758,,CUST-00000092,SP-00000002,253.2,2025-06-24,2025-07-24,ACCEPTED,
QUO-00000759,QUO-00000759,LEAD-00002382,CUST-00000511,SP-00000011,2175.39,2024-07-18,2024-08-17,SENT,
QUO-00000760,QUO-00000760,LEAD-00001731,CUST-00000214,SP-00000005,1937.34,2023-11-02,2023-12-02,EXPIRED,
QUO-00000761,QUO-00000761,,CUST-00000526,SP-00000018,547.4,2025-04-10,2025-05-10,SENT,
QUO-00000762,QUO-00000762,LEAD-00001351,CUST-00000005,SP-00000013,2136.82,2025-06-28,2025-07-28,SENT,
QUO-00000763,QUO-00000763,,CUST-00000639,SP-00000001,3338.88,2025-05-25,2025-06-24,SENT,
QUO-00000764,QUO-00000764,LEAD-00001175,CUST-00000585,SP-00000010,3632.74,2025-04-05,2025-05-05,SENT,
QUO-00000765,QUO-00000765,LEAD-00002078,CUST-00000881,SP-00000018,2566.65,2024-06-15,2024-07-15,EXPIRED,
QUO-00000766,QUO-00000766,,CUST-00000627,SP-00000013,4620.23,2024-12-20,2025-01-19,SENT,
QUO-00000767,QUO-00000767,LEAD-00002278,CUST-00000524,SP-00000004,8436.77,2024-12-11,2025-01-10,REJECTED,
QUO-00000768,QUO-00000768,LEAD-00002062,CUST-00000289,SP-00000020,438.1,2024-06-10,2024-07-10,EXPIRED,
QUO-00000769,QUO-00000769,,CUST-00000890,SP-00000011,1284.36,2024-03-25,2024-04-24,EXPIRED,
QUO-00000770,QUO-00000770,LEAD-00001055,CUST-00000060,SP-00000009,1704.77,2024-05-14,2024-06-13,REJECTED,
QUO-00000771,QUO-00000771,LEAD-00000595,CUST-00000688,SP-00000016,2269.48,2024-12-23,2025-01-22,EXPIRED,
QUO-00000772,QUO-00000772,LEAD-00000429,CUST-00000738,SP-00000016,589.86,2024-05-20,2024-06-19,ACCEPTED,
QUO-00000773,QUO-00000773,LEAD-00001121,CUST-00000261,SP-00000002,2567.54,2024-07-13,2024-08-12,ACCEPTED,
QUO-00000774,QUO-00000774,LEAD-00002020,CUST-00000913,SP-00000013,2349.19,2024-05-22,2024-06-21,REJECTED,
QUO-00000775,QUO-00000775,,CUST-00000062,SP-00000017,87.48,2023-08-07,2023-09-06,SENT,
QUO-00000776,QUO-00000776,LEAD-00000521,CUST-00000057,SP-00000014,739.65,2024-04-05,2024-05-05,EXPIRED,
QUO-00000777,QUO-00000777,LEAD-00000206,CUST-00000599,SP-00000019,1081.6,2023-09-30,2023-10-30,DRAFT,
QUO-00000778,QUO-00000778,LEAD-00002711,CUST-00000009,SP-00000014,887.9,2025-02-28,2025-03-30,ACCEPTED,
QUO-00000779,QUO-00000779,,CUST-00000781,SP-00000010,1390.55,2023-12-29,2024-01-28,ACCEPTED,
QUO-00000780,QUO-00000780,,CUST-00000397,SP-00000010,33.8,2024-03-05,2024-04-04,EXPIRED,
QUO-00000781,QUO-00000781,LEAD-00000415,CUST-00000073,SP-00000017,1190.62,2023-07-13,2023-08-12,ACCEPTED,
QUO-00000782,QUO-00000782,LEAD-00002539,CUST-00000643,SP-00000012,3448.52,2025-03-25,2025-04-24,ACCEPTED,
QUO-00000783,QUO-00000783,,CUST-00000581,SP-00000001,155.68,2025-06-29,2025-07-29,ACCEPTED,
QUO-00000784,QUO-00000784,LEAD-00001750,CUST-00000940,SP-00000012,6920.86,2024-03-11,2024-04-10,SENT,
QUO-00000785,QUO-00000785,LEAD-00001897,CUST-00000570,SP-00000006,2579.93,2023-11-29,2023-12-29,DRAFT,
QUO-00000786,QUO-00000786,,CUST-00000094,SP-00000006,6311.9,2023-08-23,2023-09-22,EXPIRED,
QUO-00000787,QUO-00000787,,CUST-00000792,SP-00000004,1218.22,2024-04-01,2024-05-01,ACCEPTED,
QUO-00000788,QUO-00000788,,CUST-00000834,SP-00000016,291.4,2024-08-06,2024-09-05,ACCEPTED,
QUO-00000789,QUO-00000789,LEAD-00002954,CUST-00000643,SP-00000013,841.47,2024-12-26,2025-01-25,EXPIRED,
QUO-00000790,QUO-00000790,LEAD-00002110,CUST-00000684,SP-00000012,1124.28,2024-08-30,2024-09-29,ACCEPTED,
QUO-00000791,QUO-00000791,LEAD-00000184,CUST-00000263,SP-00000012,770.85,2024-11-07,2024-12-07,EXPIRED,
QUO-00000792,QUO-00000792,LEAD-00000077,CUST-00000641,SP-00000008,620.4,2025-03-11,2025-04-10,SENT,
QUO-00000793,QUO-00000793,LEAD-00002407,CUST-00000941,SP-00000012,2399.3,2023-11-23,2023-12-23,DRAFT,
QUO-00000794,QUO-00000794,,CUST-00000478,SP-00000007,2375.22,2025-04-17,2025-05-17,EXPIRED,
QUO-00000795,QUO-00000795,,CUST-00000164,SP-00000001,2932.05,2023-12-06,2024-01-05,ACCEPTED,
QUO-00000796,QUO-00000796,,CUST-00000595,SP-00000012,1450.56,2024-01-07,2024-02-06,EXPIRED,
QUO-00000797,QUO-00000797,LEAD-00000660,CUST-00000694,SP-00000002,432.63,2023-07-12,2023-08-11,SENT,
QUO-00000798,QUO-00000798,,CUST-00000357,SP-00000018,1852.96,2024-01-09,2024-02-08,ACCEPTED,
QUO-00000799,QUO-00000799,,CUST-00000885,SP-00000018,604.48,2023-11-15,2023-12-15,SENT,
QUO-00000800,QUO-00000800,LEAD-00001462,CUST-00000834,SP-00000011,968.41,2024-05-24,2024-06-23,ACCEPTED,
QUO-00000801,QUO-00000801,LEAD-00001705,CUST-00000817,SP-00000018,6146.0,2025-05-08,2025-06-07,ACCEPTED,
QUO-00000802,QUO-00000802,LEAD-00002722,CUST-00000951,SP-00000009,502.76,2023-12-07,2024-01-06,ACCEPTED,
QUO-00000803,QUO-00000803,LEAD-00002582,CUST-00000225,SP-00000001,1378.38,2024-03-19,2024-04-18,ACCEPTED,
QUO-00000804,QUO-00000804,LEAD-00002133,CUST-00000889,SP-00000006,1498.95,2023-07-10,2023-08-09,DRAFT,
QUO-00000805,QUO-00000805,,CUST-00000298,SP-00000003,1221.12,2023-10-22,2023-11-21,EXPIRED,
QUO-00000806,QUO-00000806,LEAD-00001714,CUST-00000800,SP-00000009,3080.31,2025-04-20,2025-05-20,ACCEPTED,
QUO-00000807,QUO-00000807,,CUST-00000464,SP-00000013,366.87,2025-03-20,2025-04-19,REJECTED,
QUO-00000808,QUO-00000808,LEAD-00000816,CUST-00000838,SP-00000016,648.86,2024-09-22,2024-10-22,ACCEPTED,
QUO-00000809,QUO-00000809,LEAD-00002343,CUST-00000626,SP-00000003,526.26,2025-05-16,2025-06-15,REJECTED,
QUO-00000810,QUO-00000810,LEAD-00002051,CUST-00000137,SP-00000001,4448.72,2024-09-07,2024-10-07,SENT,
QUO-00000811,QUO-00000811,,CUST-00000547,SP-00000013,2437.23,2025-01-13,2025-02-12,ACCEPTED,
QUO-00000812,QUO-00000812,LEAD-00000254,CUST-00000009,SP-00000008,1053.1,2023-08-07,2023-09-06,ACCEPTED,
QUO-00000813,QUO-00000813,LEAD-00002446,CUST-00000062,SP-00000010,86.45,2025-04-04,2025-05-04,DRAFT,
QUO-00000814,QUO-00000814,LEAD-00002947,CUST-00000112,SP-00000006,620.11,2024-07-13,2024-08-12,REJECTED,
QUO-00000815,QUO-00000815,,CUST-00000395,SP-00000018,87.6,2024-09-12,2024-10-12,ACCEPTED,
QUO-00000816,QUO-00000816,,CUST-00000887,SP-00000004,1339.65,2024-03-26,2024-04-25,SENT,
QUO-00000817,QUO-00000817,,CUST-00000751,SP-00000005,1548.57,2023-11-24,2023-12-24,ACCEPTED,
QUO-00000818,QUO-00000818,LEAD-00001434,CUST-00000712,SP-00000018,267.9,2024-03-03,2024-04-02,ACCEPTED,
QUO-00000819,QUO-00000819,LEAD-00000894,CUST-00000630,SP-00000011,1433.78,2023-07-27,2023-08-26,ACCEPTED,
QUO-00000820,QUO-00000820,LEAD-00001928,CUST-00000187,SP-00000008,1787.31,2025-03-29,2025-04-28,ACCEPTED,
QUO-00000821,QUO-00000821,LEAD-00002472,CUST-00000158,SP-00000015,1078.62,2024-12-02,2025-01-01,SENT,
QUO-00000822,QUO-00000822,LEAD-00001638,CUST-00000353,SP-00000002,98.11,2024-08-01,2024-08-31,REJECTED,
QUO-00000823,QUO-00000823,LEAD-00001669,CUST-00000356,SP-00000008,893.79,2024-09-23,2024-10-23,ACCEPTED,
QUO-00000824,QUO-00000824,,CUST-00000502,SP-00000007,280.95,2024-09-07,2024-10-07,ACCEPTED,
QUO-00000825,QUO-00000825,LEAD-00002254,CUST-00000615,SP-00000001,2172.55,2023-10-01,2023-10-31,ACCEPTED,
QUO-00000826,QUO-00000826,LEAD-00002295,CUST-00000933,SP-00000003,388.23,2024-09-11,2024-10-11,SENT,
QUO-00000827,QUO-00000827,LEAD-00002374,CUST-00000605,SP-00000009,1156.49,2024-06-23,2024-07-23,SENT,
QUO-00000828,QUO-00000828,LEAD-00002067,CUST-00000053,SP-00000014,161.98,2023-08-15,2023-09-14,ACCEPTED,
QUO-00000829,QUO-00000829,LEAD-00002961,CUST-00000467,SP-00000020,1550.8,2025-02-12,2025-03-14,ACCEPTED,
QUO-00000830,QUO-00000830,LEAD-00000972,CUST-00000276,SP-00000020,5274.35,2025-05-15,2025-06-14,EXPIRED,
QUO-00000831,QUO-00000831,LEAD-00001198,CUST-00000599,SP-00000008,464.05,2024-10-25,2024-11-24,SENT,
QUO-00000832,QUO-00000832,,CUST-00000657,SP-00000007,56.15,2025-03-18,2025-04-17,SENT,
QUO-00000833,QUO-00000833,,CUST-00000527,SP-00000006,3867.22,2024-12-24,2025-01-23,ACCEPTED,
QUO-00000834,QUO-00000834,LEAD-00002870,CUST-00000228,SP-00000019,82.52,2025-02-19,2025-03-21,EXPIRED,
QUO-00000835,QUO-00000835,,CUST-00000177,SP-00000007,108.35,2023-10-14,2023-11-13,DRAFT,
QUO-00000836,QUO-00000836,,CUST-00000915,SP-00000006,1300.23,2024-04-03,2024-05-03,ACCEPTED,
QUO-00000837,QUO-00000837,LEAD-00002372,CUST-00000833,SP-00000006,352.86,2023-11-04,2023-12-04,EXPIRED,
QUO-00000838,QUO-00000838,LEAD-00001974,CUST-00000535,SP-00000004,2900.6,2023-11-04,2023-12-04,SENT,
QUO-00000839,QUO-00000839,LEAD-00001836,CUST-00000421,SP-00000004,738.15,2024-08-16,2024-09-15,EXPIRED,
QUO-00000840,QUO-00000840,LEAD-00002976,CUST-00000604,SP-00000012,2988.12,2024-11-27,2024-12-27,ACCEPTED,
QUO-00000841,QUO-00000841,LEAD-00002527,CUST-00000777,SP-00000020,3928.26,2025-06-09,2025-07-09,ACCEPTED,
QUO-00000842,QUO-00000842,LEAD-00000516,CUST-00000446,SP-00000003,3112.39,2024-08-23,2024-09-22,ACCEPTED,
QUO-00000843,QUO-00000843,LEAD-00001406,CUST-00000404,SP-00000004,388.59,2025-04-08,2025-05-08,SENT,
QUO-00000844,QUO-00000844,LEAD-00000702,CUST-00000947,SP-00000005,599.17,2024-09-09,2024-10-09,DRAFT,
QUO-00000845,QUO-00000845,,CUST-00000776,SP-00000002,318.0,2024-04-05,2024-05-05,SENT,
QUO-00000846,QUO-00000846,,CUST-00000766,SP-00000017,3185.03,2023-09-19,2023-10-19,ACCEPTED,
QUO-00000847,QUO-00000847,LEAD-00000009,CUST-00000750,SP-00000019,933.94,2024-10-27,2024-11-26,SENT,
QUO-00000848,QUO-00000848,LEAD-00000540,CUST-00000270,SP-00000018,350.61,2024-06-26,2024-07-26,SENT,
QUO-00000849,QUO-00000849,LEAD-00000295,CUST-00000818,SP-00000009,371.2,2024-09-04,2024-10-04,ACCEPTED,
QUO-00000850,QUO-00000850,,CUST-00000044,SP-00000020,877.94,2025-03-05,2025-04-04,ACCEPTED,
QUO-00000851,QUO-00000851,LEAD-00001698,CUST-00000229,SP-00000018,3150.43,2025-04-06,2025-05-06,SENT,
QUO-00000852,QUO-00000852,LEAD-00000063,CUST-00000263,SP-00000005,1639.32,2025-06-28,2025-07-28,REJECTED,
QUO-00000853,QUO-00000853,LEAD-00000894,CUST-00000630,SP-00000011,1199.21,2025-01-12,2025-02-11,ACCEPTED,
QUO-00000854,QUO-00000854,LEAD-00002486,CUST-00000383,SP-00000019,1257.64,2025-03-22,2025-04-21,EXPIRED,
QUO-00000855,QUO-00000855,LEAD-00001606,CUST-00000487,SP-00000014,849.66,2023-12-16,2024-01-15,DRAFT,
QUO-00000856,QUO-00000856,LEAD-00001388,CUST-00000484,SP-00000003,2294.61,2024-02-14,2024-03-15,ACCEPTED,
QUO-00000857,QUO-00000857,,CUST-00000726,SP-00000006,635.6,2023-08-06,2023-09-05,EXPIRED,
QUO-00000858,QUO-00000858,LEAD-00000356,CUST-00000890,SP-00000018,9239.22,2025-01-11,2025-02-10,REJECTED,
QUO-00000859,QUO-00000859,LEAD-00002134,CUST-00000026,SP-00000008,581.13,2024-03-27,2024-04-26,REJECTED,
QUO-00000860,QUO-00000860,,CUST-00000219,SP-00000003,1871.11,2024-11-03,2024-12-03,ACCEPTED,
QUO-00000861,QUO-00000861,LEAD-00000900,CUST-00000863,SP-00000011,8412.71,2025-05-08,2025-06-07,SENT,
QUO-00000862,QUO-00000862,LEAD-00000430,CUST-00000993,SP-00000010,1397.7,2023-12-08,2024-01-07,SENT,
QUO-00000863,QUO-00000863,LEAD-00000522,CUST-00000822,SP-00000001,471.72,2023-07-17,2023-08-16,ACCEPTED,
QUO-00000864,QUO-00000864,LEAD-00002800,CUST-00000159,SP-00000012,876.57,2024-08-22,2024-09-21,SENT,
QUO-00000865,QUO-00000865,,CUST-00000400,SP-00000005,4822.55,2024-03-21,2024-04-20,ACCEPTED,
QUO-00000866,QUO-00000866,,CUST-00000870,SP-00000002,7042.24,2024-09-29,2024-10-29,ACCEPTED,
QUO-00000867,QUO-00000867,LEAD-00000466,CUST-00000275,SP-00000005,574.86,2024-09-10,2024-10-10,DRAFT,
QUO-00000868,QUO-00000868,LEAD-00002769,CUST-00000450,SP-00000015,282.07,2025-06-27,2025-07-27,ACCEPTED,
QUO-00000869,QUO-00000869,LEAD-00002691,CUST-00000770,SP-00000011,1743.3,2025-04-08,2025-05-08,SENT,
QUO-00000870,QUO-00000870,,CUST-00000820,SP-00000002,4189.23,2024-07-07,2024-08-06,SENT,
QUO-00000871,QUO-00000871,LEAD-00001169,CUST-00000088,SP-00000018,3317.75,2023-12-28,2024-01-27,ACCEPTED,
QUO-00000872,QUO-00000872,,CUST-00000020,SP-00000008,533.24,2023-09-19,2023-10-19,ACCEPTED,
QUO-00000873,QUO-00000873,LEAD-00000268,CUST-00000777,SP-00000018,2274.2,2025-05-27,2025-06-26,ACCEPTED,
QUO-00000874,QUO-00000874,LEAD-00002754,CUST-00000677,SP-00000014,1918.1,2024-09-02,2024-10-02,ACCEPTED,
QUO-00000875,QUO-00000875,LEAD-00001364,CUST-00000999,SP-00000004,2411.12,2024-03-27,2024-04-26,ACCEPTED,
QUO-00000876,QUO-00000876,LEAD-00002964,CUST-00000333,SP-00000016,2905.62,2023-10-17,2023-11-16,EXPIRED,
QUO-00000877,QUO-00000877,,CUST-00000117,SP-00000004,1638.72,2025-04-27,2025-05-27,REJECTED,
QUO-00000878,QUO-00000878,LEAD-00001903,CUST-00000002,SP-00000020,727.8,2025-05-24,2025-06-23,SENT,
QUO-00000879,QUO-00000879,LEAD-00000909,CUST-00000870,SP-00000010,923.6,2024-03-30,2024-04-29,ACCEPTED,
QUO-00000880,QUO-00000880,LEAD-00002938,CUST-00000788,SP-00000007,1811.1,2023-12-29,2024-01-28,ACCEPTED,
QUO-00000881,QUO-00000881,,CUST-00000638,SP-00000014,1514.7,2024-05-31,2024-06-30,SENT,
QUO-00000882,QUO-00000882,LEAD-00000906,CUST-00000206,SP-00000015,7344.66,2024-07-01,2024-07-31,SENT,
QUO-00000883,QUO-00000883,,CUST-00000844,SP-00000008,1099.95,2023-11-12,2023-12-12,DRAFT,
QUO-00000884,QUO-00000884,LEAD-00002854,CUST-00000097,SP-00000004,3443.39,2024-08-20,2024-09-19,ACCEPTED,
QUO-00000885,QUO-00000885,,CUST-00000624,SP-00000003,859.28,2023-08-02,2023-09-01,REJECTED,
QUO-00000886,QUO-00000886,LEAD-00000742,CUST-00000376,SP-00000002,3637.84,2025-06-10,2025-07-10,ACCEPTED,
QUO-00000887,QUO-00000887,LEAD-00002622,CUST-00000198,SP-00000016,410.4,2025-01-19,2025-02-18,EXPIRED,
QUO-00000888,QUO-00000888,LEAD-00002246,CUST-00000429,SP-00000005,1817.21,2025-02-03,2025-03-05,REJECTED,
QUO-00000889,QUO-00000889,LEAD-00002240,CUST-00000192,SP-00000014,1256.29,2024-06-02,2024-07-02,ACCEPTED,
QUO-00000890,QUO-00000890,,CUST-00000514,SP-00000014,409.87,2024-10-23,2024-11-22,DRAFT,
QUO-00000891,QUO-00000891,,CUST-00000570,SP-00000015,4092.65,2023-08-13,2023-09-12,EXPIRED,
QUO-00000892,QUO-00000892,LEAD-00002273,CUST-00000725,SP-00000014,1742.08,2024-09-08,2024-10-08,DRAFT,
QUO-00000893,QUO-00000893,,CUST-00000880,SP-00000002,2362.8,2024-01-28,2024-02-27,SENT,
QUO-00000894,QUO-00000894,LEAD-00001740,CUST-00000120,SP-00000003,3176.28,2025-04-04,2025-05-04,SENT,
QUO-00000895,QUO-00000895,LEAD-00001136,CUST-00000407,SP-00000003,695.43,2025-06-27,2025-07-27,DRAFT,
QUO-00000896,QUO-00000896,,CUST-00000212,SP-00000001,2950.33,2025-04-16,2025-05-16,SENT,
QUO-00000897,QUO-00000897,,CUST-00000944,SP-00000010,4110.7,2024-06-01,2024-07-01,ACCEPTED,
QUO-00000898,QUO-00000898,LEAD-00002516,CUST-00000315,SP-00000017,670.61,2024-11-12,2024-12-12,ACCEPTED,
QUO-00000899,QUO-00000899,LEAD-00000271,CUST-00000732,SP-00000015,281.13,2025-04-17,2025-05-17,DRAFT,
QUO-00000900,QUO-00000900,LEAD-00000948,CUST-00000460,SP-00000006,2582.18,2023-10-15,2023-11-14,SENT,
QUO-00000901,QUO-00000901,LEAD-00000251,CUST-00000255,SP-00000005,106.0,2025-03-28,2025-04-27,ACCEPTED,
QUO-00000902,QUO-00000902,LEAD-00002645,CUST-00000778,SP-00000010,1515.74,2025-02-11,2025-03-13,ACCEPTED,
QUO-00000903,QUO-00000903,,CUST-00000374,SP-00000009,120.45,2024-10-15,2024-11-14,SENT,
QUO-00000904,QUO-00000904,,CUST-00000021,SP-00000007,271.01,2023-08-24,2023-09-23,SENT,
QUO-00000905,QUO-00000905,LEAD-00000450,CUST-00000524,SP-00000019,945.96,2025-05-03,2025-06-02,ACCEPTED,
QUO-00000906,QUO-00000906,,CUST-00000008,SP-00000001,1891.72,2025-01-06,2025-02-05,REJECTED,
QUO-00000907,QUO-00000907,LEAD-00002116,CUST-00000268,SP-00000002,749.48,2024-11-09,2024-12-09,SENT,
QUO-00000908,QUO-00000908,LEAD-00002800,CUST-00000159,SP-00000012,617.52,2024-12-04,2025-01-03,DRAFT,
QUO-00000909,QUO-00000909,LEAD-00001329,CUST-00000799,SP-00000017,4043.87,2023-10-30,2023-11-29,DRAFT,
QUO-00000910,QUO-00000910,LEAD-00002490,CUST-00000151,SP-00000011,494.37,2024-04-24,2024-05-24,SENT,
QUO-00000911,QUO-00000911,,CUST-00000594,SP-00000020,549.29,2023-10-09,2023-11-08,SENT,
QUO-00000912,QUO-00000912,,CUST-00000691,SP-00000019,5466.13,2025-04-20,2025-05-20,ACCEPTED,
QUO-00000913,QUO-00000913,LEAD-00000901,CUST-00000823,SP-00000011,2812.4,2024-02-19,2024-03-20,REJECTED,
QUO-00000914,QUO-00000914,LEAD-00002618,CUST-00000601,SP-00000011,3417.64,2025-03-10,2025-04-09,ACCEPTED,
QUO-00000915,QUO-00000915,LEAD-00001327,CUST-00000773,SP-00000014,197.28,2024-10-17,2024-11-16,ACCEPTED,
QUO-00000916,QUO-00000916,LEAD-00001062,CUST-00000976,SP-00000004,611.17,2023-12-22,2024-01-21,ACCEPTED,
QUO-00000917,QUO-00000917,,CUST-00000804,SP-00000004,2716.68,2024-08-30,2024-09-29,SENT,
QUO-00000918,QUO-00000918,,CUST-00000975,SP-00000009,2499.1,2024-07-13,2024-08-12,ACCEPTED,
QUO-00000919,QUO-00000919,,CUST-00000615,SP-00000004,275.4,2024-02-25,2024-03-26,SENT,
QUO-00000920,QUO-00000920,,CUST-00000897,SP-00000008,1595.52,2023-11-30,2023-12-30,ACCEPTED,
QUO-00000921,QUO-00000921,LEAD-00001297,CUST-00000978,SP-00000006,447.53,2025-06-25,2025-07-25,SENT,
QUO-00000922,QUO-00000922,LEAD-00000032,CUST-00000820,SP-00000018,3056.66,2025-05-15,2025-06-14,ACCEPTED,
QUO-00000923,QUO-00000923,LEAD-00001592,CUST-00000852,SP-00000013,531.78,2023-07-25,2023-08-24,ACCEPTED,
QUO-00000924,QUO-00000924,,CUST-00000212,SP-00000003,346.57,2023-10-09,2023-11-08,ACCEPTED,
QUO-00000925,QUO-00000925,LEAD-00002905,CUST-00000063,SP-00000010,3698.98,2024-05-02,2024-06-01,ACCEPTED,
QUO-00000926,QUO-00000926,,CUST-00000827,SP-00000001,2015.65,2024-01-29,2024-02-28,SENT,
QUO-00000927,QUO-00000927,,CUST-00000085,SP-00000019,527.61,2023-08-13,2023-09-12,ACCEPTED,
QUO-00000928,QUO-00000928,LEAD-00001543,CUST-00000948,SP-00000005,2265.08,2025-01-08,2025-02-07,ACCEPTED,
QUO-00000929,QUO-00000929,,CUST-00000759,SP-00000016,163.8,2024-10-20,2024-11-19,SENT,
QUO-00000930,QUO-00000930,LEAD-00000098,CUST-00000963,SP-00000004,2509.8,2025-02-21,2025-03-23,REJECTED,
QUO-00000931,QUO-00000931,LEAD-00002662,CUST-00000235,SP-00000011,534.22,2024-01-13,2024-02-12,SENT,
QUO-00000932,QUO-00000932,LEAD-00002428,CUST-00000856,SP-00000013,2286.31,2023-09-21,2023-10-21,ACCEPTED,
QUO-00000933,QUO-00000933,LEAD-00000571,CUST-00000057,SP-00000006,2975.38,2023-09-18,2023-10-18,DRAFT,
QUO-00000934,QUO-00000934,LEAD-00002645,CUST-00000778,SP-00000010,698.7,2024-05-07,2024-06-06,ACCEPTED,
QUO-00000935,QUO-00000935,LEAD-00000641,CUST-00000364,SP-00000020,1553.73,2024-07-29,2024-08-28,REJECTED,
QUO-00000936,QUO-00000936,LEAD-00000704,CUST-00000310,SP-00000001,2837.9,2024-07-11,2024-08-10,SENT,
QUO-00000937,QUO-00000937,LEAD-00002956,CUST-00000568,SP-00000011,1537.49,2023-10-26,2023-11-25,SENT,
QUO-00000938,QUO-00000938,LEAD-00001047,CUST-00000132,SP-00000002,229.97,2024-08-12,2024-09-11,ACCEPTED,
QUO-00000939,QUO-00000939,,CUST-00000258,SP-00000004,883.39,2023-10-05,2023-11-04,ACCEPTED,
QUO-00000940,QUO-00000940,LEAD-00000416,CUST-00000228,SP-00000013,813.56,2025-03-27,2025-04-26,EXPIRED,
QUO-00000941,QUO-00000941,,CUST-00000610,SP-00000017,4268.69,2024-11-28,2024-12-28,REJECTED,
QUO-00000942,QUO-00000942,LEAD-00000271,CUST-00000732,SP-00000015,2282.05,2025-04-23,2025-05-23,DRAFT,
QUO-00000943,QUO-00000943,LEAD-00001068,CUST-00000632,SP-00000006,2225.48,2024-08-12,2024-09-11,SENT,
QUO-00000944,QUO-00000944,,CUST-00000236,SP-00000020,372.31,2023-09-16,2023-10-16,ACCEPTED,
QUO-00000945,QUO-00000945,LEAD-00001541,CUST-00000783,SP-00000013,1480.78,2024-01-24,2024-02-23,SENT,
QUO-00000946,QUO-00000946,,CUST-00000316,SP-00000009,983.75,2025-05-29,2025-06-28,ACCEPTED,
QUO-00000947,QUO-00000947,,CUST-00000995,SP-00000018,3263.3,2023-08-25,2023-09-24,SENT,
QUO-00000948,QUO-00000948,,CUST-00000923,SP-00000019,955.36,2024-11-11,2024-12-11,DRAFT,
QUO-00000949,QUO-00000949,,CUST-00000478,SP-00000006,2743.4,2024-10-22,2024-11-21,ACCEPTED,
QUO-00000950,QUO-00000950,LEAD-00001840,CUST-00000194,SP-00000008,881.85,2024-07-25,2024-08-24,SENT,
QUO-00000951,QUO-00000951,LEAD-00000074,CUST-00000385,SP-00000004,43.03,2025-03-28,2025-04-27,ACCEPTED,
QUO-00000952,QUO-00000952,,CUST-00000907,SP-00000005,3575.18,2023-09-22,2023-10-22,SENT,
