po_id,po_number,supplier_id,product_id,quantity,unit_cost,total_cost,order_date,expected_receipt_date,actual_receipt_date,status,created_by
PO-00001409,PO-00001409,SUP-00000089,PRD-00000133,150,2.57,385.5,2024-10-27,2024-11-24,2024-11-24,COMPLETED,
PO-00001410,PO-00001410,SUP-00000086,PRD-00000432,150,47.34,7101.000000000001,2024-05-02,2024-05-28,2024-05-25,COMPLETED,
PO-00001411,PO-00001411,SUP-00000083,PRD-00000479,200,14.53,2906.0,2025-02-24,2025-03-11,2025-03-19,COMPLETED,
PO-00001412,PO-00001412,SUP-00000003,PRD-00000287,25,57.61,1440.25,2024-08-05,2024-08-30,,PENDING,
PO-00001413,PO-00001413,SUP-00000075,PRD-00000344,10,192.46,1924.6000000000001,2025-02-22,2025-03-12,2025-03-10,COMPLETED,
PO-00001414,PO-00001414,SUP-00000089,PRD-00000133,150,2.26,338.99999999999994,2024-09-10,2024-09-18,2024-09-20,COMPLETED,
PO-00001415,PO-00001415,SUP-00000018,PRD-00000091,75,4.51,338.25,2025-01-17,2025-02-10,2025-02-17,COMPLETED,
PO-00001416,PO-00001416,SUP-00000097,PRD-00000182,200,47.85,9570.0,2025-05-05,2025-06-02,2025-06-02,COMPLETED,
PO-00001417,PO-00001417,SUP-00000099,PRD-00000150,150,9.4,1410.0,2024-04-15,2024-05-11,2024-05-13,COMPLETED,
PO-00001418,PO-00001418,SUP-00000039,PRD-00000369,150,17.07,2560.5,2024-10-06,2024-10-29,2024-10-26,COMPLETED,
PO-00001419,PO-00001419,SUP-00000089,PRD-00000228,25,63.08,1577.0,2023-10-13,2023-11-01,2023-11-07,COMPLETED,
PO-00001420,PO-00001420,SUP-00000010,PRD-00000297,150,2.41,361.5,2025-01-10,2025-01-21,2025-01-23,COMPLETED,
PO-00001421,PO-00001421,SUP-00000075,PRD-00000137,150,2.49,373.50000000000006,2024-11-25,2024-12-09,2024-12-17,COMPLETED,
PO-00001422,PO-00001422,SUP-00000086,PRD-00000071,150,90.16,13524.0,2024-12-21,2025-01-11,2025-01-08,COMPLETED,
PO-00001423,PO-00001423,SUP-00000095,PRD-00000218,20,10.13,202.60000000000002,2023-09-14,2023-09-27,,CANCELLED,
PO-00001424,PO-00001424,SUP-00000053,PRD-00000058,50,10.44,522.0,2025-03-06,2025-04-02,2025-04-03,COMPLETED,
PO-00001425,PO-00001425,SUP-00000057,PRD-00000366,20,17.91,358.2,2024-10-29,2024-11-28,2024-11-23,COMPLETED,
PO-00001426,PO-00001426,SUP-00000089,PRD-00000175,50,12.44,622.0,2024-03-17,2024-04-03,2024-04-01,COMPLETED,
PO-00001427,PO-00001427,SUP-00000024,PRD-00000206,10,22.89,228.9,2024-07-03,2024-07-18,2024-07-28,COMPLETED,
PO-00001428,PO-00001428,SUP-00000048,PRD-00000075,20,27.52,550.4,2024-09-12,2024-09-29,2024-09-30,COMPLETED,
PO-00001429,PO-00001429,SUP-00000032,PRD-00000357,75,14.28,1071.0,2025-01-31,2025-02-20,2025-02-17,COMPLETED,
PO-00001430,PO-00001430,SUP-00000064,PRD-00000241,20,8.79,175.79999999999998,2023-11-07,2023-12-06,2023-12-02,COMPLETED,
PO-00001431,PO-00001431,SUP-00000083,PRD-00000280,10,6.56,65.6,2024-10-15,2024-11-08,2024-11-11,COMPLETED,
PO-00001432,PO-00001432,SUP-00000087,PRD-00000041,75,6.54,490.5,2023-10-16,2023-10-30,2023-10-30,COMPLETED,
PO-00001433,PO-00001433,SUP-00000004,PRD-00000471,150,105.64,15846.0,2025-01-10,2025-01-30,2025-02-01,COMPLETED,
PO-00001434,PO-00001434,SUP-00000047,PRD-00000358,200,11.61,2322.0,2024-11-30,2024-12-19,2024-12-16,COMPLETED,
PO-00001435,PO-00001435,SUP-00000040,PRD-00000168,75,14.48,1086.0,2025-05-06,2025-05-14,2025-05-13,COMPLETED,
PO-00001436,PO-00001436,SUP-00000021,PRD-00000370,10,30.08,300.79999999999995,2024-11-01,2024-11-19,2024-11-26,COMPLETED,
PO-00001437,PO-00001437,SUP-00000006,PRD-00000456,100,1.41,141.0,2024-10-28,2024-11-06,2024-11-02,COMPLETED,
PO-00001438,PO-00001438,SUP-00000068,PRD-00000117,50,17.71,885.5,2024-03-11,2024-03-31,,CANCELLED,
PO-00001439,PO-00001439,SUP-00000026,PRD-00000332,20,3.41,68.2,2024-03-23,2024-04-09,2024-04-05,COMPLETED,
PO-00001440,PO-00001440,SUP-00000065,PRD-00000195,10,24.35,243.5,2025-02-28,2025-03-27,2025-03-31,COMPLETED,
PO-00001441,PO-00001441,SUP-00000087,PRD-00000414,75,7.67,575.25,2025-02-14,2025-03-01,2025-03-05,COMPLETED,
PO-00001442,PO-00001442,SUP-00000059,PRD-00000472,150,58.44,8766.0,2024-04-06,2024-05-06,,PENDING,
PO-00001443,PO-00001443,SUP-00000035,PRD-00000315,150,33.12,4968.0,2023-08-21,2023-09-07,2023-09-10,COMPLETED,
PO-00001444,PO-00001444,SUP-00000059,PRD-00000083,75,14.24,1068.0,2024-07-07,2024-07-29,2024-08-03,COMPLETED,
PO-00001445,PO-00001445,SUP-00000004,PRD-00000276,200,24.3,4860.0,2024-05-11,2024-05-28,,PENDING,
PO-00001446,PO-00001446,SUP-00000026,PRD-00000099,150,22.86,3429.0,2024-07-13,2024-07-28,2024-08-04,COMPLETED,
PO-00001447,PO-00001447,SUP-00000055,PRD-00000402,25,6.1,152.5,2024-06-09,2024-07-08,2024-07-06,COMPLETED,
PO-00001448,PO-00001448,SUP-00000090,PRD-00000204,100,28.75,2875.0,2024-06-20,2024-07-04,,PENDING,
PO-00001449,PO-00001449,SUP-00000072,PRD-00000005,25,57.49,1437.25,2023-10-30,2023-11-11,2023-11-11,COMPLETED,
PO-00001450,PO-00001450,SUP-00000061,PRD-00000494,150,10.25,1537.5,2024-11-01,2024-11-30,2024-12-04,COMPLETED,
PO-00001451,PO-00001451,SUP-00000024,PRD-00000206,100,20.9,2090.0,2024-08-03,2024-08-10,2024-08-10,COMPLETED,
PO-00001452,PO-00001452,SUP-00000089,PRD-00000144,20,185.31,3706.2,2024-11-27,2024-12-12,2024-12-19,COMPLETED,
PO-00001453,PO-00001453,SUP-00000031,PRD-00000031,10,85.45,854.5,2025-02-22,2025-03-17,,CANCELLED,
PO-00001454,PO-00001454,SUP-00000049,PRD-00000247,25,50.36,1259.0,2023-09-20,2023-10-02,2023-10-08,COMPLETED,
PO-00001455,PO-00001455,SUP-00000089,PRD-00000228,75,60.72,4554.0,2024-08-22,2024-09-06,,PENDING,
PO-00001456,PO-00001456,SUP-00000015,PRD-00000327,20,47.26,945.1999999999999,2023-10-22,2023-11-03,2023-11-06,COMPLETED,
PO-00001457,PO-00001457,SUP-00000076,PRD-00000118,100,10.65,1065.0,2024-06-19,2024-07-18,2024-07-25,COMPLETED,
PO-00001458,PO-00001458,SUP-00000056,PRD-00000444,200,33.94,6788.0,2025-04-11,2025-04-23,2025-04-26,COMPLETED,
PO-00001459,PO-00001459,SUP-00000100,PRD-00000486,75,19.76,1482.0000000000002,2025-05-18,2025-06-11,2025-06-13,COMPLETED,
PO-00001460,PO-00001460,SUP-00000049,PRD-00000258,75,12.67,950.25,2024-03-31,2024-04-08,2024-04-16,COMPLETED,
PO-00001461,PO-00001461,SUP-00000016,PRD-00000131,100,4.56,455.99999999999994,2024-10-21,2024-11-07,2024-11-08,COMPLETED,
PO-00001462,PO-00001462,SUP-00000072,PRD-00000433,20,7.9,158.0,2024-01-15,2024-01-26,,PENDING,
PO-00001463,PO-00001463,SUP-00000009,PRD-00000230,200,8.81,1762.0,2025-03-27,2025-04-26,2025-04-23,COMPLETED,
PO-00001464,PO-00001464,SUP-00000044,PRD-00000231,150,97.75,14662.5,2024-03-05,2024-04-02,2024-04-02,COMPLETED,
PO-00001465,PO-00001465,SUP-00000099,PRD-00000251,10,3.83,38.3,2025-01-19,2025-02-12,2025-02-12,COMPLETED,
PO-00001466,PO-00001466,SUP-00000002,PRD-00000420,200,4.89,977.9999999999999,2023-07-13,2023-08-09,2023-08-06,COMPLETED,
PO-00001467,PO-00001467,SUP-00000086,PRD-00000311,50,93.17,4658.5,2024-03-18,2024-04-04,2024-04-05,COMPLETED,
PO-00001468,PO-00001468,SUP-00000050,PRD-00000017,50,2.07,103.49999999999999,2025-01-09,2025-02-01,2025-02-04,COMPLETED,
PO-00001469,PO-00001469,SUP-00000096,PRD-00000320,100,5.27,527.0,2024-05-08,2024-05-15,2024-05-13,COMPLETED,
PO-00001470,PO-00001470,SUP-00000050,PRD-00000264,150,201.87,30280.5,2024-11-29,2024-12-15,2024-12-12,COMPLETED,
PO-00001471,PO-00001471,SUP-00000048,PRD-00000432,100,53.91,5391.0,2024-04-11,2024-04-26,2024-05-02,COMPLETED,
PO-00001472,PO-00001472,SUP-00000004,PRD-00000134,150,6.64,996.0,2024-12-26,2025-01-08,2025-01-14,COMPLETED,
PO-00001473,PO-00001473,SUP-00000053,PRD-00000353,200,9.6,1920.0,2024-02-08,2024-02-29,2024-02-27,COMPLETED,
PO-00001474,PO-00001474,SUP-00000031,PRD-00000008,50,11.01,550.5,2023-11-04,2023-11-15,2023-11-18,COMPLETED,
PO-00001475,PO-00001475,SUP-00000020,PRD-00000448,150,12.94,1941.0,2025-02-01,2025-02-26,2025-02-25,COMPLETED,
PO-00001476,PO-00001476,SUP-00000021,PRD-00000454,75,8.89,666.75,2024-05-18,2024-06-09,2024-06-08,COMPLETED,
PO-00001477,PO-00001477,SUP-00000096,PRD-00000429,20,110.53,2210.6,2024-10-03,2024-10-31,2024-11-07,COMPLETED,
PO-00001478,PO-00001478,SUP-00000082,PRD-00000120,20,5.94,118.80000000000001,2025-03-04,2025-03-28,2025-04-04,COMPLETED,
PO-00001479,PO-00001479,SUP-00000082,PRD-00000364,25,27.26,681.5,2024-01-25,2024-02-18,2024-02-27,COMPLETED,
PO-00001480,PO-00001480,SUP-00000020,PRD-00000084,50,31.58,1579.0,2023-10-14,2023-10-25,,CANCELLED,
PO-00001481,PO-00001481,SUP-00000083,PRD-00000331,200,3.71,742.0,2023-12-08,2024-01-02,2024-01-02,COMPLETED,
PO-00001482,PO-00001482,SUP-00000073,PRD-00000265,50,103.15,5157.5,2023-11-02,2023-11-10,2023-11-05,COMPLETED,
PO-00001483,PO-00001483,SUP-00000042,PRD-00000095,25,18.02,450.5,2023-07-17,2023-07-26,2023-08-02,COMPLETED,
PO-00001484,PO-00001484,SUP-00000046,PRD-00000237,150,17.65,2647.5,2023-07-31,2023-08-23,2023-09-02,COMPLETED,
PO-00001485,PO-00001485,SUP-00000051,PRD-00000367,20,47.95,959.0,2023-09-24,2023-10-10,2023-10-17,COMPLETED,
PO-00001486,PO-00001486,SUP-00000029,PRD-00000408,75,10.4,780.0,2024-02-26,2024-03-21,2024-03-26,COMPLETED,
PO-00001487,PO-00001487,SUP-00000035,PRD-00000333,20,2.8,56.0,2023-08-18,2023-09-09,2023-09-08,COMPLETED,
PO-00001488,PO-00001488,SUP-00000069,PRD-00000100,75,5.37,402.75,2025-02-22,2025-03-11,2025-03-09,COMPLETED,
PO-00001489,PO-00001489,SUP-00000043,PRD-00000018,50,13.28,664.0,2023-07-18,2023-08-08,2023-08-15,COMPLETED,
PO-00001490,PO-00001490,SUP-00000088,PRD-00000469,10,118.79,1187.9,2024-04-11,2024-04-28,,PENDING,
PO-00001491,PO-00001491,SUP-00000076,PRD-00000302,200,51.18,10236.0,2024-06-04,2024-06-11,,PENDING,
PO-00001492,PO-00001492,SUP-00000047,PRD-00000024,150,217.94,32691.0,2025-05-15,2025-06-03,2025-05-31,COMPLETED,
PO-00001493,PO-00001493,SUP-00000048,PRD-00000038,150,14.14,2121.0,2024-05-02,2024-05-11,2024-05-13,COMPLETED,
PO-00001494,PO-00001494,SUP-00000021,PRD-00000145,200,108.19,21638.0,2023-10-11,2023-10-30,2023-11-02,COMPLETED,
PO-00001495,PO-00001495,SUP-00000029,PRD-00000396,10,22.38,223.79999999999998,2023-07-16,2023-08-03,2023-08-04,COMPLETED,
PO-00001496,PO-00001496,SUP-00000009,PRD-00000221,50,54.72,2736.0,2023-11-22,2023-12-11,2023-12-18,COMPLETED,
PO-00001497,PO-00001497,SUP-00000099,PRD-00000082,200,5.29,1058.0,2024-12-22,2025-01-05,2025-01-03,COMPLETED,
PO-00001498,PO-00001498,SUP-00000081,PRD-00000242,20,5.66,113.2,2024-07-14,2024-08-08,2024-08-14,COMPLETED,
PO-00001499,PO-00001499,SUP-00000016,PRD-00000233,200,11.39,2278.0,2023-07-24,2023-08-22,2023-08-21,COMPLETED,
PO-00001500,PO-00001500,SUP-00000004,PRD-00000012,25,3.52,88.0,2024-07-02,2024-07-23,2024-07-23,COMPLETED,
PO-00001501,PO-00001501,SUP-00000021,PRD-00000195,75,33.22,2491.5,2025-01-17,2025-01-24,2025-01-30,COMPLETED,
PO-00001502,PO-00001502,SUP-00000083,PRD-00000479,20,15.03,300.59999999999997,2024-07-04,2024-07-21,2024-07-19,COMPLETED,
PO-00001503,PO-00001503,SUP-00000035,PRD-00000236,200,19.31,3861.9999999999995,2023-10-01,2023-10-29,2023-11-08,COMPLETED,
PO-00001504,PO-00001504,SUP-00000022,PRD-00000152,25,49.15,1228.75,2023-10-07,2023-10-31,2023-10-30,COMPLETED,
PO-00001505,PO-00001505,SUP-00000089,PRD-00000144,150,221.91,33286.5,2024-09-19,2024-10-04,2024-10-03,COMPLETED,
PO-00001506,PO-00001506,SUP-00000054,PRD-00000309,100,102.65,10265.0,2023-09-15,2023-10-06,2023-10-09,COMPLETED,
PO-00001507,PO-00001507,SUP-00000021,PRD-00000370,75,30.72,2304.0,2023-10-16,2023-11-09,2023-11-13,COMPLETED,
PO-00001508,PO-00001508,SUP-00000086,PRD-00000191,10,80.75,807.5,2024-11-29,2024-12-10,2024-12-09,COMPLETED,
PO-00001509,PO-00001509,SUP-00000099,PRD-00000065,200,133.59,26718.0,2025-02-08,2025-02-15,,PENDING,
PO-00001510,PO-00001510,SUP-00000060,PRD-00000026,150,23.79,3568.5,2024-06-15,2024-07-05,2024-07-01,COMPLETED,
PO-00001511,PO-00001511,SUP-00000076,PRD-00000236,50,23.02,1151.0,2024-04-11,2024-05-03,,CANCELLED,
PO-00001512,PO-00001512,SUP-00000041,PRD-00000258,100,14.99,1499.0,2024-04-12,2024-04-19,2024-04-29,COMPLETED,
PO-00001513,PO-00001513,SUP-00000061,PRD-00000267,25,47.93,1198.25,2024-03-25,2024-04-23,2024-04-20,COMPLETED,
PO-00001514,PO-00001514,SUP-00000024,PRD-00000070,20,7.24,144.8,2025-01-06,2025-01-24,2025-01-21,COMPLETED,
PO-00001515,PO-00001515,SUP-00000070,PRD-00000031,10,84.9,849.0,2025-02-08,2025-02-26,,CANCELLED,
PO-00001516,PO-00001516,SUP-00000067,PRD-00000313,200,10.36,2072.0,2023-10-20,2023-11-17,2023-11-17,COMPLETED,
PO-00001517,PO-00001517,SUP-00000029,PRD-00000219,10,32.09,320.90000000000003,2024-02-18,2024-03-10,2024-03-09,COMPLETED,
PO-00001518,PO-00001518,SUP-00000025,PRD-00000103,10,70.75,707.5,2024-09-13,2024-10-08,2024-10-03,COMPLETED,
PO-00001519,PO-00001519,SUP-00000013,PRD-00000003,75,15.87,1190.25,2025-04-30,2025-05-09,,PENDING,
PO-00001520,PO-00001520,SUP-00000079,PRD-00000294,100,7.26,726.0,2024-02-18,2024-03-16,2024-03-25,COMPLETED,
PO-00001521,PO-00001521,SUP-00000067,PRD-00000212,150,3.46,519.0,2025-03-01,2025-03-16,2025-03-26,COMPLETED,
PO-00001522,PO-00001522,SUP-00000042,PRD-00000393,150,9.37,1405.4999999999998,2023-09-29,2023-10-25,2023-10-24,COMPLETED,
PO-00001523,PO-00001523,SUP-00000004,PRD-00000243,75,18.52,1389.0,2023-09-23,2023-10-06,,PENDING,
PO-00001524,PO-00001524,SUP-00000053,PRD-00000372,10,3.63,36.3,2023-08-16,2023-08-27,2023-09-03,COMPLETED,
PO-00001525,PO-00001525,SUP-00000054,PRD-00000114,25,15.61,390.25,2024-04-29,2024-05-12,,CANCELLED,
PO-00001526,PO-00001526,SUP-00000034,PRD-00000402,100,5.48,548.0,2024-12-18,2025-01-01,2024-12-31,COMPLETED,
PO-00001527,PO-00001527,SUP-00000064,PRD-00000216,150,1.96,294.0,2025-01-09,2025-01-29,2025-02-06,COMPLETED,
PO-00001528,PO-00001528,SUP-00000009,PRD-00000230,50,9.66,483.0,2024-03-14,2024-03-30,,PENDING,
PO-00001529,PO-00001529,SUP-00000041,PRD-00000258,75,15.35,1151.25,2024-05-21,2024-06-04,2024-06-08,COMPLETED,
PO-00001530,PO-00001530,SUP-00000066,PRD-00000208,10,11.74,117.4,2023-08-24,2023-09-14,2023-09-17,COMPLETED,
PO-00001531,PO-00001531,SUP-00000005,PRD-00000361,150,7.79,1168.5,2025-03-26,2025-04-12,2025-04-18,COMPLETED,
PO-00001532,PO-00001532,SUP-00000048,PRD-00000492,25,3.48,87.0,2024-01-04,2024-02-03,2024-01-30,COMPLETED,
PO-00001533,PO-00001533,SUP-00000013,PRD-00000277,100,15.5,1550.0,2024-11-17,2024-12-14,2024-12-09,COMPLETED,
PO-00001534,PO-00001534,SUP-00000015,PRD-00000342,20,41.79,835.8,2023-10-11,2023-10-20,,CANCELLED,
PO-00001535,PO-00001535,SUP-00000061,PRD-00000237,150,17.51,2626.5000000000005,2023-07-20,2023-07-31,2023-08-04,COMPLETED,
PO-00001536,PO-00001536,SUP-00000095,PRD-00000361,150,6.96,1044.0,2023-12-29,2024-01-10,2024-01-17,COMPLETED,
PO-00001537,PO-00001537,SUP-00000012,PRD-00000368,50,9.81,490.5,2024-03-31,2024-04-29,,PENDING,
PO-00001538,PO-00001538,SUP-00000028,PRD-00000350,10,7.89,78.89999999999999,2025-05-13,2025-05-24,2025-05-29,COMPLETED,
PO-00001539,PO-00001539,SUP-00000034,PRD-00000402,100,6.29,629.0,2023-08-30,2023-09-06,2023-09-14,COMPLETED,
PO-00001540,PO-00001540,SUP-00000077,PRD-00000389,20,96.87,1937.4,2024-06-10,2024-06-23,,PENDING,
PO-00001541,PO-00001541,SUP-00000058,PRD-00000477,100,22.51,2251.0,2025-05-01,2025-05-29,2025-06-01,COMPLETED,
PO-00001542,PO-00001542,SUP-00000016,PRD-00000226,100,25.43,2543.0,2024-04-15,2024-04-23,,PENDING,
PO-00001543,PO-00001543,SUP-00000064,PRD-00000253,200,3.4,680.0,2023-11-10,2023-12-01,2023-11-27,COMPLETED,
PO-00001544,PO-00001544,SUP-00000042,PRD-00000477,100,20.42,2042.0000000000002,2024-02-22,2024-03-21,2024-03-18,COMPLETED,
PO-00001545,PO-00001545,SUP-00000050,PRD-00000025,150,126.8,19020.0,2025-05-24,2025-06-19,2025-06-23,COMPLETED,
PO-00001546,PO-00001546,SUP-00000074,PRD-00000396,50,23.62,1181.0,2025-02-12,2025-02-22,2025-02-28,COMPLETED,
PO-00001547,PO-00001547,SUP-00000037,PRD-00000065,50,117.46,5873.0,2024-11-30,2024-12-26,2024-12-30,COMPLETED,
PO-00001548,PO-00001548,SUP-00000095,PRD-00000033,75,9.47,710.25,2023-10-05,2023-10-19,,CANCELLED,
PO-00001549,PO-00001549,SUP-00000029,PRD-00000173,100,2.88,288.0,2024-03-06,2024-03-24,2024-03-29,COMPLETED,
PO-00001550,PO-00001550,SUP-00000027,PRD-00000076,100,20.73,2073.0,2023-08-04,2023-08-12,2023-08-22,COMPLETED,
PO-00001551,PO-00001551,SUP-00000064,PRD-00000292,10,3.85,38.5,2024-08-11,2024-09-05,2024-09-01,COMPLETED,
PO-00001552,PO-00001552,SUP-00000048,PRD-00000038,200,12.33,2466.0,2023-08-15,2023-09-13,,PENDING,
PO-00001553,PO-00001553,SUP-00000004,PRD-00000246,25,24.31,607.75,2024-02-09,2024-03-08,2024-03-12,COMPLETED,
PO-00001554,PO-00001554,SUP-00000100,PRD-00000158,100,12.49,1249.0,2023-07-22,2023-07-29,2023-08-07,COMPLETED,
PO-00001555,PO-00001555,SUP-00000075,PRD-00000194,100,21.95,2195.0,2024-02-09,2024-02-21,2024-02-16,COMPLETED,
PO-00001556,PO-00001556,SUP-00000048,PRD-00000038,50,14.43,721.5,2024-05-16,2024-05-31,2024-06-07,COMPLETED,
PO-00001557,PO-00001557,SUP-00000042,PRD-00000095,20,15.74,314.8,2024-03-17,2024-03-29,2024-03-29,COMPLETED,
PO-00001558,PO-00001558,SUP-00000053,PRD-00000339,25,25.34,633.5,2024-02-12,2024-02-28,2024-02-26,COMPLETED,
PO-00001559,PO-00001559,SUP-00000035,PRD-00000036,10,24.95,249.5,2025-04-19,2025-05-09,2025-05-05,COMPLETED,
PO-00001560,PO-00001560,SUP-00000026,PRD-00000183,10,90.89,908.9,2025-01-04,2025-01-28,,PENDING,
PO-00001561,PO-00001561,SUP-00000063,PRD-00000262,50,35.59,1779.5000000000002,2023-10-28,2023-11-06,2023-11-15,COMPLETED,
PO-00001562,PO-00001562,SUP-00000037,PRD-00000113,10,8.77,87.69999999999999,2025-05-25,2025-06-11,,PENDING,
PO-00001563,PO-00001563,SUP-00000062,PRD-00000473,100,8.36,836.0,2025-01-27,2025-02-20,2025-03-01,COMPLETED,
PO-00001564,PO-00001564,SUP-00000010,PRD-00000166,20,20.54,410.79999999999995,2025-02-27,2025-03-19,2025-03-26,COMPLETED,
PO-00001565,PO-00001565,SUP-00000087,PRD-00000024,50,183.21,9160.5,2023-12-31,2024-01-07,,PENDING,
PO-00001566,PO-00001566,SUP-00000006,PRD-00000073,100,9.02,902.0,2024-01-08,2024-01-17,2024-01-26,COMPLETED,
PO-00001567,PO-00001567,SUP-00000006,PRD-00000456,25,1.35,33.75,2024-09-28,2024-10-08,2024-10-14,COMPLETED,
PO-00001568,PO-00001568,SUP-00000086,PRD-00000432,50,49.66,2483.0,2025-01-14,2025-01-21,2025-01-29,COMPLETED,
PO-00001569,PO-00001569,SUP-00000092,PRD-00000359,20,17.84,356.8,2025-03-14,2025-04-13,2025-04-10,COMPLETED,
PO-00001570,PO-00001570,SUP-00000100,PRD-00000181,200,65.41,13082.0,2024-07-09,2024-08-03,2024-08-01,COMPLETED,
PO-00001571,PO-00001571,SUP-00000074,PRD-00000396,150,20.08,3011.9999999999995,2024-07-15,2024-08-01,2024-07-29,COMPLETED,
PO-00001572,PO-00001572,SUP-00000095,PRD-00000374,200,8.52,1704.0,2024-10-24,2024-11-05,2024-11-03,COMPLETED,
PO-00001573,PO-00001573,SUP-00000065,PRD-00000196,10,27.04,270.4,2024-06-12,2024-06-26,2024-06-27,COMPLETED,
PO-00001574,PO-00001574,SUP-00000042,PRD-00000035,150,29.95,4492.5,2023-12-06,2023-12-29,,PENDING,
PO-00001575,PO-00001575,SUP-00000087,PRD-00000246,75,21.4,1605.0,2024-05-14,2024-05-22,2024-05-21,COMPLETED,
PO-00001576,PO-00001576,SUP-00000074,PRD-00000087,25,41.5,1037.5,2023-12-29,2024-01-22,2024-01-26,COMPLETED,
PO-00001577,PO-00001577,SUP-00000045,PRD-00000275,50,24.59,1229.5,2023-12-07,2023-12-15,2023-12-18,COMPLETED,
PO-00001578,PO-00001578,SUP-00000019,PRD-00000143,75,86.2,6465.0,2023-11-12,2023-12-12,,PENDING,
PO-00001579,PO-00001579,SUP-00000018,PRD-00000383,20,77.69,1553.8,2024-07-03,2024-07-28,2024-07-29,COMPLETED,
PO-00001580,PO-00001580,SUP-00000092,PRD-00000359,25,18.35,458.75000000000006,2023-07-14,2023-07-25,2023-07-26,COMPLETED,
PO-00001581,PO-00001581,SUP-00000080,PRD-00000026,25,23.79,594.75,2023-11-12,2023-11-23,2023-12-03,COMPLETED,
PO-00001582,PO-00001582,SUP-00000005,PRD-00000184,20,173.58,3471.6000000000004,2024-01-15,2024-01-23,,PENDING,
PO-00001583,PO-00001583,SUP-00000077,PRD-00000389,20,100.25,2005.0,2023-08-18,2023-09-07,2023-09-08,COMPLETED,
PO-00001584,PO-00001584,SUP-00000068,PRD-00000002,100,4.96,496.0,2025-03-01,2025-03-15,,PENDING,
PO-00001585,PO-00001585,SUP-00000011,PRD-00000226,200,28.68,5736.0,2025-02-18,2025-02-28,2025-03-02,COMPLETED,
PO-00001586,PO-00001586,SUP-00000080,PRD-00000068,10,61.7,617.0,2025-03-04,2025-03-13,2025-03-10,COMPLETED,
PO-00001587,PO-00001587,SUP-00000064,PRD-00000241,150,9.04,1355.9999999999998,2023-08-11,2023-08-23,2023-08-24,COMPLETED,
PO-00001588,PO-00001588,SUP-00000059,PRD-00000062,75,41.32,3099.0,2025-01-05,2025-01-20,2025-01-27,COMPLETED,
PO-00001589,PO-00001589,SUP-00000097,PRD-00000201,25,7.6,190.0,2024-01-24,2024-02-03,2024-01-29,COMPLETED,
PO-00001590,PO-00001590,SUP-00000050,PRD-00000257,100,2.24,224.00000000000003,2024-07-12,2024-08-01,2024-08-08,COMPLETED,
PO-00001591,PO-00001591,SUP-00000076,PRD-00000236,150,18.91,2836.5,2024-08-07,2024-08-18,2024-08-25,COMPLETED,
PO-00001592,PO-00001592,SUP-00000033,PRD-00000186,10,28.12,281.2,2024-04-19,2024-05-04,2024-04-30,COMPLETED,
PO-00001593,PO-00001593,SUP-00000011,PRD-00000226,150,34.95,5242.5,2024-05-09,2024-06-04,2024-06-06,COMPLETED,
PO-00001594,PO-00001594,SUP-00000089,PRD-00000291,100,4.1,409.99999999999994,2025-04-23,2025-05-19,2025-05-28,COMPLETED,
PO-00001595,PO-00001595,SUP-00000099,PRD-00000098,25,10.23,255.75,2024-09-17,2024-09-27,2024-09-26,COMPLETED,
PO-00001596,PO-00001596,SUP-00000061,PRD-00000131,150,5.18,777.0,2024-06-16,2024-07-13,2024-07-18,COMPLETED,
PO-00001597,PO-00001597,SUP-00000075,PRD-00000137,25,2.13,53.25,2024-12-09,2025-01-01,2024-12-28,COMPLETED,
PO-00001598,PO-00001598,SUP-00000017,PRD-00000274,20,24.45,489.0,2024-08-21,2024-09-01,2024-09-05,COMPLETED,
PO-00001599,PO-00001599,SUP-00000024,PRD-00000465,20,144.79,2895.7999999999997,2025-02-04,2025-03-04,2025-03-06,COMPLETED,
PO-00001600,PO-00001600,SUP-00000063,PRD-00000103,50,80.9,4045.0000000000005,2024-04-14,2024-05-05,,CANCELLED,
PO-00001601,PO-00001601,SUP-00000078,PRD-00000096,10,1.97,19.7,2024-02-27,2024-03-12,2024-03-13,COMPLETED,
PO-00001602,PO-00001602,SUP-00000083,PRD-00000487,50,42.23,2111.5,2024-07-09,2024-08-06,2024-08-13,COMPLETED,
PO-00001603,PO-00001603,SUP-00000091,PRD-00000015,75,14.99,1124.25,2024-10-21,2024-11-20,2024-11-23,COMPLETED,
PO-00001604,PO-00001604,SUP-00000056,PRD-00000256,200,1.51,302.0,2024-03-31,2024-04-30,2024-05-05,COMPLETED,
PO-00001605,PO-00001605,SUP-00000021,PRD-00000485,100,62.28,6228.0,2024-09-20,2024-10-08,2024-10-11,COMPLETED,
PO-00001606,PO-00001606,SUP-00000093,PRD-00000202,150,6.11,916.5,2023-09-04,2023-09-24,2023-09-27,COMPLETED,
PO-00001607,PO-00001607,SUP-00000037,PRD-00000065,25,114.05,2851.25,2024-07-13,2024-07-20,2024-07-15,COMPLETED,
PO-00001608,PO-00001608,SUP-00000079,PRD-00000294,75,6.82,511.5,2024-06-14,2024-06-26,2024-06-25,COMPLETED,
PO-00001609,PO-00001609,SUP-00000015,PRD-00000166,150,22.28,3342.0,2024-09-30,2024-10-12,2024-10-14,COMPLETED,
PO-00001610,PO-00001610,SUP-00000028,PRD-00000007,75,53.04,3978.0,2024-07-11,2024-08-09,2024-08-07,COMPLETED,
