movement_id,product_id,warehouse_id,movement_date,movement_type,reference_type,reference_id,quantity_in,quantity_out,unit_cost,running_balance
5745,PRD-00000034,WH-002,2025-06-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005745,8,0,21.8,-31
5746,PRD-00000034,WH-001,2025-06-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005746,11,0,21.8,170
5747,PRD-00000211,WH-001,2023-12-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005747,200,0,3.85,200
5748,PRD-00000151,WH-002,2024-09-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005748,10,0,98.41,-41
5749,PRD-00000335,WH-001,2023-10-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005749,10,0,16.75,10
5750,PRD-00000296,WH-003,2024-03-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005750,9,0,2.09,-33
5751,PRD-00000296,WH-001,2024-03-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005751,16,0,2.09,6
5752,PRD-00000201,WH-002,2024-06-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005752,20,0,7.89,10
5753,PRD-00000402,WH-003,2024-12-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005753,100,0,4.74,69
5754,PRD-00000179,WH-003,2024-10-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005754,10,0,23.95,140
5755,PRD-00000260,WH-003,2024-10-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005755,100,0,4.84,474
5756,PRD-00000472,WH-003,2024-10-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005756,64,0,60.58,-21
5757,PRD-00000472,WH-001,2024-09-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005757,136,0,60.58,402
5758,PRD-00000310,WH-003,2024-03-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005758,25,0,8.72,-15
5759,PRD-00000133,WH-001,2025-03-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005759,10,0,2.98,84
5760,PRD-00000232,WH-002,2025-01-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005760,100,0,44.67,65
5761,PRD-00000467,WH-001,2025-06-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005761,4,0,57.42,34
5762,PRD-00000467,WH-003,2025-06-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005762,2,0,57.42,378
5763,PRD-00000467,WH-002,2025-06-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005763,4,0,57.42,103
5764,PRD-00000177,WH-002,2025-04-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005764,28,0,2.85,-25
5765,PRD-00000177,WH-001,2025-04-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005765,47,0,2.85,344
5766,PRD-00000047,WH-003,2024-09-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005766,25,0,46.7,55
5767,PRD-00000213,WH-002,2025-01-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005767,10,0,3.27,224
5768,PRD-00000422,WH-002,2024-09-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005768,2,0,49.21,50
5769,PRD-00000422,WH-001,2024-09-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005769,4,0,49.21,-48
5770,PRD-00000422,WH-001,2024-09-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005770,4,0,49.21,-44
5771,PRD-00000377,WH-002,2024-10-28,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005771,150,0,2.91,52
5772,PRD-00000475,WH-002,2025-04-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005772,5,0,38.01,-86
5773,PRD-00000475,WH-003,2025-04-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005773,95,0,38.01,466
5774,PRD-00000028,WH-001,2024-08-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005774,100,0,43.4,78
5775,PRD-00000415,WH-001,2024-04-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005775,12,0,15.31,-30
5776,PRD-00000415,WH-001,2024-04-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005776,4,0,15.31,-26
5777,PRD-00000415,WH-003,2024-04-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005777,9,0,15.31,-41
5778,PRD-00000199,WH-003,2025-02-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005778,10,0,14.06,-112
5779,PRD-00000467,WH-003,2024-04-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005779,50,0,53.04,198
5780,PRD-00000328,WH-001,2025-01-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005780,64,0,11.29,320
5781,PRD-00000328,WH-001,2025-01-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005781,86,0,11.29,256
5782,PRD-00000437,WH-003,2024-05-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005782,10,0,16.69,64
5783,PRD-00000429,WH-003,2025-02-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005783,150,0,99.66,108
5784,PRD-00000455,WH-003,2025-06-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005784,150,0,14.0,369
5785,PRD-00000146,WH-001,2023-09-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005785,200,0,30.72,200
5786,PRD-00000383,WH-002,2024-10-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005786,50,0,68.01,55
5787,PRD-00000082,WH-001,2023-11-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005787,43,0,4.45,167
5788,PRD-00000082,WH-002,2023-11-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005788,37,0,4.45,37
5789,PRD-00000082,WH-002,2023-11-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005789,70,0,4.45,107
5790,PRD-00000169,WH-003,2025-02-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005790,200,0,14.61,102
5791,PRD-00000093,WH-001,2024-01-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005791,75,0,2.34,75
5792,PRD-00000402,WH-001,2024-06-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005792,200,0,4.97,380
5793,PRD-00000356,WH-003,2024-07-27,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005793,100,0,19.33,49
5794,PRD-00000081,WH-001,2024-10-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005794,35,0,7.39,96
5795,PRD-00000081,WH-001,2024-10-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005795,165,0,7.39,261
5796,PRD-00000007,WH-001,2025-05-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005796,100,0,52.75,156
5797,PRD-00000045,WH-002,2024-04-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005797,100,0,54.09,80
5798,PRD-00000253,WH-002,2024-07-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005798,10,0,3.69,62
5799,PRD-00000111,WH-001,2025-04-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005799,35,0,83.39,108
5800,PRD-00000111,WH-002,2025-04-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005800,165,0,83.39,82
5801,PRD-00000288,WH-001,2024-11-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005801,50,0,11.25,165
5802,PRD-00000288,WH-003,2024-11-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005802,49,0,11.25,141
5803,PRD-00000288,WH-001,2024-11-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005803,101,0,11.25,115
5804,PRD-00000346,WH-002,2025-03-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005804,25,0,28.53,279
5805,PRD-00000188,WH-001,2023-09-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005805,50,0,50.55,50
5806,PRD-00000425,WH-003,2025-04-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005806,50,0,113.1,199
5807,PRD-00000331,WH-003,2024-10-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005807,20,0,4.5,28
5808,PRD-00000221,WH-002,2024-07-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005808,50,0,67.92,112
5809,PRD-00000337,WH-003,2025-03-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005809,100,0,2.31,105
5810,PRD-00000283,WH-001,2025-01-31,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005810,20,0,13.11,272
5811,PRD-00000283,WH-002,2025-02-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005811,80,0,13.11,518
5812,PRD-00000470,WH-003,2025-05-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005812,15,0,7.34,91
5813,PRD-00000470,WH-001,2025-05-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005813,135,0,7.34,98
5814,PRD-00000450,WH-003,2025-05-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005814,50,0,24.77,-172
5815,PRD-00000144,WH-003,2024-03-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005815,50,0,176.8,43
5816,PRD-00000054,WH-003,2024-06-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005816,4,0,7.8,308
5817,PRD-00000054,WH-003,2024-06-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005817,6,0,7.8,313
5818,PRD-00000254,WH-003,2024-06-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005818,75,0,6.34,74
5819,PRD-00000476,WH-001,2024-10-27,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005819,150,0,26.52,275
5820,PRD-00000200,WH-002,2024-12-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005820,25,0,4.59,5
5821,PRD-00000488,WH-002,2023-08-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005821,50,0,11.76,67
5822,PRD-00000100,WH-003,2023-09-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005822,25,0,4.99,15
5823,PRD-00000312,WH-001,2024-12-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005823,25,0,41.27,-147
5824,PRD-00000186,WH-001,2023-08-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005824,150,0,26.47,150
5825,PRD-00000430,WH-003,2024-01-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005825,150,0,6.64,170
5826,PRD-00000259,WH-001,2023-09-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005826,25,0,29.65,25
5827,PRD-00000190,WH-002,2024-12-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005827,75,0,6.8,98
5828,PRD-00000347,WH-001,2024-05-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005828,12,0,37.58,50
5829,PRD-00000347,WH-002,2024-05-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005829,13,0,37.58,-18
5830,PRD-00000310,WH-001,2023-09-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005830,10,0,7.76,24
5831,PRD-00000234,WH-001,2025-01-16,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005831,75,0,25.76,192
5832,PRD-00000461,WH-003,2024-11-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005832,150,0,60.77,580
5833,PRD-00000031,WH-002,2025-06-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005833,20,0,89.0,161
5834,PRD-00000361,WH-002,2024-07-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005834,8,0,7.62,-46
5835,PRD-00000361,WH-001,2024-07-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005835,142,0,7.62,371
5836,PRD-00000326,WH-003,2025-01-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005836,50,0,20.7,32
5837,PRD-00000432,WH-003,2025-05-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005837,200,0,46.73,575
5838,PRD-00000225,WH-003,2025-01-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005838,25,0,122.78,120
5839,PRD-00000459,WH-001,2024-06-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005839,100,0,32.84,181
5840,PRD-00000062,WH-002,2023-12-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005840,100,0,43.42,50
5841,PRD-00000082,WH-001,2023-09-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005841,50,0,5.19,50
5842,PRD-00000072,WH-001,2024-06-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005842,200,0,50.78,140
5843,PRD-00000162,WH-001,2024-07-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005843,75,0,5.03,121
5844,PRD-00000233,WH-002,2023-09-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005844,25,0,10.3,0
5845,PRD-00000242,WH-001,2023-08-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005845,2,0,5.8,2
5846,PRD-00000242,WH-002,2023-08-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005846,8,0,5.8,208
5847,PRD-00000054,WH-003,2024-03-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005847,25,0,7.01,115
5848,PRD-00000122,WH-001,2025-06-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005848,50,0,6.84,200
5849,PRD-00000080,WH-003,2025-01-03,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005849,75,0,5.84,255
5850,PRD-00000458,WH-003,2024-07-28,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005850,20,0,10.61,-77
5851,PRD-00000329,WH-001,2025-05-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005851,37,0,15.48,176
5852,PRD-00000329,WH-003,2025-05-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005852,38,0,15.48,243
5853,PRD-00000211,WH-001,2024-07-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005853,200,0,4.14,308
5854,PRD-00000326,WH-003,2025-03-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005854,46,0,16.98,64
5855,PRD-00000326,WH-003,2025-03-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005855,11,0,16.98,18
5856,PRD-00000326,WH-001,2025-03-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005856,93,0,16.98,67
5857,PRD-00000004,WH-002,2024-08-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005857,20,0,26.86,124
5858,PRD-00000159,WH-001,2024-03-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005858,75,0,18.42,-70
5859,PRD-00000454,WH-001,2024-12-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005859,150,0,6.69,128
5860,PRD-00000412,WH-001,2023-12-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005860,100,0,3.21,98
5861,PRD-00000352,WH-003,2024-02-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005861,10,0,42.48,140
5862,PRD-00000192,WH-002,2024-10-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005862,20,0,37.34,97
5863,PRD-00000385,WH-002,2023-10-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005863,8,0,149.09,8
5864,PRD-00000385,WH-001,2023-10-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005864,5,0,149.09,5
5865,PRD-00000385,WH-002,2023-10-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005865,7,0,149.09,15
5866,PRD-00000001,WH-002,2023-08-13,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005866,25,0,7.73,25
5867,PRD-00000235,WH-003,2025-03-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005867,75,0,24.78,48
5868,PRD-00000174,WH-002,2024-07-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005868,64,0,8.45,32
5869,PRD-00000174,WH-001,2024-07-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005869,86,0,8.45,306
5870,PRD-00000146,WH-002,2024-04-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005870,200,0,28.8,361
5871,PRD-00000008,WH-002,2024-07-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005871,100,0,11.21,106
5872,PRD-00000176,WH-003,2025-03-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005872,89,0,1.93,449
5873,PRD-00000176,WH-002,2025-03-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005873,23,0,1.93,157
5874,PRD-00000176,WH-001,2025-03-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005874,88,0,1.93,234
5875,PRD-00000371,WH-003,2024-01-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005875,100,0,5.64,89
5876,PRD-00000069,WH-001,2024-05-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005876,200,0,118.71,240
5877,PRD-00000117,WH-002,2024-11-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005877,75,0,17.25,156
5878,PRD-00000355,WH-002,2024-11-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005878,10,0,27.53,66
5879,PRD-00000369,WH-003,2024-12-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005879,200,0,17.92,247
5880,PRD-00000053,WH-003,2025-05-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005880,8,0,3.11,259
5881,PRD-00000053,WH-001,2025-05-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005881,142,0,3.11,486
5882,PRD-00000287,WH-003,2025-04-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005882,75,0,67.73,447
5883,PRD-00000034,WH-001,2023-12-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005883,9,0,21.03,127
5884,PRD-00000034,WH-003,2023-12-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005884,30,0,21.03,25
5885,PRD-00000034,WH-001,2023-12-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005885,36,0,21.03,163
5886,PRD-00000260,WH-002,2023-09-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005886,6,0,5.86,6
5887,PRD-00000260,WH-003,2023-09-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005887,194,0,5.86,192
5888,PRD-00000001,WH-001,2025-03-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005888,100,0,8.04,313
5889,PRD-00000118,WH-003,2024-07-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005889,100,0,13.24,-61
5890,PRD-00000147,WH-002,2024-11-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005890,35,0,37.87,154
5891,PRD-00000147,WH-003,2024-11-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005891,40,0,37.87,213
5892,PRD-00000213,WH-003,2024-03-31,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005892,6,0,3.35,-44
5893,PRD-00000213,WH-001,2024-04-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005893,14,0,3.35,64
5894,PRD-00000318,WH-001,2023-11-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005894,74,0,10.12,170
5895,PRD-00000318,WH-001,2023-11-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005895,126,0,10.12,121
5896,PRD-00000327,WH-003,2024-06-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005896,20,0,47.89,329
5897,PRD-00000164,WH-003,2025-02-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005897,21,0,36.65,293
5898,PRD-00000164,WH-002,2025-02-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005898,54,0,36.65,228
5899,PRD-00000326,WH-003,2024-07-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005899,10,0,19.69,-11
5900,PRD-00000485,WH-001,2024-09-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005900,150,0,61.66,388
5901,PRD-00000208,WH-003,2024-02-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005901,75,0,13.32,100
5902,PRD-00000079,WH-001,2023-09-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005902,93,0,15.56,92
5903,PRD-00000079,WH-002,2023-09-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005903,107,0,15.56,107
5904,PRD-00000247,WH-003,2025-01-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005904,200,0,57.99,85
5905,PRD-00000084,WH-003,2024-02-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005905,150,0,34.34,251
5906,PRD-00000416,WH-002,2023-11-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005906,100,0,1.64,74
5907,PRD-00000260,WH-001,2025-02-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005907,98,0,5.87,315
5908,PRD-00000260,WH-002,2025-02-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005908,102,0,5.87,155
5909,PRD-00000414,WH-002,2024-07-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005909,3,0,6.58,186
5910,PRD-00000414,WH-001,2024-07-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005910,7,0,6.58,139
5911,PRD-00000037,WH-003,2024-02-29,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005911,77,0,20.26,188
5912,PRD-00000037,WH-001,2024-03-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005912,123,0,20.26,36
5913,PRD-00000329,WH-002,2024-08-12,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005913,200,0,16.22,360
5914,PRD-00000384,WH-001,2025-04-09,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005914,200,0,199.77,448
5915,PRD-00000411,WH-003,2025-01-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005915,5,0,4.46,166
5916,PRD-00000411,WH-001,2025-01-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005916,5,0,4.46,310
5917,PRD-00000455,WH-002,2024-07-11,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005917,10,0,16.49,161
5918,PRD-00000117,WH-001,2025-04-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005918,150,0,16.33,85
5919,PRD-00000455,WH-003,2024-02-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005919,150,0,17.58,89
5920,PRD-00000325,WH-001,2024-08-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005920,200,0,43.31,308
5921,PRD-00000163,WH-003,2024-07-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005921,20,0,12.9,-61
5922,PRD-00000276,WH-001,2023-08-21,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005922,25,0,24.87,25
5923,PRD-00000376,WH-001,2024-05-20,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005923,75,0,2.12,52
5924,PRD-00000415,WH-002,2024-06-24,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005924,150,0,18.07,330
5925,PRD-00000367,WH-003,2025-05-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005925,72,0,56.27,415
5926,PRD-00000367,WH-001,2025-05-26,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005926,22,0,56.27,-15
5927,PRD-00000367,WH-003,2025-06-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005927,106,0,56.27,521
5928,PRD-00000438,WH-001,2023-08-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005928,150,0,11.78,150
5929,PRD-00000346,WH-003,2025-04-30,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005929,25,0,24.26,-17
5930,PRD-00000046,WH-002,2023-08-10,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005930,39,0,16.55,37
5931,PRD-00000046,WH-003,2023-08-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005931,161,0,16.55,211
5932,PRD-00000141,WH-002,2023-10-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005932,100,0,54.93,65
5933,PRD-00000373,WH-002,2023-11-08,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005933,52,0,2.85,119
5934,PRD-00000373,WH-001,2023-11-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005934,16,0,2.85,1
5935,PRD-00000373,WH-002,2023-11-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005935,82,0,2.85,67
5936,PRD-00000121,WH-003,2023-07-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005936,10,0,7.35,-5
5937,PRD-00000176,WH-002,2024-11-07,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005937,150,0,1.8,130
5938,PRD-00000186,WH-001,2025-03-25,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005938,6,0,32.35,218
5939,PRD-00000186,WH-002,2025-03-28,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005939,44,0,32.35,104
5940,PRD-00000043,WH-002,2025-01-01,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005940,100,0,13.84,207
5941,PRD-00000124,WH-001,2024-05-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005941,2,0,30.94,19
5942,PRD-00000124,WH-001,2024-05-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005942,4,0,30.94,23
5943,PRD-00000124,WH-002,2024-05-19,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005943,4,0,30.94,34
5944,PRD-00000061,WH-001,2024-09-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005944,66,0,52.16,217
5945,PRD-00000061,WH-003,2024-09-18,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005945,37,0,52.16,-89
5946,PRD-00000061,WH-002,2024-09-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005946,97,0,52.16,419
5947,PRD-00000113,WH-002,2023-07-31,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005947,13,0,10.52,13
5948,PRD-00000113,WH-003,2023-08-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005948,16,0,10.52,16
5949,PRD-00000113,WH-001,2023-08-05,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005949,21,0,10.52,21
5950,PRD-00000085,WH-001,2025-01-06,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005950,10,0,47.25,97
5951,PRD-00000077,WH-002,2025-03-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005951,50,0,17.46,369
5952,PRD-00000445,WH-001,2023-09-17,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005952,200,0,43.25,400
5953,PRD-00000310,WH-001,2024-10-14,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005953,50,0,8.38,121
5954,PRD-00000241,WH-001,2023-11-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005954,72,0,8.53,222
5955,PRD-00000241,WH-002,2023-11-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005955,78,0,8.53,149
5956,PRD-00000212,WH-001,2025-04-23,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005956,10,0,3.74,159
5957,PRD-00000262,WH-003,2024-12-15,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005957,10,0,42.66,222
5958,PRD-00000232,WH-002,2024-11-04,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005958,22,0,46.89,-10
5959,PRD-00000232,WH-001,2024-11-02,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005959,53,0,46.89,147
5960,PRD-00000096,WH-001,2023-08-27,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005960,10,0,2.31,10
5961,PRD-00000009,WH-001,2024-02-22,GOODS_RECEIPT,GOODS_RECEIPT,GR-00005961,50,0,19.64,-14
