invoice_id,invoice_number,so_id,invoice_date,due_date,total_amount,amount_paid,status,payment_terms_days
INV-00001298,INV-00001298,SO-00001368,2024-07-24,2024-08-08,4.84,0.0,OVERDUE,15
INV-00001299,INV-00001299,SO-00001369,2024-03-19,2024-05-03,848.99,848.99,PAID,45
INV-00001300,INV-00001300,SO-00001370,2025-02-13,2025-03-15,316.2,0.0,OPEN,30
INV-00001301,INV-00001301,SO-00001371,2023-07-27,2023-09-10,331.95,331.95,PAID,45
INV-00001302,INV-00001302,SO-00001372,2023-07-14,2023-09-12,93.48,0.0,OPEN,60
INV-00001303,INV-00001303,SO-00001373,2023-08-30,2023-09-14,13.98,0.0,OPEN,15
INV-00001304,INV-00001304,SO-00001374,2025-04-12,2025-06-11,1248.75,1248.75,PAID,60
INV-00001305,INV-00001305,SO-00001375,2024-11-19,2024-12-04,843.86,0.0,OPEN,15
INV-00001306,INV-00001306,SO-00001376,2024-10-24,2024-11-23,112.14,112.14,PAID,30
INV-00001307,INV-00001307,SO-00001377,2023-10-17,2023-12-01,260.13,0.0,OPEN,45
INV-00001308,INV-00001308,SO-00001378,2024-04-28,2024-06-27,114.1,0.0,OPEN,60
INV-00001309,INV-00001309,SO-00001379,2025-05-04,2025-05-19,18.66,0.0,OVERDUE,15
INV-00001310,INV-00001310,SO-00001380,2023-10-16,2023-10-31,2248.0,2248.0,PAID,15
INV-00001311,INV-00001311,SO-00001381,2025-04-07,2025-06-06,100.9,0.0,OPEN,60
INV-00001312,INV-00001312,SO-00001382,2024-09-08,2024-09-23,206.3,0.0,OPEN,15
INV-00001313,INV-00001313,SO-00001383,2024-12-21,2025-02-04,9.5,0.0,OPEN,45
INV-00001314,INV-00001314,SO-00001384,2024-05-04,2024-06-03,1687.5,0.0,OPEN,30
INV-00001315,INV-00001315,SO-00001385,2023-07-07,2023-09-05,5.66,0.0,OPEN,60
INV-00001316,INV-00001316,SO-00001386,2023-10-21,2023-12-20,241.13,91.69,PARTIAL,60
INV-00001317,INV-00001317,SO-00001387,2025-05-01,2025-05-31,944.5,944.5,PAID,30
INV-00001318,INV-00001318,SO-00001388,2023-07-16,2023-08-15,77.09,0.0,OPEN,30
INV-00001319,INV-00001319,SO-00001389,2024-10-23,2024-12-22,67.23,0.0,OPEN,60
INV-00001320,INV-00001320,SO-00001390,2023-08-28,2023-09-27,70.22,70.22,PAID,30
INV-00001321,INV-00001321,SO-00001391,2024-10-08,2024-11-07,2731.5,1673.77,PARTIAL,30
INV-00001322,INV-00001322,SO-00001392,2025-01-14,2025-02-13,85.69,0.0,OPEN,30
INV-00001323,INV-00001323,SO-00001393,2024-01-03,2024-01-18,26.81,0.0,OPEN,15
INV-00001324,INV-00001324,SO-00001394,2023-10-08,2023-12-07,39.0,39.0,PAID,60
INV-00001325,INV-00001325,SO-00001395,2024-03-21,2024-05-05,1165.87,741.21,PARTIAL,45
INV-00001326,INV-00001326,SO-00001396,2024-02-12,2024-03-13,2800.8,0.0,OVERDUE,30
INV-00001327,INV-00001327,SO-00001397,2023-11-06,2023-12-06,314.5,0.0,OPEN,30
INV-00001328,INV-00001328,SO-00001398,2023-09-16,2023-10-31,1090.0,1090.0,PAID,45
INV-00001329,INV-00001329,SO-00001399,2024-08-29,2024-10-13,143.2,0.0,OPEN,45
INV-00001330,INV-00001330,SO-00001400,2025-05-24,2025-06-23,237.83,237.83,PAID,30
INV-00001331,INV-00001331,SO-00001401,2024-04-09,2024-05-09,53.76,53.76,PAID,30
INV-00001332,INV-00001332,SO-00001402,2023-12-21,2024-01-05,4150.41,0.0,OPEN,15
INV-00001333,INV-00001333,SO-00001403,2024-07-30,2024-09-13,369.49,0.0,OPEN,45
INV-00001334,INV-00001334,SO-00001404,2024-03-25,2024-04-09,73.75,49.6,PARTIAL,15
INV-00001335,INV-00001335,SO-00001405,2025-02-25,2025-04-11,1572.5,1572.5,PAID,45
INV-00001336,INV-00001336,SO-00001406,2025-06-07,2025-08-06,49.71,31.93,PARTIAL,60
INV-00001337,INV-00001337,SO-00001407,2023-12-21,2024-02-04,12.66,0.0,OPEN,45
INV-00001338,INV-00001338,SO-00001408,2024-04-01,2024-04-16,24.0,0.0,OPEN,15
INV-00001339,INV-00001339,SO-00001409,2025-03-14,2025-05-13,792.75,0.0,OPEN,60
INV-00001340,INV-00001340,SO-00001410,2024-05-06,2024-07-05,148.99,0.0,OPEN,60
INV-00001341,INV-00001341,SO-00001411,2023-07-12,2023-08-11,676.95,0.0,OVERDUE,30
INV-00001342,INV-00001342,SO-00001412,2024-05-14,2024-07-13,2590.6,2590.6,PAID,60
INV-00001343,INV-00001343,SO-00001413,2023-10-03,2023-12-02,1302.3,0.0,OPEN,60
INV-00001344,INV-00001344,SO-00001414,2025-02-07,2025-02-22,766.15,0.0,OPEN,15
INV-00001345,INV-00001345,SO-00001415,2024-10-12,2024-11-11,123.6,123.6,PAID,30
INV-00001346,INV-00001346,SO-00001416,2024-12-17,2025-01-31,192.77,0.0,OPEN,45
INV-00001347,INV-00001347,SO-00001417,2023-11-08,2023-11-23,829.6,829.6,PAID,15
INV-00001348,INV-00001348,SO-00001418,2024-10-01,2024-10-16,80.42,80.42,PAID,15
INV-00001349,INV-00001349,SO-00001419,2024-01-27,2024-03-27,435.83,0.0,OPEN,60
INV-00001350,INV-00001350,SO-00001420,2025-06-30,2025-07-15,139.8,139.8,PAID,15
INV-00001351,INV-00001351,SO-00001421,2024-09-04,2024-09-19,460.96,0.0,OPEN,15
INV-00001352,INV-00001352,SO-00001422,2024-03-26,2024-04-10,434.5,434.5,PAID,15
INV-00001353,INV-00001353,SO-00001423,2023-11-15,2023-11-30,3931.8,3931.8,PAID,15
INV-00001354,INV-00001354,SO-00001424,2023-12-02,2024-01-01,18.62,0.0,OPEN,30
INV-00001355,INV-00001355,SO-00001425,2023-12-17,2024-01-16,351.0,351.0,PAID,30
INV-00001356,INV-00001356,SO-00001426,2024-12-18,2025-02-16,41.9,0.0,OPEN,60
INV-00001357,INV-00001357,SO-00001427,2024-11-26,2024-12-11,61.98,0.0,OPEN,15
INV-00001358,INV-00001358,SO-00001428,2023-09-22,2023-11-21,273.22,273.22,PAID,60
INV-00001359,INV-00001359,SO-00001429,2025-02-15,2025-03-17,19.88,0.0,OVERDUE,30
INV-00001360,INV-00001360,SO-00001430,2024-03-27,2024-05-11,165.0,165.0,PAID,45
INV-00001361,INV-00001361,SO-00001431,2025-05-20,2025-07-19,242.0,242.0,PAID,60
INV-00001362,INV-00001362,SO-00001432,2024-04-25,2024-05-25,21.65,0.0,OVERDUE,30
INV-00001363,INV-00001363,SO-00001433,2024-02-18,2024-04-18,914.86,0.0,OPEN,60
INV-00001364,INV-00001364,SO-00001434,2024-01-02,2024-03-02,1336.75,1336.75,PAID,60
INV-00001365,INV-00001365,SO-00001435,2024-12-07,2025-02-05,1165.25,1165.25,PAID,60
INV-00001366,INV-00001366,SO-00001436,2024-12-09,2024-12-24,722.55,722.55,PAID,15
INV-00001367,INV-00001367,SO-00001437,2023-09-13,2023-10-13,204.89,0.0,OPEN,30
INV-00001368,INV-00001368,SO-00001438,2023-07-06,2023-09-04,370.4,0.0,OPEN,60
INV-00001369,INV-00001369,SO-00001439,2025-05-31,2025-06-15,91.0,91.0,PAID,15
INV-00001370,INV-00001370,SO-00001440,2025-01-19,2025-02-18,83.04,42.56,PARTIAL,30
INV-00001371,INV-00001371,SO-00001441,2024-10-15,2024-11-29,47.91,0.0,OVERDUE,45
INV-00001372,INV-00001372,SO-00001442,2023-08-05,2023-08-20,576.75,576.75,PAID,15
INV-00001373,INV-00001373,SO-00001443,2025-01-22,2025-03-23,12.66,12.66,PAID,60
INV-00001374,INV-00001374,SO-00001444,2024-07-13,2024-08-12,1859.75,1859.75,PAID,30
INV-00001375,INV-00001375,SO-00001445,2024-03-22,2024-04-21,421.6,0.0,OPEN,30
INV-00001376,INV-00001376,SO-00001446,2025-03-06,2025-04-20,8.56,0.0,OPEN,45
INV-00001377,INV-00001377,SO-00001447,2024-08-21,2024-10-20,18.7,0.0,OPEN,60
INV-00001378,INV-00001378,SO-00001448,2024-10-07,2024-11-21,334.5,0.0,OPEN,45
INV-00001379,INV-00001379,SO-00001450,2025-06-13,2025-07-13,494.2,0.0,OPEN,30
INV-00001380,INV-00001380,SO-00001451,2024-04-21,2024-06-05,150.49,150.49,PAID,45
INV-00001381,INV-00001381,SO-00001452,2024-09-27,2024-10-12,1110.6,1110.6,PAID,15
INV-00001382,INV-00001382,SO-00001453,2024-02-20,2024-04-05,122.69,0.0,OPEN,45
INV-00001383,INV-00001383,SO-00001454,2025-06-24,2025-07-09,1005.8,0.0,OPEN,15
INV-00001384,INV-00001384,SO-00001455,2024-09-17,2024-11-01,2803.5,0.0,OPEN,45
INV-00001385,INV-00001385,SO-00001456,2023-10-22,2023-12-06,90.25,90.25,PAID,45
INV-00001386,INV-00001386,SO-00001457,2024-11-24,2025-01-08,62.28,62.28,PAID,45
INV-00001387,INV-00001387,SO-00001458,2023-11-16,2023-12-01,3253.95,3253.95,PAID,15
INV-00001388,INV-00001388,SO-00001459,2025-04-05,2025-05-20,36.37,15.69,PARTIAL,45
INV-00001389,INV-00001389,SO-00001460,2025-03-03,2025-04-02,167.8,74.22,PARTIAL,30
INV-00001390,INV-00001390,SO-00001461,2023-12-01,2023-12-31,22.77,22.77,PAID,30
INV-00001391,INV-00001391,SO-00001462,2024-02-01,2024-03-17,4138.5,4138.5,PAID,45
INV-00001392,INV-00001392,SO-00001463,2025-01-05,2025-01-20,1334.01,1334.01,PAID,15
INV-00001393,INV-00001393,SO-00001464,2023-10-29,2023-11-13,135.23,0.0,OPEN,15
INV-00001394,INV-00001394,SO-00001465,2024-06-22,2024-07-07,5494.57,5494.57,PAID,15
INV-00001395,INV-00001395,SO-00001466,2023-11-03,2023-11-18,45.76,0.0,OPEN,15
INV-00001396,INV-00001396,SO-00001467,2024-03-11,2024-04-10,155.77,0.0,OVERDUE,30
INV-00001397,INV-00001397,SO-00001468,2025-05-18,2025-06-02,560.5,0.0,OPEN,15
INV-00001398,INV-00001398,SO-00001469,2024-10-23,2024-11-22,100.34,0.0,OVERDUE,30
INV-00001399,INV-00001399,SO-00001470,2023-12-25,2024-01-24,632.08,632.08,PAID,30
INV-00001400,INV-00001400,SO-00001472,2023-10-25,2023-11-09,2386.75,2386.75,PAID,15
INV-00001401,INV-00001401,SO-00001473,2023-07-13,2023-08-12,1083.5,1083.5,PAID,30
INV-00001402,INV-00001402,SO-00001474,2025-05-16,2025-06-15,221.0,0.0,OPEN,30
INV-00001403,INV-00001403,SO-00001475,2025-01-19,2025-02-03,684.6,684.6,PAID,15
INV-00001404,INV-00001404,SO-00001476,2024-05-20,2024-07-04,236.55,0.0,OVERDUE,45
INV-00001405,INV-00001405,SO-00001477,2024-08-04,2024-08-19,194.85,0.0,OPEN,15
INV-00001406,INV-00001406,SO-00001478,2025-04-25,2025-06-09,406.1,198.87,PARTIAL,45
INV-00001407,INV-00001407,SO-00001479,2024-12-13,2025-01-12,256.3,256.3,PAID,30
INV-00001408,INV-00001408,SO-00001480,2024-04-29,2024-06-28,206.3,117.98,PARTIAL,60
INV-00001409,INV-00001409,SO-00001481,2023-07-03,2023-09-01,1711.5,1711.5,PAID,60
INV-00001410,INV-00001410,SO-00001482,2025-03-23,2025-04-07,116.5,116.5,PAID,15
INV-00001411,INV-00001411,SO-00001483,2024-05-25,2024-07-09,984.8,0.0,OPEN,45
INV-00001412,INV-00001412,SO-00001484,2024-08-04,2024-09-18,1272.0,520.7,PARTIAL,45
INV-00001413,INV-00001413,SO-00001485,2024-07-21,2024-08-20,501.0,501.0,PAID,30
INV-00001414,INV-00001414,SO-00001486,2023-11-25,2024-01-09,220.5,0.0,OPEN,45
INV-00001415,INV-00001415,SO-00001487,2024-01-19,2024-02-03,341.39,177.59,PARTIAL,15
INV-00001416,INV-00001416,SO-00001488,2025-03-25,2025-05-09,185.85,185.85,PAID,45
INV-00001417,INV-00001417,SO-00001489,2023-08-11,2023-10-10,3117.02,3117.02,PAID,60
INV-00001418,INV-00001418,SO-00001490,2024-07-25,2024-08-24,41.46,21.6,PARTIAL,30
INV-00001419,INV-00001419,SO-00001491,2024-12-09,2024-12-24,210.36,0.0,OPEN,15
INV-00001420,INV-00001420,SO-00001492,2025-04-29,2025-06-13,94.0,0.0,OPEN,45
INV-00001421,INV-00001421,SO-00001493,2024-01-29,2024-03-14,20.7,11.23,PARTIAL,45
INV-00001422,INV-00001422,SO-00001494,2024-02-29,2024-04-29,36.37,36.37,PAID,60
INV-00001423,INV-00001423,SO-00001495,2024-06-20,2024-08-19,2356.0,0.0,OVERDUE,60
INV-00001424,INV-00001424,SO-00001496,2023-07-16,2023-08-30,1961.75,1326.53,PARTIAL,45
INV-00001425,INV-00001425,SO-00001497,2025-02-18,2025-03-05,21.26,0.0,OPEN,15
INV-00001426,INV-00001426,SO-00001498,2024-08-18,2024-10-02,65.62,25.18,PARTIAL,45
INV-00001427,INV-00001427,SO-00001499,2023-09-29,2023-10-14,4438.79,0.0,OPEN,15
INV-00001428,INV-00001428,SO-00001500,2024-09-29,2024-10-29,1339.05,0.0,OPEN,30
INV-00001429,INV-00001429,SO-00001501,2024-06-14,2024-07-14,479.24,0.0,OPEN,30
INV-00001430,INV-00001430,SO-00001502,2024-05-21,2024-07-20,11.24,11.24,PAID,60
INV-00001431,INV-00001431,SO-00001503,2024-01-07,2024-01-22,128.8,128.8,PAID,15
INV-00001432,INV-00001432,SO-00001504,2025-02-04,2025-03-21,48.95,0.0,OPEN,45
INV-00001433,INV-00001433,SO-00001505,2023-09-23,2023-10-23,297.34,0.0,OPEN,30
INV-00001434,INV-00001434,SO-00001506,2024-08-08,2024-08-23,100.7,0.0,OPEN,15
INV-00001435,INV-00001435,SO-00001507,2024-03-07,2024-04-06,854.0,0.0,OPEN,30
INV-00001436,INV-00001436,SO-00001508,2024-02-26,2024-03-27,163.1,100.85,PARTIAL,30
INV-00001437,INV-00001437,SO-00001509,2024-11-09,2024-11-24,25.05,0.0,OVERDUE,15
INV-00001438,INV-00001438,SO-00001510,2023-12-26,2024-02-24,144.58,0.0,OVERDUE,60
INV-00001439,INV-00001439,SO-00001511,2024-06-06,2024-07-06,4482.5,2364.98,PARTIAL,30
INV-00001440,INV-00001440,SO-00001512,2025-06-21,2025-08-20,151.6,0.0,OPEN,60
INV-00001441,INV-00001441,SO-00001513,2025-04-19,2025-05-04,147.5,147.5,PAID,15
INV-00001442,INV-00001442,SO-00001514,2023-10-30,2023-11-29,791.0,0.0,OPEN,30
INV-00001443,INV-00001443,SO-00001515,2024-07-20,2024-09-03,3914.29,0.0,OPEN,45
INV-00001444,INV-00001444,SO-00001516,2025-03-31,2025-05-15,100.53,100.53,PAID,45
INV-00001445,INV-00001445,SO-00001517,2025-02-27,2025-04-28,68.58,0.0,OPEN,60
INV-00001446,INV-00001446,SO-00001518,2024-05-18,2024-06-17,738.75,403.36,PARTIAL,30
INV-00001447,INV-00001447,SO-00001519,2023-09-24,2023-11-23,22.82,22.82,PAID,60
INV-00001448,INV-00001448,SO-00001520,2023-11-25,2023-12-25,1124.0,1124.0,PAID,30
INV-00001449,INV-00001449,SO-00001521,2024-01-07,2024-02-06,65.79,0.0,OPEN,30
INV-00001450,INV-00001450,SO-00001522,2025-04-27,2025-06-26,105.57,64.86,PARTIAL,60
INV-00001451,INV-00001451,SO-00001523,2024-03-04,2024-04-03,890.4,890.4,PAID,30
INV-00001452,INV-00001452,SO-00001524,2024-08-14,2024-09-28,71.53,0.0,OPEN,45
INV-00001453,INV-00001453,SO-00001525,2024-11-20,2024-12-20,39.04,18.34,PARTIAL,30
INV-00001454,INV-00001454,SO-00001526,2025-03-18,2025-04-17,3877.5,0.0,OPEN,30
INV-00001455,INV-00001455,SO-00001527,2025-05-18,2025-07-17,452.1,0.0,OPEN,60
INV-00001456,INV-00001456,SO-00001528,2023-10-11,2023-12-10,222.59,222.59,PAID,60
INV-00001457,INV-00001457,SO-00001529,2024-02-18,2024-03-19,1770.2,733.9,PARTIAL,30
INV-00001458,INV-00001458,SO-00001530,2024-04-10,2024-04-25,41.7,41.7,PAID,15
INV-00001459,INV-00001459,SO-00001531,2024-12-17,2025-02-15,130.25,0.0,OPEN,60
INV-00001460,INV-00001460,SO-00001532,2023-11-17,2023-12-17,657.2,275.77,PARTIAL,30
INV-00001461,INV-00001461,SO-00001533,2023-10-21,2023-11-05,64.98,0.0,OPEN,15
INV-00001462,INV-00001462,SO-00001534,2025-05-27,2025-06-11,425.7,425.7,PAID,15
INV-00001463,INV-00001463,SO-00001535,2023-07-11,2023-08-25,21.49,0.0,OVERDUE,45
INV-00001464,INV-00001464,SO-00001536,2024-10-04,2024-12-03,190.0,66.2,PARTIAL,60
INV-00001465,INV-00001465,SO-00001537,2023-12-05,2023-12-20,1794.5,0.0,OPEN,15
INV-00001466,INV-00001466,SO-00001538,2024-06-09,2024-07-24,130.6,0.0,OPEN,45
INV-00001467,INV-00001467,SO-00001539,2024-11-14,2024-11-29,111.75,0.0,OPEN,15
INV-00001468,INV-00001468,SO-00001540,2024-02-20,2024-03-21,765.0,346.99,PARTIAL,30
INV-00001469,INV-00001469,SO-00001541,2024-06-20,2024-08-19,272.5,272.5,PAID,60
INV-00001470,INV-00001470,SO-00001542,2023-07-19,2023-08-18,1836.2,1836.2,PAID,30
INV-00001471,INV-00001471,SO-00001543,2024-09-28,2024-11-27,1069.4,1069.4,PAID,60
INV-00001472,INV-00001472,SO-00001544,2024-06-29,2024-08-13,11.16,0.0,OPEN,45
INV-00001473,INV-00001473,SO-00001545,2023-12-01,2024-01-30,6.53,0.0,OPEN,60
INV-00001474,INV-00001474,SO-00001546,2023-10-09,2023-10-24,2333.0,2333.0,PAID,15
INV-00001475,INV-00001475,SO-00001547,2024-01-18,2024-02-02,1220.22,1220.22,PAID,15
INV-00001476,INV-00001476,SO-00001548,2023-09-26,2023-10-26,3871.05,0.0,OVERDUE,30
INV-00001477,INV-00001477,SO-00001549,2024-05-08,2024-07-07,7442.58,0.0,OPEN,60
INV-00001478,INV-00001478,SO-00001550,2025-06-12,2025-07-27,58.58,40.21,PARTIAL,45
INV-00001479,INV-00001479,SO-00001551,2024-05-07,2024-06-21,27.72,19.08,PARTIAL,45
INV-00001480,INV-00001480,SO-00001552,2024-06-29,2024-08-28,46.37,0.0,OPEN,60
INV-00001481,INV-00001481,SO-00001553,2024-03-20,2024-04-19,4630.0,0.0,OPEN,30
INV-00001482,INV-00001482,SO-00001554,2024-03-21,2024-04-20,1129.25,376.46,PARTIAL,30
INV-00001483,INV-00001483,SO-00001555,2024-06-16,2024-07-16,392.6,0.0,OPEN,30
INV-00001484,INV-00001484,SO-00001556,2024-01-07,2024-01-22,396.0,396.0,PAID,15
INV-00001485,INV-00001485,SO-00001557,2023-08-11,2023-10-10,324.21,0.0,OPEN,60
INV-00001486,INV-00001486,SO-00001558,2024-11-11,2024-11-26,947.75,0.0,OPEN,15
INV-00001487,INV-00001487,SO-00001559,2024-12-05,2024-12-20,88.15,0.0,OPEN,15
INV-00001488,INV-00001488,SO-00001560,2025-06-02,2025-07-17,44.34,44.34,PAID,45
INV-00001489,INV-00001489,SO-00001561,2023-12-09,2024-01-23,3556.8,1507.91,PARTIAL,45
INV-00001490,INV-00001490,SO-00001562,2024-02-16,2024-04-16,101.48,49.8,PARTIAL,60
INV-00001491,INV-00001491,SO-00001563,2025-02-19,2025-03-21,280.75,0.0,OPEN,30
INV-00001492,INV-00001492,SO-00001564,2024-07-21,2024-08-05,60.73,0.0,OVERDUE,15
INV-00001493,INV-00001493,SO-00001565,2025-05-11,2025-06-25,6476.5,6476.5,PAID,45
INV-00001494,INV-00001494,SO-00001566,2024-12-03,2024-12-18,30.45,30.45,PAID,15
INV-00001495,INV-00001495,SO-00001567,2023-07-14,2023-07-29,4216.0,4216.0,PAID,15
INV-00001496,INV-00001496,SO-00001568,2024-04-27,2024-05-12,615.96,615.96,PAID,15
INV-00001497,INV-00001497,SO-00001569,2024-01-24,2024-03-09,70.5,70.5,PAID,45
INV-00001498,INV-00001498,SO-00001570,2023-10-31,2023-12-30,413.9,0.0,OVERDUE,60
INV-00001499,INV-00001499,SO-00001571,2024-08-26,2024-09-10,52.61,52.61,PAID,15
INV-00001500,INV-00001500,SO-00001572,2024-11-04,2025-01-03,416.16,0.0,OPEN,60
INV-00001501,INV-00001501,SO-00001573,2024-06-13,2024-07-28,67.44,0.0,OPEN,45
INV-00001502,INV-00001502,SO-00001574,2023-08-25,2023-10-09,93.1,0.0,OPEN,45
INV-00001503,INV-00001503,SO-00001575,2024-03-16,2024-04-30,23.78,23.78,PAID,45
INV-00001504,INV-00001504,SO-00001576,2024-02-16,2024-04-16,3605.75,1575.83,PARTIAL,60
INV-00001505,INV-00001505,SO-00001577,2024-06-28,2024-07-28,1258.75,0.0,OPEN,30
INV-00001506,INV-00001506,SO-00001578,2024-11-18,2025-01-17,30.38,0.0,OPEN,60
INV-00001507,INV-00001507,SO-00001579,2024-03-02,2024-04-01,46.15,30.6,PARTIAL,30
INV-00001508,INV-00001508,SO-00001580,2023-11-17,2024-01-01,177.4,177.4,PAID,45
INV-00001509,INV-00001509,SO-00001581,2024-02-29,2024-03-30,392.6,392.6,PAID,30
INV-00001510,INV-00001510,SO-00001582,2025-01-27,2025-03-28,1151.4,0.0,OPEN,60
INV-00001511,INV-00001511,SO-00001583,2024-09-13,2024-10-28,373.4,0.0,OPEN,45
INV-00001512,INV-00001512,SO-00001584,2024-01-05,2024-02-19,24.29,24.29,PAID,45
INV-00001513,INV-00001513,SO-00001585,2024-03-26,2024-05-25,382.8,382.8,PAID,60
INV-00001514,INV-00001514,SO-00001586,2025-04-01,2025-05-16,318.0,318.0,PAID,45
INV-00001515,INV-00001515,SO-00001587,2024-03-23,2024-04-22,424.1,424.1,PAID,30
INV-00001516,INV-00001516,SO-00001588,2024-05-03,2024-07-02,340.54,0.0,OPEN,60
INV-00001517,INV-00001517,SO-00001589,2024-02-10,2024-04-10,1121.1,628.06,PARTIAL,60
INV-00001518,INV-00001518,SO-00001590,2024-09-03,2024-11-02,2523.23,0.0,OPEN,60
INV-00001519,INV-00001519,SO-00001591,2025-02-07,2025-03-09,51.17,0.0,OPEN,30
INV-00001520,INV-00001520,SO-00001592,2024-10-15,2024-11-29,39.32,18.07,PARTIAL,45
INV-00001521,INV-00001521,SO-00001593,2023-10-13,2023-11-12,221.3,100.64,PARTIAL,30
INV-00001522,INV-00001522,SO-00001594,2025-04-24,2025-05-09,484.2,484.2,PAID,15
INV-00001523,INV-00001523,SO-00001595,2023-08-19,2023-09-18,9.04,9.04,PAID,30
INV-00001524,INV-00001524,SO-00001596,2024-05-06,2024-06-05,1697.0,1177.6,PARTIAL,30
INV-00001525,INV-00001525,SO-00001597,2023-08-23,2023-10-22,238.84,238.84,PAID,60
INV-00001526,INV-00001526,SO-00001598,2024-11-11,2025-01-10,1099.95,0.0,OPEN,60
INV-00001527,INV-00001527,SO-00001599,2023-10-26,2023-12-25,126.51,126.51,PAID,60
INV-00001528,INV-00001528,SO-00001600,2024-01-01,2024-01-31,19.25,0.0,OPEN,30
INV-00001529,INV-00001529,SO-00001601,2024-09-02,2024-09-17,406.98,0.0,OPEN,15
INV-00001530,INV-00001530,SO-00001602,2024-01-18,2024-03-03,1993.2,0.0,OPEN,45
INV-00001531,INV-00001531,SO-00001603,2025-01-15,2025-02-14,3461.53,0.0,OPEN,30
INV-00001532,INV-00001532,SO-00001604,2025-03-10,2025-03-25,337.5,194.6,PARTIAL,15
INV-00001533,INV-00001533,SO-00001605,2025-01-29,2025-02-28,50.1,0.0,OPEN,30
INV-00001534,INV-00001534,SO-00001606,2025-06-21,2025-08-20,149.7,79.69,PARTIAL,60
INV-00001535,INV-00001535,SO-00001607,2025-06-12,2025-06-27,216.0,65.64,PARTIAL,15
INV-00001536,INV-00001536,SO-00001608,2023-10-13,2023-12-12,22.18,22.18,PAID,60
INV-00001537,INV-00001537,SO-00001609,2024-12-12,2024-12-27,38.5,38.5,PAID,15
INV-00001538,INV-00001538,SO-00001611,2025-02-10,2025-03-12,123.7,123.7,PAID,30
INV-00001539,INV-00001539,SO-00001612,2024-07-16,2024-09-14,2260.5,0.0,OVERDUE,60
INV-00001540,INV-00001540,SO-00001613,2024-05-13,2024-07-12,123.55,123.55,PAID,60
INV-00001541,INV-00001541,SO-00001614,2023-11-12,2023-12-12,503.5,0.0,OPEN,30
INV-00001542,INV-00001542,SO-00001615,2024-01-13,2024-01-28,3626.42,1515.98,PARTIAL,15
INV-00001543,INV-00001543,SO-00001616,2024-04-30,2024-05-15,184.2,0.0,OPEN,15
INV-00001544,INV-00001544,SO-00001617,2024-10-04,2024-10-19,291.0,160.71,PARTIAL,15
INV-00001545,INV-00001545,SO-00001618,2024-04-27,2024-05-27,3106.22,3106.22,PAID,30
INV-00001546,INV-00001546,SO-00001619,2024-02-18,2024-04-18,381.4,0.0,OPEN,60
INV-00001547,INV-00001547,SO-00001620,2025-03-27,2025-04-26,309.4,0.0,OPEN,30
INV-00001548,INV-00001548,SO-00001621,2024-03-23,2024-04-07,872.94,872.94,PAID,15
INV-00001549,INV-00001549,SO-00001622,2023-10-24,2023-12-08,306.9,0.0,OPEN,45
INV-00001550,INV-00001550,SO-00001623,2024-09-25,2024-11-09,144.86,144.86,PAID,45
INV-00001551,INV-00001551,SO-00001624,2024-11-14,2024-11-29,1687.5,1687.5,PAID,15
INV-00001552,INV-00001552,SO-00001625,2023-11-07,2023-11-22,131.44,0.0,OPEN,15
INV-00001553,INV-00001553,SO-00001626,2024-03-13,2024-04-27,79.0,23.77,PARTIAL,45
INV-00001554,INV-00001554,SO-00001627,2024-06-12,2024-06-27,466.5,0.0,OVERDUE,15
INV-00001555,INV-00001555,SO-00001628,2025-04-23,2025-06-22,9.11,9.11,PAID,60
INV-00001556,INV-00001556,SO-00001629,2023-09-20,2023-10-20,6.62,0.0,OPEN,30
INV-00001557,INV-00001557,SO-00001630,2025-06-01,2025-07-31,2269.5,0.0,OPEN,60
INV-00001558,INV-00001558,SO-00001631,2025-05-29,2025-07-28,742.8,742.8,PAID,60
INV-00001559,INV-00001559,SO-00001632,2024-01-24,2024-03-24,1834.76,0.0,OPEN,60
INV-00001560,INV-00001560,SO-00001633,2023-12-22,2024-02-20,231.4,0.0,OPEN,60
INV-00001561,INV-00001561,SO-00001634,2025-06-28,2025-07-13,1020.45,1020.45,PAID,15
INV-00001562,INV-00001562,SO-00001635,2023-11-25,2024-01-09,1716.25,0.0,OPEN,45
INV-00001563,INV-00001563,SO-00001636,2023-12-03,2023-12-18,77.94,34.19,PARTIAL,15
INV-00001564,INV-00001564,SO-00001637,2025-05-27,2025-07-11,35.0,0.0,OPEN,45
INV-00001565,INV-00001565,SO-00001638,2025-04-20,2025-05-20,42.3,42.3,PAID,30
INV-00001566,INV-00001566,SO-00001639,2024-08-24,2024-09-23,1831.11,925.15,PARTIAL,30
INV-00001567,INV-00001567,SO-00001640,2025-06-20,2025-07-05,1227.0,1227.0,PAID,15
INV-00001568,INV-00001568,SO-00001641,2025-06-05,2025-08-04,568.65,286.96,PARTIAL,60
INV-00001569,INV-00001569,SO-00001642,2025-03-11,2025-03-26,16.06,0.0,OVERDUE,15
INV-00001570,INV-00001570,SO-00001643,2024-11-19,2024-12-04,1638.2,1638.2,PAID,15
INV-00001571,INV-00001571,SO-00001644,2023-07-19,2023-09-17,28.35,0.0,OPEN,60
INV-00001572,INV-00001572,SO-00001645,2024-04-05,2024-06-04,23.3,0.0,OPEN,60
INV-00001573,INV-00001573,SO-00001646,2023-10-28,2023-12-27,2335.25,0.0,OPEN,60
