so_id,so_number,customer_id,product_id,quantity,unit_price,total_amount,order_date,expected_delivery_date,actual_delivery_date,status,salesperson_id,warehouse_id,so_type,notes
SO-00001509,SO-00001509,CUST-00000854,PRD-00000079,1,25.05,25.05,2024-11-08,2024-11-16,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00001510,SO-00001510,CUST-00000402,PRD-00000092,25,5.78,144.58,2023-12-23,2024-01-02,,SHIPPED,SP-00000014,WH-001,STANDARD,
SO-00001511,SO-00001511,CUST-00000094,PRD-00000125,50,89.65,4482.5,2024-06-05,2024-06-17,,PROCESSING,SP-00000004,WH-003,STANDARD,
SO-00001512,SO-00001512,CUST-00000385,PRD-00000117,5,30.32,151.6,2025-06-19,2025-06-26,,PROCESSING,SP-00000015,WH-003,STANDARD,
SO-00001513,SO-00001513,CUST-00000594,PRD-00000416,50,2.95,147.5,2025-04-17,2025-04-26,,CONFIRMED,SP-00000013,WH-002,STANDARD,
SO-00001514,SO-00001514,CUST-00000095,PRD-00000028,10,79.1,791.0,2023-10-27,2023-11-09,,DELIVERED,SP-00000012,WH-003,STANDARD,
SO-00001515,SO-00001515,CUST-00000938,PRD-00000445,50,78.29,3914.29,2024-07-17,2024-07-26,,PROCESSING,SP-00000007,WH-001,STANDARD,
SO-00001516,SO-00001516,CUST-00000389,PRD-00000052,20,5.03,100.53,2025-03-30,2025-04-04,,SHIPPED,SP-00000018,WH-002,STANDARD,
SO-00001517,SO-00001517,CUST-00000635,PRD-00000227,1,68.58,68.58,2025-02-24,2025-03-10,,DELIVERED,SP-00000001,WH-001,STANDARD,
SO-00001518,SO-00001518,CUST-00000281,PRD-00000355,15,49.25,738.75,2024-05-15,2024-05-25,,CONFIRMED,SP-00000019,WH-001,STANDARD,
SO-00001519,SO-00001519,CUST-00000020,PRD-00000078,1,22.82,22.82,2023-09-22,2023-09-25,,CONFIRMED,SP-00000018,WH-003,STANDARD,
SO-00001520,SO-00001520,CUST-00000820,PRD-00000370,25,44.96,1124.0,2023-11-23,2023-12-05,,PROCESSING,SP-00000018,WH-003,STANDARD,
SO-00001521,SO-00001521,CUST-00000584,PRD-00000393,5,13.16,65.79,2024-01-04,2024-01-15,,PROCESSING,SP-00000018,WH-001,STANDARD,
SO-00001522,SO-00001522,CUST-00000937,PRD-00000123,5,21.11,105.57,2025-04-25,2025-04-29,,CONFIRMED,SP-00000012,WH-003,STANDARD,
SO-00001523,SO-00001523,CUST-00000353,PRD-00000308,10,89.04,890.4,2024-03-01,2024-03-10,,PROCESSING,SP-00000003,WH-002,STANDARD,
SO-00001524,SO-00001524,CUST-00000590,PRD-00000232,1,71.53,71.53,2024-08-13,2024-08-16,,DELIVERED,SP-00000005,WH-003,STANDARD,
SO-00001525,SO-00001525,CUST-00000044,PRD-00000198,2,19.52,39.04,2024-11-19,2024-11-23,,PROCESSING,SP-00000020,WH-003,STANDARD,
SO-00001526,SO-00001526,CUST-00000866,PRD-00000104,10,387.75,3877.5,2025-03-17,2025-03-24,,DELIVERED,SP-00000001,WH-002,STANDARD,
SO-00001527,SO-00001527,CUST-00000553,PRD-00000450,10,45.21,452.1,2025-05-15,2025-05-21,,DELIVERED,SP-00000014,WH-002,STANDARD,
SO-00001528,SO-00001528,CUST-00000977,PRD-00000355,5,44.52,222.59,2023-10-09,2023-10-21,,DELIVERED,SP-00000014,WH-001,STANDARD,
SO-00001529,SO-00001529,CUST-00000827,PRD-00000424,5,354.04,1770.2,2024-02-17,2024-02-28,,CONFIRMED,SP-00000015,WH-002,STANDARD,
SO-00001530,SO-00001530,CUST-00000141,PRD-00000411,5,8.34,41.7,2024-04-09,2024-04-22,,SHIPPED,SP-00000017,WH-002,STANDARD,
SO-00001531,SO-00001531,CUST-00000222,PRD-00000027,2,65.12,130.25,2024-12-14,2024-12-21,,SHIPPED,SP-00000016,WH-002,STANDARD,
SO-00001532,SO-00001532,CUST-00000380,PRD-00000364,15,43.81,657.2,2023-11-14,2023-11-19,,PROCESSING,SP-00000003,WH-002,STANDARD,
SO-00001533,SO-00001533,CUST-00000032,PRD-00000289,2,32.49,64.98,2023-10-19,2023-10-31,,DELIVERED,SP-00000004,WH-001,STANDARD,
SO-00001534,SO-00001534,CUST-00000536,PRD-00000346,10,42.57,425.7,2025-05-25,2025-05-29,,PROCESSING,SP-00000004,WH-003,STANDARD,
SO-00001535,SO-00001535,CUST-00000236,PRD-00000190,2,10.75,21.49,2023-07-09,2023-07-19,,PROCESSING,SP-00000002,WH-002,STANDARD,
SO-00001536,SO-00001536,CUST-00000878,PRD-00000162,20,9.5,190.0,2024-10-02,2024-10-16,,DELIVERED,SP-00000018,WH-001,STANDARD,
SO-00001537,SO-00001537,CUST-00000582,PRD-00000076,50,35.89,1794.5,2023-12-02,2023-12-10,,SHIPPED,SP-00000004,WH-002,STANDARD,
SO-00001538,SO-00001538,CUST-00000303,PRD-00000401,10,13.06,130.6,2024-06-07,2024-06-21,,DELIVERED,SP-00000005,WH-001,STANDARD,
SO-00001539,SO-00001539,CUST-00000275,PRD-00000177,25,4.47,111.75,2024-11-12,2024-11-18,,SHIPPED,SP-00000009,WH-003,STANDARD,
SO-00001540,SO-00001540,CUST-00000692,PRD-00000313,50,15.3,765.0,2024-02-18,2024-02-22,,CONFIRMED,SP-00000012,WH-001,STANDARD,
SO-00001541,SO-00001541,CUST-00000053,PRD-00000493,50,5.45,272.5,2024-06-18,2024-06-22,,DELIVERED,SP-00000014,WH-003,STANDARD,
SO-00001542,SO-00001542,CUST-00000835,PRD-00000472,20,91.81,1836.2,2023-07-16,2023-07-20,,CONFIRMED,SP-00000005,WH-002,STANDARD,
SO-00001543,SO-00001543,CUST-00000885,PRD-00000484,20,53.47,1069.4,2024-09-27,2024-10-06,,PROCESSING,SP-00000010,WH-002,STANDARD,
SO-00001544,SO-00001544,CUST-00000244,PRD-00000052,2,5.58,11.16,2024-06-28,2024-07-11,,PROCESSING,SP-00000018,WH-002,STANDARD,
SO-00001545,SO-00001545,CUST-00000458,PRD-00000051,1,6.53,6.53,2023-11-28,2023-12-01,,SHIPPED,SP-00000006,WH-002,STANDARD,
SO-00001546,SO-00001546,CUST-00000071,PRD-00000275,50,46.66,2333.0,2023-10-06,2023-10-11,,SHIPPED,SP-00000020,WH-003,STANDARD,
SO-00001547,SO-00001547,CUST-00000759,PRD-00000315,25,48.81,1220.22,2024-01-16,2024-01-20,,PROCESSING,SP-00000009,WH-001,STANDARD,
SO-00001548,SO-00001548,CUST-00000087,PRD-00000151,25,154.84,3871.05,2023-09-25,2023-10-05,,PROCESSING,SP-00000010,WH-001,STANDARD,
SO-00001549,SO-00001549,CUST-00000448,PRD-00000024,25,297.7,7442.58,2024-05-07,2024-05-20,,DELIVERED,SP-00000008,WH-001,STANDARD,
SO-00001550,SO-00001550,CUST-00000151,PRD-00000009,2,29.29,58.58,2025-06-10,2025-06-17,,PROCESSING,SP-00000005,WH-001,STANDARD,
SO-00001551,SO-00001551,CUST-00000272,PRD-00000433,2,13.86,27.72,2024-05-05,2024-05-11,,PROCESSING,SP-00000011,WH-002,STANDARD,
SO-00001552,SO-00001552,CUST-00000258,PRD-00000283,2,23.18,46.37,2024-06-26,2024-07-02,,CONFIRMED,SP-00000009,WH-001,STANDARD,
SO-00001553,SO-00001553,CUST-00000195,PRD-00000069,25,185.2,4630.0,2024-03-19,2024-03-31,,PROCESSING,SP-00000006,WH-001,STANDARD,
SO-00001554,SO-00001554,CUST-00000993,PRD-00000156,25,45.17,1129.25,2024-03-19,2024-03-29,,DELIVERED,SP-00000010,WH-003,STANDARD,
SO-00001555,SO-00001555,CUST-00000316,PRD-00000248,20,19.63,392.6,2024-06-13,2024-06-25,,DELIVERED,SP-00000008,WH-002,STANDARD,
SO-00001556,SO-00001556,CUST-00000530,PRD-00000112,5,79.2,396.0,2024-01-04,2024-01-16,,DELIVERED,SP-00000015,WH-001,STANDARD,
SO-00001557,SO-00001557,CUST-00000942,PRD-00000165,5,64.84,324.21,2023-08-08,2023-08-15,,DELIVERED,SP-00000013,WH-003,STANDARD,
SO-00001558,SO-00001558,CUST-00000815,PRD-00000234,25,37.91,947.75,2024-11-10,2024-11-13,,CONFIRMED,SP-00000002,WH-002,STANDARD,
SO-00001559,SO-00001559,CUST-00000725,PRD-00000245,1,88.15,88.15,2024-12-02,2024-12-05,,PROCESSING,SP-00000015,WH-002,STANDARD,
SO-00001560,SO-00001560,CUST-00000042,PRD-00000418,2,22.17,44.34,2025-06-01,2025-06-12,,PROCESSING,SP-00000006,WH-002,STANDARD,
SO-00001561,SO-00001561,CUST-00000400,PRD-00000145,20,177.84,3556.8,2023-12-06,2023-12-14,,DELIVERED,SP-00000012,WH-002,STANDARD,
SO-00001562,SO-00001562,CUST-00000963,PRD-00000181,1,101.48,101.48,2024-02-13,2024-02-16,,PROCESSING,SP-00000001,WH-001,STANDARD,
SO-00001563,SO-00001563,CUST-00000860,PRD-00000475,5,56.15,280.75,2025-02-16,2025-02-23,,PROCESSING,SP-00000015,WH-002,STANDARD,
SO-00001564,SO-00001564,CUST-00000643,PRD-00000209,2,30.36,60.73,2024-07-20,2024-08-01,,CONFIRMED,SP-00000011,WH-003,STANDARD,
SO-00001565,SO-00001565,CUST-00000690,PRD-00000263,50,129.53,6476.5,2025-05-09,2025-05-20,,DELIVERED,SP-00000005,WH-002,STANDARD,
SO-00001566,SO-00001566,CUST-00000695,PRD-00000212,5,6.09,30.45,2024-12-02,2024-12-10,,SHIPPED,SP-00000002,WH-003,STANDARD,
SO-00001567,SO-00001567,CUST-00000422,PRD-00000072,50,84.32,4216.0,2023-07-11,2023-07-16,,SHIPPED,SP-00000017,WH-001,STANDARD,
SO-00001568,SO-00001568,CUST-00000534,PRD-00000250,15,41.06,615.96,2024-04-24,2024-05-06,,PROCESSING,SP-00000014,WH-002,STANDARD,
SO-00001569,SO-00001569,CUST-00000211,PRD-00000176,25,2.82,70.5,2024-01-22,2024-01-27,,PROCESSING,SP-00000003,WH-003,STANDARD,
SO-00001570,SO-00001570,CUST-00000753,PRD-00000044,10,41.39,413.9,2023-10-28,2023-11-09,,CONFIRMED,SP-00000011,WH-002,STANDARD,
SO-00001571,SO-00001571,CUST-00000945,PRD-00000415,2,26.31,52.61,2024-08-23,2024-08-29,,SHIPPED,SP-00000005,WH-003,STANDARD,
SO-00001572,SO-00001572,CUST-00000952,PRD-00000025,2,208.08,416.16,2024-11-02,2024-11-11,,DELIVERED,SP-00000006,WH-001,STANDARD,
SO-00001573,SO-00001573,CUST-00000062,PRD-00000126,2,33.72,67.44,2024-06-12,2024-06-24,,CONFIRMED,SP-00000020,WH-003,STANDARD,
SO-00001574,SO-00001574,CUST-00000609,PRD-00000140,10,9.31,93.1,2023-08-23,2023-09-06,,DELIVERED,SP-00000018,WH-002,STANDARD,
SO-00001575,SO-00001575,CUST-00000848,PRD-00000361,2,11.89,23.78,2024-03-15,2024-03-21,,PROCESSING,SP-00000019,WH-001,STANDARD,
SO-00001576,SO-00001576,CUST-00000129,PRD-00000423,25,144.23,3605.75,2024-02-13,2024-02-23,,SHIPPED,SP-00000011,WH-003,STANDARD,
SO-00001577,SO-00001577,CUST-00000339,PRD-00000090,25,50.35,1258.75,2024-06-27,2024-06-30,,CONFIRMED,SP-00000020,WH-001,STANDARD,
SO-00001578,SO-00001578,CUST-00000082,PRD-00000114,1,30.38,30.38,2024-11-15,2024-11-24,,PROCESSING,SP-00000001,WH-001,STANDARD,
SO-00001579,SO-00001579,CUST-00000017,PRD-00000100,5,9.23,46.15,2024-02-28,2024-03-13,,CONFIRMED,SP-00000015,WH-003,STANDARD,
SO-00001580,SO-00001580,CUST-00000211,PRD-00000500,20,8.87,177.4,2023-11-14,2023-11-21,,PROCESSING,SP-00000001,WH-002,STANDARD,
SO-00001581,SO-00001581,CUST-00000195,PRD-00000248,20,19.63,392.6,2024-02-26,2024-03-06,,PROCESSING,SP-00000020,WH-002,STANDARD,
SO-00001582,SO-00001582,CUST-00000487,PRD-00000302,15,76.76,1151.4,2025-01-25,2025-01-31,,PROCESSING,SP-00000020,WH-003,STANDARD,
SO-00001583,SO-00001583,CUST-00000454,PRD-00000318,20,18.67,373.4,2024-09-10,2024-09-13,,SHIPPED,SP-00000014,WH-001,STANDARD,
SO-00001584,SO-00001584,CUST-00000873,PRD-00000443,1,24.29,24.29,2024-01-02,2024-01-07,,CONFIRMED,SP-00000005,WH-001,STANDARD,
SO-00001585,SO-00001585,CUST-00000691,PRD-00000394,10,38.28,382.8,2024-03-24,2024-03-31,,CONFIRMED,SP-00000019,WH-003,STANDARD,
SO-00001586,SO-00001586,CUST-00000149,PRD-00000454,25,12.72,318.0,2025-03-29,2025-04-08,,SHIPPED,SP-00000003,WH-002,STANDARD,
SO-00001587,SO-00001587,CUST-00000195,PRD-00000114,15,28.27,424.1,2024-03-21,2024-03-27,,SHIPPED,SP-00000006,WH-001,STANDARD,
SO-00001588,SO-00001588,CUST-00000482,PRD-00000349,2,170.27,340.54,2024-04-30,2024-05-06,,CONFIRMED,SP-00000003,WH-003,STANDARD,
SO-00001589,SO-00001589,CUST-00000255,PRD-00000422,15,74.74,1121.1,2024-02-07,2024-02-14,,DELIVERED,SP-00000002,WH-003,STANDARD,
SO-00001590,SO-00001590,CUST-00000978,PRD-00000111,20,126.16,2523.23,2024-09-02,2024-09-08,,CONFIRMED,SP-00000017,WH-002,STANDARD,
SO-00001591,SO-00001591,CUST-00000478,PRD-00000139,1,51.17,51.17,2025-02-06,2025-02-20,,CONFIRMED,SP-00000019,WH-003,STANDARD,
SO-00001592,SO-00001592,CUST-00000767,PRD-00000306,1,39.32,39.32,2024-10-13,2024-10-17,,CONFIRMED,SP-00000014,WH-003,STANDARD,
SO-00001593,SO-00001593,CUST-00000483,PRD-00000258,10,22.13,221.3,2023-10-10,2023-10-15,,SHIPPED,SP-00000013,WH-002,STANDARD,
SO-00001594,SO-00001594,CUST-00000515,PRD-00000059,10,48.42,484.2,2025-04-23,2025-05-03,,SHIPPED,SP-00000020,WH-003,STANDARD,
SO-00001595,SO-00001595,CUST-00000027,PRD-00000377,2,4.52,9.04,2023-08-17,2023-08-21,,SHIPPED,SP-00000013,WH-002,STANDARD,
SO-00001596,SO-00001596,CUST-00000344,PRD-00000157,50,33.94,1697.0,2024-05-03,2024-05-14,,PROCESSING,SP-00000014,WH-002,STANDARD,
SO-00001597,SO-00001597,CUST-00000813,PRD-00000103,2,119.42,238.84,2023-08-22,2023-08-30,,DELIVERED,SP-00000003,WH-003,STANDARD,
SO-00001598,SO-00001598,CUST-00000227,PRD-00000222,15,73.33,1099.95,2024-11-10,2024-11-20,,PROCESSING,SP-00000013,WH-001,STANDARD,
SO-00001599,SO-00001599,CUST-00000586,PRD-00000191,1,126.51,126.51,2023-10-23,2023-10-26,,CONFIRMED,SP-00000004,WH-001,STANDARD,
SO-00001600,SO-00001600,CUST-00000262,PRD-00000417,5,3.85,19.25,2023-12-29,2024-01-06,,PROCESSING,SP-00000003,WH-001,STANDARD,
SO-00001601,SO-00001601,CUST-00000857,PRD-00000476,10,40.7,406.98,2024-09-01,2024-09-07,,CONFIRMED,SP-00000007,WH-001,STANDARD,
SO-00001602,SO-00001602,CUST-00000767,PRD-00000343,15,132.88,1993.2,2024-01-17,2024-01-31,,PROCESSING,SP-00000004,WH-003,STANDARD,
SO-00001603,SO-00001603,CUST-00000456,PRD-00000069,20,173.08,3461.53,2025-01-12,2025-01-18,,CONFIRMED,SP-00000018,WH-001,STANDARD,
SO-00001604,SO-00001604,CUST-00000926,PRD-00000237,10,33.75,337.5,2025-03-09,2025-03-23,,CONFIRMED,SP-00000003,WH-001,STANDARD,
SO-00001605,SO-00001605,CUST-00000988,PRD-00000456,20,2.51,50.1,2025-01-28,2025-02-02,,CONFIRMED,SP-00000005,WH-001,STANDARD,
SO-00001606,SO-00001606,CUST-00000899,PRD-00000433,10,14.97,149.7,2025-06-20,2025-06-27,,PROCESSING,SP-00000006,WH-003,STANDARD,
SO-00001607,SO-00001607,CUST-00000067,PRD-00000133,50,4.32,216.0,2025-06-11,2025-06-15,,CONFIRMED,SP-00000016,WH-002,STANDARD,
SO-00001608,SO-00001608,CUST-00000135,PRD-00000398,1,22.18,22.18,2023-10-10,2023-10-22,,CONFIRMED,SP-00000017,WH-003,STANDARD,
SO-00001609,SO-00001609,CUST-00000671,PRD-00000417,10,3.85,38.5,2024-12-11,2024-12-15,,PROCESSING,SP-00000010,WH-003,STANDARD,
SO-00001610,SO-00001610,CUST-00000778,PRD-00000380,2,9.27,18.54,2024-03-28,2024-04-07,,CANCELLED,SP-00000002,WH-003,STANDARD,
SO-00001611,SO-00001611,CUST-00000477,PRD-00000402,15,8.25,123.7,2025-02-08,2025-02-21,,DELIVERED,SP-00000020,WH-001,STANDARD,
SO-00001612,SO-00001612,CUST-00000332,PRD-00000450,50,45.21,2260.5,2024-07-13,2024-07-26,,PROCESSING,SP-00000006,WH-002,STANDARD,
SO-00001613,SO-00001613,CUST-00000370,PRD-00000119,5,24.71,123.55,2024-05-11,2024-05-16,,PROCESSING,SP-00000018,WH-001,STANDARD,
SO-00001614,SO-00001614,CUST-00000884,PRD-00000090,10,50.35,503.5,2023-11-09,2023-11-12,,PROCESSING,SP-00000013,WH-001,STANDARD,
SO-00001615,SO-00001615,CUST-00000438,PRD-00000029,20,181.32,3626.42,2024-01-11,2024-01-24,,CONFIRMED,SP-00000001,WH-003,STANDARD,
SO-00001616,SO-00001616,CUST-00000943,PRD-00000006,5,36.84,184.2,2024-04-28,2024-05-02,,PROCESSING,SP-00000005,WH-002,STANDARD,
SO-00001617,SO-00001617,CUST-00000132,PRD-00000063,2,145.5,291.0,2024-10-02,2024-10-07,,PROCESSING,SP-00000017,WH-003,STANDARD,
SO-00001618,SO-00001618,CUST-00000500,PRD-00000352,50,62.12,3106.22,2024-04-26,2024-04-29,,DELIVERED,SP-00000010,WH-003,STANDARD,
SO-00001619,SO-00001619,CUST-00000194,PRD-00000298,20,19.07,381.4,2024-02-15,2024-02-25,,SHIPPED,SP-00000013,WH-002,STANDARD,
SO-00001620,SO-00001620,CUST-00000142,PRD-00000353,20,15.47,309.4,2025-03-24,2025-03-30,,CONFIRMED,SP-00000014,WH-001,STANDARD,
SO-00001621,SO-00001621,CUST-00000407,PRD-00000468,10,87.29,872.94,2024-03-21,2024-03-27,,PROCESSING,SP-00000003,WH-003,STANDARD,
SO-00001622,SO-00001622,CUST-00000408,PRD-00000366,10,30.69,306.9,2023-10-22,2023-10-29,,DELIVERED,SP-00000008,WH-002,STANDARD,
SO-00001623,SO-00001623,CUST-00000439,PRD-00000183,1,144.86,144.86,2024-09-22,2024-10-03,,PROCESSING,SP-00000010,WH-001,STANDARD,
SO-00001624,SO-00001624,CUST-00000504,PRD-00000237,50,33.75,1687.5,2024-11-12,2024-11-16,,SHIPPED,SP-00000015,WH-002,STANDARD,
SO-00001625,SO-00001625,CUST-00000177,PRD-00000243,5,26.29,131.44,2023-11-05,2023-11-09,,SHIPPED,SP-00000005,WH-001,STANDARD,
SO-00001626,SO-00001626,CUST-00000900,PRD-00000010,2,39.5,79.0,2024-03-10,2024-03-19,,DELIVERED,SP-00000019,WH-003,STANDARD,
SO-00001627,SO-00001627,CUST-00000643,PRD-00000360,50,9.33,466.5,2024-06-10,2024-06-20,,CONFIRMED,SP-00000012,WH-003,STANDARD,
SO-00001628,SO-00001628,CUST-00000701,PRD-00000491,1,9.11,9.11,2025-04-21,2025-04-26,,PROCESSING,SP-00000005,WH-001,STANDARD,
SO-00001629,SO-00001629,CUST-00000349,PRD-00000136,2,3.31,6.62,2023-09-17,2023-09-26,,DELIVERED,SP-00000004,WH-003,STANDARD,
SO-00001630,SO-00001630,CUST-00000102,PRD-00000071,15,151.3,2269.5,2025-05-30,2025-06-02,,PROCESSING,SP-00000008,WH-001,STANDARD,
SO-00001631,SO-00001631,CUST-00000063,PRD-00000066,15,49.52,742.8,2025-05-26,2025-06-02,,PROCESSING,SP-00000001,WH-003,STANDARD,
SO-00001632,SO-00001632,CUST-00000597,PRD-00000228,20,91.74,1834.76,2024-01-22,2024-01-26,,SHIPPED,SP-00000010,WH-003,STANDARD,
SO-00001633,SO-00001633,CUST-00000748,PRD-00000270,20,11.57,231.4,2023-12-19,2024-01-02,,CONFIRMED,SP-00000009,WH-001,STANDARD,
SO-00001634,SO-00001634,CUST-00000958,PRD-00000205,15,68.03,1020.45,2025-06-27,2025-07-04,,PROCESSING,SP-00000003,WH-003,STANDARD,
SO-00001635,SO-00001635,CUST-00000404,PRD-00000264,5,343.25,1716.25,2023-11-22,2023-11-29,,CONFIRMED,SP-00000019,WH-002,STANDARD,
SO-00001636,SO-00001636,CUST-00000955,PRD-00000086,2,38.97,77.94,2023-12-01,2023-12-04,,CONFIRMED,SP-00000010,WH-002,STANDARD,
SO-00001637,SO-00001637,CUST-00000112,PRD-00000274,1,35.0,35.0,2025-05-24,2025-06-05,,CONFIRMED,SP-00000006,WH-003,STANDARD,
SO-00001638,SO-00001638,CUST-00000108,PRD-00000176,15,2.82,42.3,2025-04-18,2025-04-27,,PROCESSING,SP-00000015,WH-003,STANDARD,
SO-00001639,SO-00001639,CUST-00000974,PRD-00000265,10,183.11,1831.11,2024-08-21,2024-09-03,,CONFIRMED,SP-00000016,WH-001,STANDARD,
SO-00001640,SO-00001640,CUST-00000624,PRD-00000266,25,49.08,1227.0,2025-06-17,2025-06-20,,CONFIRMED,SP-00000015,WH-003,STANDARD,
SO-00001641,SO-00001641,CUST-00000402,PRD-00000234,15,37.91,568.65,2025-06-03,2025-06-16,,SHIPPED,SP-00000014,WH-003,STANDARD,
SO-00001642,SO-00001642,CUST-00000915,PRD-00000060,2,8.03,16.06,2025-03-08,2025-03-21,,SHIPPED,SP-00000006,WH-001,STANDARD,
SO-00001643,SO-00001643,CUST-00000336,PRD-00000487,20,81.91,1638.2,2024-11-18,2024-12-02,,SHIPPED,SP-00000020,WH-001,STANDARD,
SO-00001644,SO-00001644,CUST-00000753,PRD-00000359,1,28.35,28.35,2023-07-18,2023-08-01,,DELIVERED,SP-00000006,WH-003,STANDARD,
SO-00001645,SO-00001645,CUST-00000887,PRD-00000003,1,23.3,23.3,2024-04-04,2024-04-07,,DELIVERED,SP-00000014,WH-002,STANDARD,
SO-00001646,SO-00001646,CUST-00000437,PRD-00000247,25,93.41,2335.25,2023-10-25,2023-10-30,,PROCESSING,SP-00000006,WH-003,STANDARD,
SO-00001647,SO-00001647,CUST-00000976,PRD-00000081,1,14.32,14.32,2023-11-27,2023-12-09,,CONFIRMED,SP-00000003,WH-002,STANDARD,
SO-00001648,SO-00001648,CUST-00000568,PRD-00000277,5,29.72,148.6,2024-10-31,2024-11-09,,SHIPPED,SP-00000019,WH-002,STANDARD,
SO-00001649,SO-00001649,CUST-00000459,PRD-00000459,1,49.96,49.96,2024-12-23,2024-12-27,,PROCESSING,SP-00000010,WH-001,STANDARD,
SO-00001650,SO-00001650,CUST-00000394,PRD-00000275,20,46.66,933.2,2025-04-25,2025-05-03,,CONFIRMED,SP-00000008,WH-002,STANDARD,
SO-00001651,SO-00001651,CUST-00000832,PRD-00000479,15,20.08,301.19,2025-04-18,2025-04-22,,PROCESSING,SP-00000003,WH-003,STANDARD,
SO-00001652,SO-00001652,CUST-00000039,PRD-00000303,2,127.4,254.8,2024-09-01,2024-09-05,,DELIVERED,SP-00000011,WH-002,STANDARD,
SO-00001653,SO-00001653,CUST-00000839,PRD-00000418,1,19.76,19.76,2023-10-06,2023-10-13,,SHIPPED,SP-00000003,WH-001,STANDARD,
SO-00001654,SO-00001654,CUST-00000395,PRD-00000067,25,71.66,1791.5,2024-08-29,2024-09-06,,DELIVERED,SP-00000016,WH-002,STANDARD,
SO-00001655,SO-00001655,CUST-00000536,PRD-00000161,1,12.08,12.08,2024-02-04,2024-02-08,,CONFIRMED,SP-00000002,WH-001,STANDARD,
SO-00001656,SO-00001656,CUST-00000508,PRD-00000274,1,37.73,37.73,2023-09-08,2023-09-15,,SHIPPED,SP-00000019,WH-001,STANDARD,
SO-00001657,SO-00001657,CUST-00000102,PRD-00000130,50,42.1,2105.0,2024-02-09,2024-02-20,,CONFIRMED,SP-00000010,WH-002,STANDARD,
SO-00001658,SO-00001658,CUST-00000635,PRD-00000034,2,39.96,79.92,2024-02-25,2024-03-02,,CONFIRMED,SP-00000009,WH-003,STANDARD,
SO-00001659,SO-00001659,CUST-00000261,PRD-00000146,2,42.72,85.43,2024-01-23,2024-02-01,,DELIVERED,SP-00000002,WH-003,STANDARD,
SO-00001660,SO-00001660,CUST-00000314,PRD-00000488,5,20.18,100.9,2023-11-02,2023-11-13,,DELIVERED,SP-00000017,WH-002,STANDARD,
SO-00001661,SO-00001661,CUST-00000795,PRD-00000183,10,144.86,1448.6,2023-12-11,2023-12-20,,CONFIRMED,SP-00000009,WH-002,STANDARD,
SO-00001662,SO-00001662,CUST-00000508,PRD-00000381,10,78.96,789.6,2024-05-11,2024-05-20,,CONFIRMED,SP-00000001,WH-003,STANDARD,
SO-00001663,SO-00001663,CUST-00000159,PRD-00000151,25,167.06,4176.5,2024-01-29,2024-02-02,,DELIVERED,SP-00000009,WH-001,STANDARD,
SO-00001664,SO-00001664,CUST-00000933,PRD-00000340,10,9.13,91.3,2025-02-06,2025-02-20,,CONFIRMED,SP-00000003,WH-002,STANDARD,
SO-00001665,SO-00001665,CUST-00000149,PRD-00000241,10,13.43,134.3,2025-02-23,2025-02-27,,CONFIRMED,SP-00000016,WH-002,STANDARD,
SO-00001666,SO-00001666,CUST-00000791,PRD-00000156,5,39.21,196.04,2025-02-05,2025-02-17,,CANCELLED,SP-00000008,WH-001,STANDARD,
SO-00001667,SO-00001667,CUST-00000697,PRD-00000302,10,71.64,716.4,2025-01-13,2025-01-17,,CONFIRMED,SP-00000015,WH-002,STANDARD,
SO-00001668,SO-00001668,CUST-00000108,PRD-00000011,5,6.76,33.79,2024-02-19,2024-03-03,,DELIVERED,SP-00000002,WH-002,STANDARD,
SO-00001669,SO-00001669,CUST-00000527,PRD-00000437,2,25.63,51.26,2024-03-12,2024-03-18,,PROCESSING,SP-00000006,WH-003,STANDARD,
SO-00001670,SO-00001670,CUST-00000642,PRD-00000141,5,94.24,471.2,2024-04-13,2024-04-20,,SHIPPED,SP-00000009,WH-001,STANDARD,
SO-00001671,SO-00001671,CUST-00000402,PRD-00000045,15,83.25,1248.75,2024-02-10,2024-02-19,,DELIVERED,SP-00000001,WH-002,STANDARD,
SO-00001672,SO-00001672,CUST-00000421,PRD-00000432,25,77.26,1931.5,2024-01-01,2024-01-05,,DELIVERED,SP-00000006,WH-001,STANDARD,
SO-00001673,SO-00001673,CUST-00000153,PRD-00000044,50,48.19,2409.5,2024-08-24,2024-08-31,,DELIVERED,SP-00000003,WH-001,STANDARD,
SO-00001674,SO-00001674,CUST-00000145,PRD-00000379,50,50.55,2527.51,2024-10-20,2024-11-02,,SHIPPED,SP-00000013,WH-003,STANDARD,
SO-00001675,SO-00001675,CUST-00000836,PRD-00000321,5,12.95,64.75,2023-11-22,2023-12-03,,PROCESSING,SP-00000011,WH-002,STANDARD,
SO-00001676,SO-00001676,CUST-00000231,PRD-00000430,50,11.21,560.5,2025-05-22,2025-05-28,,DELIVERED,SP-00000015,WH-003,STANDARD,
SO-00001677,SO-00001677,CUST-00000238,PRD-00000232,25,71.53,1788.25,2024-07-08,2024-07-19,,DELIVERED,SP-00000012,WH-001,STANDARD,
SO-00001678,SO-00001678,CUST-00000902,PRD-00000183,10,126.04,1260.44,2024-05-13,2024-05-20,,PROCESSING,SP-00000006,WH-001,STANDARD,
