lead_id,lead_number,customer_id,salesperson_id,estimated_value,lead_date,lead_status,source,notes
LEAD-00000939,LEAD-00000939,CUST-00000966,SP-00000014,500.0,2024-02-06,CONTACTED,Referral,
LEAD-00000940,LEAD-00000940,CUST-00000268,SP-00000001,50000.0,2025-01-05,QUALIFIED,Email Campaign,
LEAD-00000941,LEAD-00000941,CUST-00000487,SP-00000017,2500.0,2024-02-16,NEW,Partner,
LEAD-00000942,LEAD-00000942,CUST-00000046,SP-00000005,25000.0,2024-10-09,QUALIFIED,Referral,
LEAD-00000943,LEAD-00000943,CUST-00000577,SP-00000008,10000.0,2023-10-27,CONVERTED,Website,
LEAD-00000944,LEAD-00000944,CUST-00000701,SP-00000013,2500.0,2024-04-10,CONTACTED,Trade Show,
LEAD-00000945,LEAD-00000945,CUST-00000940,SP-00000018,500.0,2024-08-24,NEW,Email Campaign,
LEAD-00000946,LEAD-00000946,CUST-00000688,SP-00000011,50000.0,2023-11-12,QUALIFIED,Cold Call,
LEAD-00000947,LEAD-00000947,CUST-00000629,SP-00000011,10000.0,2025-04-10,CONVERTED,Website,
LEAD-00000948,LEAD-00000948,CUST-00000460,SP-00000006,2500.0,2023-09-01,CONVERTED,Email Campaign,
LEAD-00000949,LEAD-00000949,CUST-00000195,SP-00000007,25000.0,2025-05-12,QUALIFIED,Website,
LEAD-00000950,LEAD-00000950,CUST-00000152,SP-00000002,50000.0,2024-08-31,CONVERTED,Referral,
LEAD-00000951,LEAD-00000951,CUST-00000818,SP-00000005,500.0,2024-05-24,CONTACTED,Email Campaign,
LEAD-00000952,LEAD-00000952,CUST-00000290,SP-00000011,50000.0,2023-12-13,QUALIFIED,Referral,
LEAD-00000953,LEAD-00000953,CUST-00000257,SP-00000019,5000.0,2024-12-08,CONTACTED,Cold Call,
LEAD-00000954,LEAD-00000954,CUST-00000952,SP-00000011,50000.0,2023-12-01,CONVERTED,Referral,
LEAD-00000955,LEAD-00000955,CUST-00000149,SP-00000013,5000.0,2023-09-26,LOST,Referral,
LEAD-00000956,LEAD-00000956,CUST-00000564,SP-00000005,500.0,2023-10-30,QUALIFIED,Referral,
LEAD-00000957,LEAD-00000957,CUST-00000008,SP-00000011,50000.0,2023-08-14,QUALIFIED,Trade Show,
LEAD-00000958,LEAD-00000958,CUST-00000813,SP-00000011,500.0,2024-03-05,NEW,Email Campaign,
LEAD-00000959,LEAD-00000959,CUST-00000774,SP-00000019,10000.0,2024-08-05,CONVERTED,Email Campaign,
LEAD-00000960,LEAD-00000960,CUST-00000305,SP-00000006,50000.0,2025-05-12,LOST,Trade Show,
LEAD-00000961,LEAD-00000961,CUST-00000659,SP-00000020,5000.0,2024-11-15,NEW,Website,
LEAD-00000962,LEAD-00000962,CUST-00000224,SP-00000010,2500.0,2024-07-21,NEW,Trade Show,
LEAD-00000963,LEAD-00000963,CUST-00000368,SP-00000011,1000.0,2024-11-08,CONVERTED,Referral,
LEAD-00000964,LEAD-00000964,CUST-00000980,SP-00000004,5000.0,2025-02-03,LOST,Email Campaign,
LEAD-00000965,LEAD-00000965,CUST-00000903,SP-00000012,50000.0,2024-11-08,CONTACTED,Email Campaign,
LEAD-00000966,LEAD-00000966,CUST-00000805,SP-00000010,500.0,2025-05-09,QUALIFIED,Website,
LEAD-00000967,LEAD-00000967,CUST-00000257,SP-00000011,2500.0,2025-02-08,NEW,Trade Show,
LEAD-00000968,LEAD-00000968,CUST-00000309,SP-00000016,10000.0,2023-11-28,QUALIFIED,Trade Show,
LEAD-00000969,LEAD-00000969,CUST-00000058,SP-00000020,10000.0,2024-12-17,CONTACTED,Cold Call,
LEAD-00000970,LEAD-00000970,CUST-00000413,SP-00000003,50000.0,2025-05-06,NEW,Email Campaign,
LEAD-00000971,LEAD-00000971,CUST-00000890,SP-00000015,50000.0,2023-08-28,CONVERTED,Cold Call,
LEAD-00000972,LEAD-00000972,CUST-00000276,SP-00000020,50000.0,2025-01-18,QUALIFIED,Website,
LEAD-00000973,LEAD-00000973,CUST-00000014,SP-00000014,500.0,2025-01-14,NEW,Website,
LEAD-00000974,LEAD-00000974,CUST-00000936,SP-00000007,500.0,2024-07-17,CONTACTED,Cold Call,
LEAD-00000975,LEAD-00000975,CUST-00000473,SP-00000011,1000.0,2023-10-26,LOST,Cold Call,
LEAD-00000976,LEAD-00000976,CUST-00000201,SP-00000012,10000.0,2023-12-09,QUALIFIED,Partner,
LEAD-00000977,LEAD-00000977,CUST-00000287,SP-00000010,50000.0,2024-06-28,LOST,Website,
LEAD-00000978,LEAD-00000978,CUST-00000462,SP-00000014,2500.0,2024-05-09,CONTACTED,Email Campaign,
LEAD-00000979,LEAD-00000979,CUST-00000592,SP-00000004,50000.0,2024-05-20,CONVERTED,Email Campaign,
LEAD-00000980,LEAD-00000980,CUST-00000247,SP-00000020,10000.0,2025-02-18,CONTACTED,Trade Show,
LEAD-00000981,LEAD-00000981,CUST-00000966,SP-00000004,50000.0,2024-05-10,NEW,Partner,
LEAD-00000982,LEAD-00000982,CUST-00000513,SP-00000001,5000.0,2024-04-28,NEW,Website,
LEAD-00000983,LEAD-00000983,CUST-00000166,SP-00000001,50000.0,2024-01-13,LOST,Cold Call,
LEAD-00000984,LEAD-00000984,CUST-00000762,SP-00000007,50000.0,2024-08-27,NEW,Website,
LEAD-00000985,LEAD-00000985,CUST-00000310,SP-00000011,1000.0,2024-03-04,NEW,Referral,
LEAD-00000986,LEAD-00000986,CUST-00000780,SP-00000020,500.0,2024-04-21,NEW,Website,
LEAD-00000987,LEAD-00000987,CUST-00000271,SP-00000004,5000.0,2025-02-22,CONTACTED,Email Campaign,
LEAD-00000988,LEAD-00000988,CUST-00000336,SP-00000008,10000.0,2024-04-24,NEW,Cold Call,
LEAD-00000989,LEAD-00000989,CUST-00000073,SP-00000017,2500.0,2024-08-24,CONTACTED,Email Campaign,
LEAD-00000990,LEAD-00000990,CUST-00000027,SP-00000008,25000.0,2024-06-03,NEW,Trade Show,
LEAD-00000991,LEAD-00000991,CUST-00000612,SP-00000002,25000.0,2024-01-30,CONTACTED,Referral,
LEAD-00000992,LEAD-00000992,CUST-00000100,SP-00000008,10000.0,2024-01-16,CONVERTED,Partner,
LEAD-00000993,LEAD-00000993,CUST-00000037,SP-00000012,25000.0,2024-10-27,NEW,Website,
LEAD-00000994,LEAD-00000994,CUST-00000696,SP-00000015,1000.0,2023-09-29,NEW,Partner,
LEAD-00000995,LEAD-00000995,CUST-00000781,SP-00000014,5000.0,2024-08-26,QUALIFIED,Referral,
LEAD-00000996,LEAD-00000996,CUST-00000515,SP-00000014,2500.0,2024-12-26,NEW,Referral,
LEAD-00000997,LEAD-00000997,CUST-00000970,SP-00000001,50000.0,2023-10-07,QUALIFIED,Website,
LEAD-00000998,LEAD-00000998,CUST-00000516,SP-00000002,1000.0,2023-08-05,LOST,Partner,
LEAD-00000999,LEAD-00000999,CUST-00000221,SP-00000017,5000.0,2025-02-14,CONVERTED,Trade Show,
LEAD-00001000,LEAD-00001000,CUST-00000162,SP-00000013,1000.0,2025-05-21,LOST,Website,
LEAD-00001001,LEAD-00001001,CUST-00000750,SP-00000012,2500.0,2024-11-16,CONTACTED,Website,
LEAD-00001002,LEAD-00001002,CUST-00000341,SP-00000013,10000.0,2024-12-14,CONTACTED,Referral,
LEAD-00001003,LEAD-00001003,CUST-00000192,SP-00000020,50000.0,2025-02-12,NEW,Email Campaign,
LEAD-00001004,LEAD-00001004,CUST-00000915,SP-00000003,1000.0,2024-12-01,CONVERTED,Website,
LEAD-00001005,LEAD-00001005,CUST-00000624,SP-00000003,50000.0,2025-01-28,LOST,Cold Call,
LEAD-00001006,LEAD-00001006,CUST-00000482,SP-00000001,500.0,2025-02-09,CONVERTED,Email Campaign,
LEAD-00001007,LEAD-00001007,CUST-00000192,SP-00000016,5000.0,2025-04-22,LOST,Website,
LEAD-00001008,LEAD-00001008,CUST-00000468,SP-00000019,2500.0,2024-08-18,CONTACTED,Trade Show,
LEAD-00001009,LEAD-00001009,CUST-00000978,SP-00000018,5000.0,2024-08-10,CONTACTED,Referral,
LEAD-00001010,LEAD-00001010,CUST-00000083,SP-00000015,5000.0,2024-04-15,LOST,Trade Show,
LEAD-00001011,LEAD-00001011,CUST-00000319,SP-00000004,2500.0,2024-07-21,CONTACTED,Trade Show,
LEAD-00001012,LEAD-00001012,CUST-00000220,SP-00000016,2500.0,2025-03-06,QUALIFIED,Trade Show,
LEAD-00001013,LEAD-00001013,CUST-00000963,SP-00000018,500.0,2024-02-06,NEW,Email Campaign,
LEAD-00001014,LEAD-00001014,CUST-00000808,SP-00000004,10000.0,2023-07-15,CONVERTED,Referral,
LEAD-00001015,LEAD-00001015,CUST-00000631,SP-00000012,2500.0,2024-11-26,CONTACTED,Trade Show,
LEAD-00001016,LEAD-00001016,CUST-00000325,SP-00000015,1000.0,2024-05-28,NEW,Trade Show,
LEAD-00001017,LEAD-00001017,CUST-00000036,SP-00000015,500.0,2025-06-14,QUALIFIED,Trade Show,
LEAD-00001018,LEAD-00001018,CUST-00000872,SP-00000019,500.0,2024-01-19,NEW,Trade Show,
LEAD-00001019,LEAD-00001019,CUST-00000442,SP-00000012,1000.0,2024-11-22,CONTACTED,Partner,
LEAD-00001020,LEAD-00001020,CUST-00000269,SP-00000012,5000.0,2024-03-14,CONTACTED,Referral,
LEAD-00001021,LEAD-00001021,CUST-00000069,SP-00000006,10000.0,2023-08-27,CONTACTED,Referral,
LEAD-00001022,LEAD-00001022,CUST-00000433,SP-00000011,500.0,2023-12-04,CONVERTED,Trade Show,
LEAD-00001023,LEAD-00001023,CUST-00000462,SP-00000006,10000.0,2025-02-16,NEW,Referral,
LEAD-00001024,LEAD-00001024,CUST-00000200,SP-00000015,500.0,2025-05-01,LOST,Website,
LEAD-00001025,LEAD-00001025,CUST-00000614,SP-00000012,500.0,2023-09-10,CONTACTED,Partner,
LEAD-00001026,LEAD-00001026,CUST-00000622,SP-00000003,25000.0,2024-01-05,CONVERTED,Referral,
LEAD-00001027,LEAD-00001027,CUST-00000451,SP-00000014,500.0,2024-06-24,QUALIFIED,Referral,
LEAD-00001028,LEAD-00001028,CUST-00000356,SP-00000003,500.0,2025-01-05,CONVERTED,Cold Call,
LEAD-00001029,LEAD-00001029,CUST-00000710,SP-00000010,1000.0,2023-12-09,CONTACTED,Email Campaign,
LEAD-00001030,LEAD-00001030,CUST-00000337,SP-00000017,1000.0,2023-09-28,LOST,Referral,
LEAD-00001031,LEAD-00001031,CUST-00000176,SP-00000020,5000.0,2024-06-24,CONTACTED,Referral,
LEAD-00001032,LEAD-00001032,CUST-00000299,SP-00000001,10000.0,2024-09-26,CONVERTED,Partner,
LEAD-00001033,LEAD-00001033,CUST-00000978,SP-00000018,500.0,2024-03-31,CONVERTED,Trade Show,
LEAD-00001034,LEAD-00001034,CUST-00000316,SP-00000008,5000.0,2023-11-26,QUALIFIED,Cold Call,
LEAD-00001035,LEAD-00001035,CUST-00000979,SP-00000009,10000.0,2023-10-17,QUALIFIED,Referral,
LEAD-00001036,LEAD-00001036,CUST-00000119,SP-00000016,25000.0,2025-01-17,CONVERTED,Trade Show,
LEAD-00001037,LEAD-00001037,CUST-00000139,SP-00000019,5000.0,2024-09-15,CONTACTED,Email Campaign,
LEAD-00001038,LEAD-00001038,CUST-00000260,SP-00000013,10000.0,2024-05-20,NEW,Referral,
LEAD-00001039,LEAD-00001039,CUST-00000413,SP-00000003,5000.0,2025-06-06,LOST,Trade Show,
LEAD-00001040,LEAD-00001040,CUST-00000703,SP-00000018,50000.0,2024-08-12,CONVERTED,Referral,
LEAD-00001041,LEAD-00001041,CUST-00000462,SP-00000010,1000.0,2025-05-04,QUALIFIED,Partner,
LEAD-00001042,LEAD-00001042,CUST-00000055,SP-00000008,10000.0,2023-10-31,CONTACTED,Website,
LEAD-00001043,LEAD-00001043,CUST-00000142,SP-00000017,500.0,2023-10-19,LOST,Website,
LEAD-00001044,LEAD-00001044,CUST-00000502,SP-00000002,2500.0,2023-07-21,CONTACTED,Cold Call,
LEAD-00001045,LEAD-00001045,CUST-00000558,SP-00000016,1000.0,2024-10-30,CONTACTED,Website,
LEAD-00001046,LEAD-00001046,CUST-00000383,SP-00000005,500.0,2025-06-03,CONTACTED,Website,
LEAD-00001047,LEAD-00001047,CUST-00000132,SP-00000002,5000.0,2024-03-04,QUALIFIED,Cold Call,
LEAD-00001048,LEAD-00001048,CUST-00000787,SP-00000002,25000.0,2023-09-20,CONTACTED,Referral,
LEAD-00001049,LEAD-00001049,CUST-00000990,SP-00000004,5000.0,2023-11-10,QUALIFIED,Email Campaign,
LEAD-00001050,LEAD-00001050,CUST-00000968,SP-00000003,500.0,2024-10-05,CONTACTED,Email Campaign,
LEAD-00001051,LEAD-00001051,CUST-00000406,SP-00000016,5000.0,2024-11-13,CONVERTED,Trade Show,
LEAD-00001052,LEAD-00001052,CUST-00000068,SP-00000013,5000.0,2023-08-22,CONTACTED,Email Campaign,
LEAD-00001053,LEAD-00001053,CUST-00000347,SP-00000018,25000.0,2024-12-18,QUALIFIED,Trade Show,
LEAD-00001054,LEAD-00001054,CUST-00000806,SP-00000010,2500.0,2025-05-12,NEW,Trade Show,
LEAD-00001055,LEAD-00001055,CUST-00000060,SP-00000009,25000.0,2025-03-23,QUALIFIED,Email Campaign,
LEAD-00001056,LEAD-00001056,CUST-00000414,SP-00000010,50000.0,2024-06-27,CONTACTED,Cold Call,
LEAD-00001057,LEAD-00001057,CUST-00000573,SP-00000010,2500.0,2023-10-18,NEW,Trade Show,
LEAD-00001058,LEAD-00001058,CUST-00000906,SP-00000006,5000.0,2024-08-29,CONTACTED,Cold Call,
LEAD-00001059,LEAD-00001059,CUST-00000964,SP-00000008,500.0,2024-06-16,CONTACTED,Trade Show,
LEAD-00001060,LEAD-00001060,CUST-00000859,SP-00000009,500.0,2025-06-11,CONTACTED,Email Campaign,
LEAD-00001061,LEAD-00001061,CUST-00000218,SP-00000006,500.0,2023-09-19,NEW,Email Campaign,
LEAD-00001062,LEAD-00001062,CUST-00000976,SP-00000004,10000.0,2024-08-26,QUALIFIED,Website,
LEAD-00001063,LEAD-00001063,CUST-00000868,SP-00000013,1000.0,2024-05-01,CONTACTED,Email Campaign,
LEAD-00001064,LEAD-00001064,CUST-00000692,SP-00000011,5000.0,2025-06-04,QUALIFIED,Cold Call,
LEAD-00001065,LEAD-00001065,CUST-00000065,SP-00000001,2500.0,2024-07-11,QUALIFIED,Cold Call,
LEAD-00001066,LEAD-00001066,CUST-00000517,SP-00000018,1000.0,2024-09-17,LOST,Referral,
LEAD-00001067,LEAD-00001067,CUST-00000310,SP-00000006,50000.0,2024-05-07,NEW,Trade Show,
LEAD-00001068,LEAD-00001068,CUST-00000632,SP-00000006,10000.0,2024-12-14,QUALIFIED,Website,
LEAD-00001069,LEAD-00001069,CUST-00000933,SP-00000001,2500.0,2023-11-16,CONTACTED,Referral,
LEAD-00001070,LEAD-00001070,CUST-00000404,SP-00000006,5000.0,2023-12-28,CONTACTED,Cold Call,
LEAD-00001071,LEAD-00001071,CUST-00000121,SP-00000017,1000.0,2023-10-09,NEW,Trade Show,
LEAD-00001072,LEAD-00001072,CUST-00000011,SP-00000018,2500.0,2024-11-25,CONTACTED,Referral,
LEAD-00001073,LEAD-00001073,CUST-00000423,SP-00000004,2500.0,2025-04-08,CONVERTED,Cold Call,
LEAD-00001074,LEAD-00001074,CUST-00000120,SP-00000006,500.0,2024-07-19,LOST,Cold Call,
LEAD-00001075,LEAD-00001075,CUST-00000384,SP-00000015,25000.0,2024-01-13,CONTACTED,Partner,
LEAD-00001076,LEAD-00001076,CUST-00000189,SP-00000002,500.0,2024-09-03,NEW,Partner,
LEAD-00001077,LEAD-00001077,CUST-00000693,SP-00000020,50000.0,2024-02-14,CONTACTED,Email Campaign,
LEAD-00001078,LEAD-00001078,CUST-00000354,SP-00000005,10000.0,2025-06-11,QUALIFIED,Cold Call,
LEAD-00001079,LEAD-00001079,CUST-00000797,SP-00000010,50000.0,2025-01-03,NEW,Partner,
LEAD-00001080,LEAD-00001080,CUST-00000199,SP-00000008,25000.0,2024-07-02,NEW,Trade Show,
LEAD-00001081,LEAD-00001081,CUST-00000885,SP-00000017,25000.0,2024-03-16,QUALIFIED,Email Campaign,
LEAD-00001082,LEAD-00001082,CUST-00000444,SP-00000008,50000.0,2025-01-22,CONTACTED,Partner,
LEAD-00001083,LEAD-00001083,CUST-00000671,SP-00000017,2500.0,2024-08-04,NEW,Trade Show,
LEAD-00001084,LEAD-00001084,CUST-00000598,SP-00000003,5000.0,2025-03-17,QUALIFIED,Website,
LEAD-00001085,LEAD-00001085,CUST-00000325,SP-00000011,2500.0,2024-09-19,NEW,Email Campaign,
LEAD-00001086,LEAD-00001086,CUST-00000439,SP-00000002,50000.0,2025-05-18,CONTACTED,Partner,
LEAD-00001087,LEAD-00001087,CUST-00000332,SP-00000004,50000.0,2025-04-09,NEW,Referral,
LEAD-00001088,LEAD-00001088,CUST-00000276,SP-00000005,2500.0,2025-01-20,CONTACTED,Trade Show,
LEAD-00001089,LEAD-00001089,CUST-00000531,SP-00000019,10000.0,2024-01-31,CONTACTED,Trade Show,
LEAD-00001090,LEAD-00001090,CUST-00000489,SP-00000003,5000.0,2024-09-16,QUALIFIED,Partner,
LEAD-00001091,LEAD-00001091,CUST-00000369,SP-00000007,10000.0,2024-04-03,QUALIFIED,Trade Show,
LEAD-00001092,LEAD-00001092,CUST-00000023,SP-00000017,25000.0,2024-04-02,QUALIFIED,Cold Call,
LEAD-00001093,LEAD-00001093,CUST-00000996,SP-00000005,5000.0,2025-03-21,LOST,Referral,
LEAD-00001094,LEAD-00001094,CUST-00000524,SP-00000001,10000.0,2023-11-20,CONTACTED,Cold Call,
LEAD-00001095,LEAD-00001095,CUST-00000763,SP-00000003,2500.0,2023-07-01,LOST,Partner,
LEAD-00001096,LEAD-00001096,CUST-00000292,SP-00000013,2500.0,2023-08-23,QUALIFIED,Email Campaign,
LEAD-00001097,LEAD-00001097,CUST-00000555,SP-00000004,5000.0,2024-02-27,CONTACTED,Email Campaign,
LEAD-00001098,LEAD-00001098,CUST-00000998,SP-00000017,2500.0,2024-10-03,QUALIFIED,Referral,
LEAD-00001099,LEAD-00001099,CUST-00000278,SP-00000012,1000.0,2023-10-26,CONTACTED,Referral,
LEAD-00001100,LEAD-00001100,CUST-00000665,SP-00000002,25000.0,2023-10-04,NEW,Email Campaign,
LEAD-00001101,LEAD-00001101,CUST-00000052,SP-00000017,1000.0,2025-06-03,CONVERTED,Email Campaign,
LEAD-00001102,LEAD-00001102,CUST-00000334,SP-00000009,25000.0,2025-01-26,LOST,Trade Show,
LEAD-00001103,LEAD-00001103,CUST-00000137,SP-00000003,25000.0,2023-09-22,QUALIFIED,Website,
LEAD-00001104,LEAD-00001104,CUST-00000986,SP-00000012,10000.0,2024-05-14,CONVERTED,Referral,
LEAD-00001105,LEAD-00001105,CUST-00000193,SP-00000008,10000.0,2023-10-18,CONVERTED,Partner,
LEAD-00001106,LEAD-00001106,CUST-00000485,SP-00000019,25000.0,2024-12-30,CONTACTED,Cold Call,
LEAD-00001107,LEAD-00001107,CUST-00000431,SP-00000019,500.0,2023-10-12,CONTACTED,Website,
LEAD-00001108,LEAD-00001108,CUST-00000909,SP-00000013,10000.0,2025-04-19,NEW,Trade Show,
LEAD-00001109,LEAD-00001109,CUST-00000960,SP-00000008,1000.0,2024-10-21,NEW,Website,
LEAD-00001110,LEAD-00001110,CUST-00000614,SP-00000008,5000.0,2024-02-18,QUALIFIED,Partner,
LEAD-00001111,LEAD-00001111,CUST-00000625,SP-00000017,50000.0,2025-06-07,CONTACTED,Trade Show,
LEAD-00001112,LEAD-00001112,CUST-00000942,SP-00000003,2500.0,2025-04-16,LOST,Referral,
LEAD-00001113,LEAD-00001113,CUST-00000418,SP-00000009,5000.0,2024-01-05,QUALIFIED,Partner,
LEAD-00001114,LEAD-00001114,CUST-00000716,SP-00000019,500.0,2024-06-18,CONTACTED,Trade Show,
LEAD-00001115,LEAD-00001115,CUST-00000185,SP-00000003,10000.0,2023-08-11,CONVERTED,Referral,
LEAD-00001116,LEAD-00001116,CUST-00000406,SP-00000016,500.0,2024-01-08,LOST,Email Campaign,
LEAD-00001117,LEAD-00001117,CUST-00000803,SP-00000009,500.0,2024-04-28,CONVERTED,Cold Call,
LEAD-00001118,LEAD-00001118,CUST-00000830,SP-00000002,10000.0,2025-05-04,CONTACTED,Partner,
LEAD-00001119,LEAD-00001119,CUST-00000028,SP-00000015,1000.0,2024-06-02,LOST,Cold Call,
LEAD-00001120,LEAD-00001120,CUST-00000050,SP-00000001,25000.0,2024-11-11,QUALIFIED,Partner,
LEAD-00001121,LEAD-00001121,CUST-00000261,SP-00000002,25000.0,2024-10-25,CONVERTED,Cold Call,
LEAD-00001122,LEAD-00001122,CUST-00000529,SP-00000012,50000.0,2024-07-26,CONTACTED,Email Campaign,
LEAD-00001123,LEAD-00001123,CUST-00000708,SP-00000005,2500.0,2024-06-12,LOST,Referral,
LEAD-00001124,LEAD-00001124,CUST-00000253,SP-00000009,10000.0,2024-11-27,CONTACTED,Trade Show,
LEAD-00001125,LEAD-00001125,CUST-00000316,SP-00000014,10000.0,2023-08-31,NEW,Referral,
LEAD-00001126,LEAD-00001126,CUST-00000975,SP-00000001,25000.0,2025-03-19,CONTACTED,Trade Show,
LEAD-00001127,LEAD-00001127,CUST-00000400,SP-00000012,1000.0,2023-09-09,QUALIFIED,Cold Call,
LEAD-00001128,LEAD-00001128,CUST-00000921,SP-00000012,25000.0,2025-03-23,CONTACTED,Cold Call,
LEAD-00001129,LEAD-00001129,CUST-00000137,SP-00000016,2500.0,2023-11-08,CONVERTED,Referral,
LEAD-00001130,LEAD-00001130,CUST-00000308,SP-00000004,50000.0,2023-12-04,QUALIFIED,Referral,
LEAD-00001131,LEAD-00001131,CUST-00000295,SP-00000008,25000.0,2024-10-24,NEW,Cold Call,
LEAD-00001132,LEAD-00001132,CUST-00000349,SP-00000006,5000.0,2025-03-19,CONVERTED,Email Campaign,
LEAD-00001133,LEAD-00001133,CUST-00000384,SP-00000016,2500.0,2024-02-19,LOST,Website,
LEAD-00001134,LEAD-00001134,CUST-00000392,SP-00000020,500.0,2024-01-10,QUALIFIED,Cold Call,
LEAD-00001135,LEAD-00001135,CUST-00000565,SP-00000020,1000.0,2024-02-26,NEW,Cold Call,
LEAD-00001136,LEAD-00001136,CUST-00000407,SP-00000003,5000.0,2024-02-08,QUALIFIED,Trade Show,
LEAD-00001137,LEAD-00001137,CUST-00000537,SP-00000004,50000.0,2023-11-01,CONTACTED,Referral,
LEAD-00001138,LEAD-00001138,CUST-00000347,SP-00000004,1000.0,2024-05-28,CONTACTED,Email Campaign,
LEAD-00001139,LEAD-00001139,CUST-00000122,SP-00000012,50000.0,2024-01-30,NEW,Cold Call,
LEAD-00001140,LEAD-00001140,CUST-00000650,SP-00000002,25000.0,2024-07-21,CONVERTED,Email Campaign,
LEAD-00001141,LEAD-00001141,CUST-00000527,SP-00000004,25000.0,2024-12-18,NEW,Trade Show,
LEAD-00001142,LEAD-00001142,CUST-00000360,SP-00000009,1000.0,2023-08-05,CONVERTED,Website,
LEAD-00001143,LEAD-00001143,CUST-00000626,SP-00000020,25000.0,2024-03-12,QUALIFIED,Partner,
LEAD-00001144,LEAD-00001144,CUST-00000884,SP-00000013,500.0,2023-08-26,QUALIFIED,Email Campaign,
LEAD-00001145,LEAD-00001145,CUST-00000587,SP-00000009,10000.0,2024-02-05,CONTACTED,Website,
LEAD-00001146,LEAD-00001146,CUST-00000411,SP-00000004,5000.0,2024-10-07,NEW,Referral,
LEAD-00001147,LEAD-00001147,CUST-00000918,SP-00000017,1000.0,2023-08-02,CONTACTED,Website,
LEAD-00001148,LEAD-00001148,CUST-00000116,SP-00000008,2500.0,2025-01-23,CONVERTED,Trade Show,
LEAD-00001149,LEAD-00001149,CUST-00000462,SP-00000019,5000.0,2025-06-23,LOST,Website,
LEAD-00001150,LEAD-00001150,CUST-00000013,SP-00000008,1000.0,2023-09-01,NEW,Trade Show,
LEAD-00001151,LEAD-00001151,CUST-00000004,SP-00000004,5000.0,2024-02-13,QUALIFIED,Email Campaign,
LEAD-00001152,LEAD-00001152,CUST-00000085,SP-00000011,10000.0,2025-06-04,CONVERTED,Trade Show,
LEAD-00001153,LEAD-00001153,CUST-00000777,SP-00000010,1000.0,2023-09-05,NEW,Partner,
LEAD-00001154,LEAD-00001154,CUST-00000418,SP-00000016,2500.0,2023-07-10,QUALIFIED,Email Campaign,
LEAD-00001155,LEAD-00001155,CUST-00000296,SP-00000001,2500.0,2024-03-06,CONTACTED,Website,
LEAD-00001156,LEAD-00001156,CUST-00000889,SP-00000010,500.0,2023-10-28,QUALIFIED,Email Campaign,
LEAD-00001157,LEAD-00001157,CUST-00000479,SP-00000008,5000.0,2023-08-21,CONVERTED,Cold Call,
LEAD-00001158,LEAD-00001158,CUST-00000715,SP-00000008,2500.0,2023-08-10,CONTACTED,Website,
LEAD-00001159,LEAD-00001159,CUST-00000910,SP-00000007,500.0,2023-08-17,CONTACTED,Referral,
LEAD-00001160,LEAD-00001160,CUST-00000239,SP-00000019,2500.0,2024-01-27,NEW,Email Campaign,
LEAD-00001161,LEAD-00001161,CUST-00000117,SP-00000017,1000.0,2024-02-18,CONTACTED,Website,
LEAD-00001162,LEAD-00001162,CUST-00000419,SP-00000016,500.0,2024-09-01,LOST,Email Campaign,
LEAD-00001163,LEAD-00001163,CUST-00000900,SP-00000019,5000.0,2025-06-13,QUALIFIED,Partner,
LEAD-00001164,LEAD-00001164,CUST-00000480,SP-00000011,2500.0,2025-01-20,LOST,Trade Show,
LEAD-00001165,LEAD-00001165,CUST-00000302,SP-00000005,25000.0,2024-03-09,CONTACTED,Referral,
LEAD-00001166,LEAD-00001166,CUST-00000683,SP-00000004,2500.0,2024-08-19,NEW,Referral,
LEAD-00001167,LEAD-00001167,CUST-00000688,SP-00000006,2500.0,2024-11-19,CONTACTED,Cold Call,
LEAD-00001168,LEAD-00001168,CUST-00000973,SP-00000017,5000.0,2025-02-01,NEW,Cold Call,
LEAD-00001169,LEAD-00001169,CUST-00000088,SP-00000018,2500.0,2024-06-27,QUALIFIED,Referral,
LEAD-00001170,LEAD-00001170,CUST-00000479,SP-00000002,1000.0,2025-06-19,CONTACTED,Partner,
LEAD-00001171,LEAD-00001171,CUST-00000596,SP-00000015,50000.0,2025-03-05,CONTACTED,Email Campaign,
LEAD-00001172,LEAD-00001172,CUST-00000751,SP-00000001,10000.0,2024-11-18,QUALIFIED,Trade Show,
LEAD-00001173,LEAD-00001173,CUST-00000103,SP-00000015,10000.0,2024-09-01,LOST,Cold Call,
LEAD-00001174,LEAD-00001174,CUST-00000633,SP-00000008,10000.0,2024-02-06,CONTACTED,Referral,
LEAD-00001175,LEAD-00001175,CUST-00000585,SP-00000010,25000.0,2025-03-01,QUALIFIED,Trade Show,
LEAD-00001176,LEAD-00001176,CUST-00000830,SP-00000016,1000.0,2023-07-31,NEW,Referral,
LEAD-00001177,LEAD-00001177,CUST-00000916,SP-00000011,1000.0,2023-11-02,NEW,Email Campaign,
LEAD-00001178,LEAD-00001178,CUST-00000985,SP-00000004,500.0,2024-03-22,LOST,Email Campaign,
LEAD-00001179,LEAD-00001179,CUST-00000648,SP-00000003,1000.0,2024-12-28,CONVERTED,Email Campaign,
LEAD-00001180,LEAD-00001180,CUST-00000744,SP-00000008,1000.0,2023-09-14,CONTACTED,Cold Call,
LEAD-00001181,LEAD-00001181,CUST-00000204,SP-00000010,10000.0,2023-11-16,CONTACTED,Trade Show,
