id,invoice_id,invoice_number,so_number,invoice_date,due_date,customer_id,customer_name,total_amount,amount_paid,amount_outstanding,days_overdue,aging_bucket,status
578,INV-00000578,INV-00000578,SO-00000616,2024-04-16,2024-05-01,CUST-00000926,Hanson-Alexander Inc,17.74,11.24,6.499999999999998,770.2754373843782,OVER 90 DAYS,PARTIAL
579,INV-00000579,INV-00000579,SO-00000617,2025-02-24,2025-03-26,CUST-00000537,"Newton, Ortiz and King Ltd",154.52,53.85,100.67000000000002,441.27543738437817,OVER 90 DAYS,PARTIAL
580,INV-00000580,INV-00000580,SO-00000618,2023-08-31,2023-10-30,CUST-00000227,"Herrera, Jensen and Ramirez Corp",434.1,0.0,434.1,954.2754373843782,OVER 90 DAYS,OPEN
581,INV-00000581,INV-00000581,SO-00000620,2024-06-22,2024-08-06,CUST-00000674,"Thomas, Jackson and Nielsen Inc",16.55,16.55,0.0,0.0,PAID,PAID
582,INV-00000582,INV-00000582,SO-00000621,2023-07-06,2023-08-05,CUST-00000992,"Payne, Long and Morris LLC",49.65,0.0,49.65,1040.2754373843782,OVER 90 DAYS,OPEN
583,INV-00000583,INV-00000583,SO-00000623,2024-08-13,2024-08-28,CUST-00000517,"Brown, Schneider and Moore Corp",61.32,0.0,61.32,651.2754373843782,OVER 90 DAYS,OVERDUE
584,INV-00000584,INV-00000584,SO-00000624,2024-06-30,2024-07-30,CUST-00000473,"Wagner, Martinez and Dawson Corp",37.02,0.0,37.02,680.2754373843782,OVER 90 DAYS,OPEN
585,INV-00000585,INV-00000585,SO-00000625,2024-05-22,2024-06-06,CUST-00000631,Stewart Group LLC,1195.0,1195.0,0.0,0.0,PAID,PAID
586,INV-00000586,INV-00000586,SO-00000626,2023-12-20,2024-02-03,CUST-00000797,Miller Group LLC,342.9,0.0,342.9,858.2754373843782,OVER 90 DAYS,OPEN
587,INV-00000587,INV-00000587,SO-00000627,2023-11-18,2023-12-18,CUST-00000433,Trujillo PLC LLC,8.84,0.0,8.84,905.2754373843782,OVER 90 DAYS,OPEN
588,INV-00000588,INV-00000588,SO-00000628,2025-05-20,2025-06-04,CUST-00000077,Hawkins-Hunt LLC,46.6,46.6,0.0,0.0,PAID,PAID
589,INV-00000589,INV-00000589,SO-00000629,2024-12-26,2025-01-10,CUST-00000618,"Phillips, Walters and Evans Ltd",417.0,0.0,417.0,516.2754373843782,OVER 90 DAYS,OPEN
590,INV-00000590,INV-00000590,SO-00000630,2024-06-01,2024-07-31,CUST-00000833,Daniels and Sons Ltd,1156.35,1156.35,0.0,0.0,PAID,PAID
591,INV-00000591,INV-00000591,SO-00000631,2023-10-11,2023-12-10,CUST-00000635,Joseph Ltd Ltd,499.6,499.6,0.0,0.0,PAID,PAID
592,INV-00000592,INV-00000592,SO-00000632,2024-12-13,2024-12-28,CUST-00000315,Gallagher and Sons LLC,8.94,8.94,0.0,0.0,PAID,PAID
593,INV-00000593,INV-00000593,SO-00000633,2024-09-15,2024-10-15,CUST-00000488,Kelley and Sons Ltd,111.6,55.6,55.99999999999999,603.2754373843782,OVER 90 DAYS,PARTIAL
594,INV-00000594,INV-00000594,SO-00000634,2024-12-02,2025-01-16,CUST-00000494,Williams-Li LLC,486.5,486.5,0.0,0.0,PAID,PAID
595,INV-00000595,INV-00000595,SO-00000635,2025-06-22,2025-07-22,CUST-00000340,Fields Inc Corp,38.97,0.0,38.97,323.27543738437817,OVER 90 DAYS,OPEN
596,INV-00000596,INV-00000596,SO-00000636,2024-01-21,2024-03-06,CUST-00000848,Wright Group Co,1111.71,0.0,1111.71,826.2754373843782,OVER 90 DAYS,OPEN
597,INV-00000597,INV-00000597,SO-00000637,2024-09-02,2024-10-17,CUST-00000663,Kaufman-Walker Inc,269.5,0.0,269.5,601.2754373843782,OVER 90 DAYS,OPEN
598,INV-00000598,INV-00000598,SO-00000638,2024-04-02,2024-04-17,CUST-00000912,"Wagner, Walker and Roberts Co",4.84,1.76,3.08,784.2754373843782,OVER 90 DAYS,PARTIAL
599,INV-00000599,INV-00000599,SO-00000639,2025-01-07,2025-01-22,CUST-00000849,Parks LLC Inc,110.05,110.05,0.0,0.0,PAID,PAID
600,INV-00000600,INV-00000600,SO-00000640,2025-04-04,2025-06-03,CUST-00000626,"Phelps, York and Randolph Ltd",4338.6,4338.6,0.0,0.0,PAID,PAID
601,INV-00000601,INV-00000601,SO-00000641,2023-08-13,2023-10-12,CUST-00000412,"Sanders, Leblanc and Maldonado Co",48.75,17.44,31.31,972.2754373843782,OVER 90 DAYS,PARTIAL
602,INV-00000602,INV-00000602,SO-00000642,2023-08-06,2023-09-20,CUST-00000658,Keith-Williams Co,867.61,0.0,867.61,994.2754373843782,OVER 90 DAYS,OVERDUE
603,INV-00000603,INV-00000603,SO-00000643,2023-10-31,2023-11-30,CUST-00000737,Black-Smith Ltd,2491.35,0.0,2491.35,923.2754373843782,OVER 90 DAYS,OPEN
604,INV-00000604,INV-00000604,SO-00000644,2023-11-07,2023-11-22,CUST-00000750,Vasquez-Galloway LLC,29.69,0.0,29.69,931.2754373843782,OVER 90 DAYS,OPEN
605,INV-00000605,INV-00000605,SO-00000645,2024-09-10,2024-09-25,CUST-00001000,Tate LLC Corp,11.22,11.22,0.0,0.0,PAID,PAID
606,INV-00000606,INV-00000606,SO-00000646,2023-10-14,2023-12-13,CUST-00000267,Morse PLC Inc,2114.0,0.0,2114.0,910.2754373843782,OVER 90 DAYS,OVERDUE
607,INV-00000607,INV-00000607,SO-00000647,2024-01-05,2024-02-04,CUST-00000353,Wheeler-Austin Inc,1309.65,0.0,1309.65,857.2754373843782,OVER 90 DAYS,OPEN
608,INV-00000608,INV-00000608,SO-00000648,2023-09-30,2023-11-14,CUST-00000379,Thompson-Joyce Corp,1836.2,0.0,1836.2,939.2754373843782,OVER 90 DAYS,OPEN
609,INV-00000609,INV-00000609,SO-00000649,2024-05-11,2024-06-25,CUST-00000674,"Thomas, Jackson and Nielsen Inc",199.65,0.0,199.65,715.2754373843782,OVER 90 DAYS,OPEN
610,INV-00000610,INV-00000610,SO-00000650,2025-02-02,2025-04-03,CUST-00000562,Thomas-Santiago Ltd,237.15,0.0,237.15,433.27543738437817,OVER 90 DAYS,OPEN
611,INV-00000611,INV-00000611,SO-00000651,2024-10-24,2024-11-23,CUST-00000667,Martin-Jones Inc,126.01,59.11,66.9,564.2754373843782,OVER 90 DAYS,PARTIAL
612,INV-00000612,INV-00000612,SO-00000652,2024-10-27,2024-11-26,CUST-00000880,Lee Ltd Co,751.8,751.8,0.0,0.0,PAID,PAID
613,INV-00000613,INV-00000613,SO-00000653,2024-11-11,2025-01-10,CUST-00000753,Fox Group LLC,2219.0,2219.0,0.0,0.0,PAID,PAID
614,INV-00000614,INV-00000614,SO-00000654,2025-06-13,2025-08-12,CUST-00000307,Castillo-Harrington Co,126.75,83.4,43.349999999999994,302.27543738437817,OVER 90 DAYS,PARTIAL
615,INV-00000615,INV-00000615,SO-00000655,2024-05-11,2024-07-10,CUST-00000063,"Ramsey, Mason and Mccann Co",362.4,362.4,0.0,0.0,PAID,PAID
616,INV-00000616,INV-00000616,SO-00000656,2024-10-06,2024-11-20,CUST-00000158,"Alexander, Robinson and Colema Co",448.16,0.0,448.16,567.2754373843782,OVER 90 DAYS,OPEN
617,INV-00000617,INV-00000617,SO-00000657,2024-11-21,2024-12-21,CUST-00000269,"Miller, Davis and Anderson Corp",23.64,0.0,23.64,536.2754373843782,OVER 90 DAYS,OPEN
618,INV-00000618,INV-00000618,SO-00000658,2023-09-24,2023-11-23,CUST-00000564,Vega-Thomas Corp,18.03,0.0,18.03,930.2754373843782,OVER 90 DAYS,OVERDUE
619,INV-00000619,INV-00000619,SO-00000659,2024-03-16,2024-03-31,CUST-00000902,"Warner, Weiss and Davis Ltd",11.93,11.93,0.0,0.0,PAID,PAID
620,INV-00000620,INV-00000620,SO-00000660,2023-09-08,2023-09-23,CUST-00000155,Dunn-Wilson Inc,34.3,34.3,0.0,0.0,PAID,PAID
621,INV-00000621,INV-00000621,SO-00000661,2024-12-20,2025-01-04,CUST-00000056,Lam-Elliott LLC,144.29,0.0,144.29,522.2754373843782,OVER 90 DAYS,OPEN
622,INV-00000622,INV-00000622,SO-00000662,2023-12-09,2024-02-07,CUST-00000845,"Wilson, Mccormick and Smith Co",1575.2,0.0,1575.2,854.2754373843782,OVER 90 DAYS,OVERDUE
623,INV-00000623,INV-00000623,SO-00000663,2024-12-16,2024-12-31,CUST-00000556,"Hester, Thompson and Daniels Inc",642.45,0.0,642.45,526.2754373843782,OVER 90 DAYS,OVERDUE
624,INV-00000624,INV-00000624,SO-00000664,2024-11-03,2024-12-03,CUST-00000291,Johnson Inc Ltd,492.5,0.0,492.5,554.2754373843782,OVER 90 DAYS,OVERDUE
625,INV-00000625,INV-00000625,SO-00000665,2024-08-26,2024-09-10,CUST-00000536,"Rodriguez, Prince and Vasquez Ltd",3510.5,1920.28,1590.22,638.2754373843782,OVER 90 DAYS,PARTIAL
626,INV-00000626,INV-00000626,SO-00000666,2025-03-06,2025-04-20,CUST-00000089,Cook-Oliver Inc,73.2,73.2,0.0,0.0,PAID,PAID
627,INV-00000627,INV-00000627,SO-00000667,2025-02-17,2025-03-19,CUST-00000195,Rios-Padilla Co,1226.99,0.0,1226.99,448.27543738437817,OVER 90 DAYS,OPEN
628,INV-00000628,INV-00000628,SO-00000668,2024-06-20,2024-07-20,CUST-00000950,Zamora-Briggs Co,593.49,0.0,593.49,690.2754373843782,OVER 90 DAYS,OVERDUE
629,INV-00000629,INV-00000629,SO-00000669,2025-02-23,2025-03-25,CUST-00000547,"Ochoa, Garcia and Sandoval LLC",1588.37,0.0,1588.37,442.27543738437817,OVER 90 DAYS,OVERDUE
630,INV-00000630,INV-00000630,SO-00000671,2025-03-08,2025-04-22,CUST-00000443,Arroyo LLC Co,176.99,176.99,0.0,0.0,PAID,PAID
631,INV-00000631,INV-00000631,SO-00000672,2023-09-08,2023-09-23,CUST-00000333,Gray Ltd LLC,264.32,264.32,0.0,0.0,PAID,PAID
632,INV-00000632,INV-00000632,SO-00000673,2023-12-22,2024-02-05,CUST-00000544,Tran Group Inc,165.54,0.0,165.54,856.2754373843782,OVER 90 DAYS,OPEN
633,INV-00000633,INV-00000633,SO-00000674,2024-07-29,2024-09-27,CUST-00000363,Little Inc LLC,364.23,364.23,0.0,0.0,PAID,PAID
634,INV-00000634,INV-00000634,SO-00000675,2023-12-14,2024-02-12,CUST-00000037,Williamson Ltd LLC,280.08,280.08,0.0,0.0,PAID,PAID
635,INV-00000635,INV-00000635,SO-00000676,2025-02-21,2025-03-08,CUST-00000212,Wright PLC Corp,81.91,81.91,0.0,0.0,PAID,PAID
636,INV-00000636,INV-00000636,SO-00000677,2024-03-28,2024-04-27,CUST-00000216,Adkins LLC Inc,20.61,20.61,0.0,0.0,PAID,PAID
637,INV-00000637,INV-00000637,SO-00000678,2024-03-30,2024-05-14,CUST-00000042,Rodriguez Inc Corp,443.8,0.0,443.8,757.2754373843782,OVER 90 DAYS,OPEN
638,INV-00000638,INV-00000638,SO-00000679,2025-04-25,2025-05-10,CUST-00000025,Hudson-Sanchez Corp,90.8,0.0,90.8,396.27543738437817,OVER 90 DAYS,OPEN
639,INV-00000639,INV-00000639,SO-00000680,2025-03-05,2025-04-04,CUST-00000615,James-Short LLC,525.1,0.0,525.1,432.27543738437817,OVER 90 DAYS,OVERDUE
640,INV-00000640,INV-00000640,SO-00000681,2024-02-20,2024-03-06,CUST-00000214,Abbott Ltd Co,40.44,40.44,0.0,0.0,PAID,PAID
641,INV-00000641,INV-00000641,SO-00000682,2025-03-03,2025-05-02,CUST-00000786,Edwards Ltd Ltd,24.53,24.53,0.0,0.0,PAID,PAID
642,INV-00000642,INV-00000642,SO-00000683,2024-06-12,2024-08-11,CUST-00000148,Lee Group Corp,335.41,0.0,335.41,668.2754373843782,OVER 90 DAYS,OPEN
643,INV-00000643,INV-00000643,SO-00000684,2024-12-02,2025-01-31,CUST-00000818,"Aguirre, Cohen and Mitchell Ltd",66.54,0.0,66.54,495.27543738437817,OVER 90 DAYS,OPEN
644,INV-00000644,INV-00000644,SO-00000685,2025-03-13,2025-04-27,CUST-00000486,Decker-Dudley Inc,293.6,0.0,293.6,409.27543738437817,OVER 90 DAYS,OPEN
645,INV-00000645,INV-00000645,SO-00000686,2023-09-16,2023-11-15,CUST-00000255,Murphy-Tran Inc,1884.8,1884.8,0.0,0.0,PAID,PAID
646,INV-00000646,INV-00000646,SO-00000687,2024-04-12,2024-04-27,CUST-00000520,Rivera LLC Inc,10.56,10.56,0.0,0.0,PAID,PAID
647,INV-00000647,INV-00000647,SO-00000688,2023-11-11,2023-12-26,CUST-00000031,"Bernard, Warren and Combs Corp",131.3,0.0,131.3,897.2754373843782,OVER 90 DAYS,OPEN
648,INV-00000648,INV-00000648,SO-00000689,2024-02-02,2024-03-03,CUST-00000801,Dalton-Nguyen Co,72.67,0.0,72.67,829.2754373843782,OVER 90 DAYS,OPEN
649,INV-00000649,INV-00000649,SO-00000690,2024-05-26,2024-07-25,CUST-00000617,Taylor Group LLC,330.15,0.0,330.15,685.2754373843782,OVER 90 DAYS,OPEN
650,INV-00000650,INV-00000650,SO-00000691,2024-02-16,2024-03-02,CUST-00000914,Duncan-Williams Co,957.0,0.0,957.0,830.2754373843782,OVER 90 DAYS,OPEN
651,INV-00000651,INV-00000651,SO-00000692,2025-02-18,2025-03-20,CUST-00000188,Harris-Barker Corp,818.49,0.0,818.49,447.27543738437817,OVER 90 DAYS,OVERDUE
652,INV-00000652,INV-00000652,SO-00000693,2024-09-08,2024-10-23,CUST-00000368,Lopez-Williams Corp,738.75,0.0,738.75,595.2754373843782,OVER 90 DAYS,OPEN
653,INV-00000653,INV-00000653,SO-00000694,2025-03-16,2025-05-15,CUST-00000600,"Smith, Jones and Santiago Inc",183.6,0.0,183.6,391.27543738437817,OVER 90 DAYS,OPEN
654,INV-00000654,INV-00000654,SO-00000695,2025-03-22,2025-04-21,CUST-00000537,"Newton, Ortiz and King Ltd",322.0,0.0,322.0,415.27543738437817,OVER 90 DAYS,OPEN
655,INV-00000655,INV-00000655,SO-00000696,2024-10-09,2024-12-08,CUST-00000059,Goodwin Ltd Inc,570.5,570.5,0.0,0.0,PAID,PAID
656,INV-00000656,INV-00000656,SO-00000697,2023-10-03,2023-12-02,CUST-00000838,Boyd and Sons Corp,203.55,0.0,203.55,921.2754373843782,OVER 90 DAYS,OPEN
657,INV-00000657,INV-00000657,SO-00000698,2025-01-17,2025-02-01,CUST-00000549,"Moon, Farmer and Hill LLC",45.37,0.0,45.37,494.27543738437817,OVER 90 DAYS,OVERDUE
658,INV-00000658,INV-00000658,SO-00000699,2024-09-22,2024-10-22,CUST-00000417,Johnson-Williams LLC,218.7,218.7,0.0,0.0,PAID,PAID
659,INV-00000659,INV-00000659,SO-00000700,2025-03-10,2025-03-25,CUST-00000581,Rivera Ltd Ltd,17.92,17.92,0.0,0.0,PAID,PAID
660,INV-00000660,INV-00000660,SO-00000701,2024-12-23,2025-02-21,CUST-00000082,Armstrong and Sons Co,303.8,303.8,0.0,0.0,PAID,PAID
661,INV-00000661,INV-00000661,SO-00000702,2023-07-12,2023-07-27,CUST-00000851,"Moody, Martinez and Hall Corp",3155.4,2193.55,961.8499999999999,1049.2754373843782,OVER 90 DAYS,PARTIAL
662,INV-00000662,INV-00000662,SO-00000703,2025-05-08,2025-06-07,CUST-00000446,Green-Carter Ltd,375.75,375.75,0.0,0.0,PAID,PAID
663,INV-00000663,INV-00000663,SO-00000704,2023-08-28,2023-09-27,CUST-00000601,Hancock Group Corp,67.45,0.0,67.45,987.2754373843782,OVER 90 DAYS,OPEN
664,INV-00000664,INV-00000664,SO-00000705,2023-11-06,2023-12-06,CUST-00000877,"Brown, Jensen and Rice Inc",169.12,169.12,0.0,0.0,PAID,PAID
665,INV-00000665,INV-00000665,SO-00000706,2025-05-11,2025-05-26,CUST-00000009,Summit Partners,468.55,468.55,0.0,0.0,PAID,PAID
666,INV-00000666,INV-00000666,SO-00000707,2023-10-20,2023-12-19,CUST-00000326,"Stark, Schroeder and Mathis Co",489.3,0.0,489.3,904.2754373843782,OVER 90 DAYS,OVERDUE
667,INV-00000667,INV-00000667,SO-00000708,2024-12-16,2025-01-15,CUST-00000099,Benton Group Ltd,2194.5,0.0,2194.5,511.27543738437817,OVER 90 DAYS,OPEN
668,INV-00000668,INV-00000668,SO-00000709,2025-06-05,2025-07-20,CUST-00000282,Hernandez-Dawson Corp,7.52,0.0,7.52,325.27543738437817,OVER 90 DAYS,OVERDUE
669,INV-00000669,INV-00000669,SO-00000710,2023-07-24,2023-09-07,CUST-00000265,Barnes Inc Ltd,256.3,256.3,0.0,0.0,PAID,PAID
670,INV-00000670,INV-00000670,SO-00000711,2023-08-30,2023-09-29,CUST-00000802,Mcdonald-Pitts Inc,632.25,0.0,632.25,985.2754373843782,OVER 90 DAYS,OPEN
671,INV-00000671,INV-00000671,SO-00000712,2024-06-02,2024-07-17,CUST-00000400,"Cohen, Compton and Perez Inc",417.84,0.0,417.84,693.2754373843782,OVER 90 DAYS,OPEN
672,INV-00000672,INV-00000672,SO-00000713,2023-10-12,2023-10-27,CUST-00000510,Brown Ltd Co,98.65,98.65,0.0,0.0,PAID,PAID
673,INV-00000673,INV-00000673,SO-00000714,2024-06-26,2024-07-26,CUST-00000142,"Price, Carlson and Andrews Inc",451.6,0.0,451.6,684.2754373843782,OVER 90 DAYS,OPEN
674,INV-00000674,INV-00000674,SO-00000715,2023-08-25,2023-09-24,CUST-00000595,"Campbell, Pruitt and Short Inc",1794.61,1794.61,0.0,0.0,PAID,PAID
675,INV-00000675,INV-00000675,SO-00000716,2024-05-29,2024-06-28,CUST-00000888,Kirk-Gutierrez Co,246.2,0.0,246.2,712.2754373843782,OVER 90 DAYS,OPEN
676,INV-00000676,INV-00000676,SO-00000717,2024-04-20,2024-06-19,CUST-00000963,Acosta LLC Corp,103.05,0.0,103.05,721.2754373843782,OVER 90 DAYS,OPEN
677,INV-00000677,INV-00000677,SO-00000718,2024-07-23,2024-08-07,CUST-00000510,Brown Ltd Co,29.95,0.0,29.95,672.2754373843782,OVER 90 DAYS,OPEN
678,INV-00000678,INV-00000678,SO-00000719,2025-03-04,2025-04-03,CUST-00000360,"Larsen, Hernandez and Ward Co",318.6,0.0,318.6,433.27543738437817,OVER 90 DAYS,OPEN
679,INV-00000679,INV-00000679,SO-00000720,2025-01-25,2025-02-09,CUST-00000618,"Phillips, Walters and Evans Ltd",86.82,0.0,86.82,486.27543738437817,OVER 90 DAYS,OPEN
680,INV-00000680,INV-00000680,SO-00000721,2024-10-20,2024-12-19,CUST-00000586,"Robinson, White and Jones LLC",85.66,0.0,85.66,538.2754373843782,OVER 90 DAYS,OPEN
681,INV-00000681,INV-00000681,SO-00000722,2024-06-22,2024-07-22,CUST-00000637,"Quinn, Humphrey and Ford Corp",21.65,21.65,0.0,0.0,PAID,PAID
682,INV-00000682,INV-00000682,SO-00000723,2025-02-09,2025-03-26,CUST-00000016,Northern Holdings,85.66,85.66,0.0,0.0,PAID,PAID
683,INV-00000683,INV-00000683,SO-00000724,2024-06-01,2024-07-16,CUST-00000237,"Logan, Le and Jackson Co",62.63,34.51,28.120000000000005,694.2754373843782,OVER 90 DAYS,PARTIAL
684,INV-00000684,INV-00000684,SO-00000725,2024-10-18,2024-12-02,CUST-00000590,"Moreno, Barajas and Colon Inc",11.41,11.41,0.0,0.0,PAID,PAID
685,INV-00000685,INV-00000685,SO-00000726,2024-01-09,2024-01-24,CUST-00000714,Arias-Morales Inc,932.2,0.0,932.2,868.2754373843782,OVER 90 DAYS,OVERDUE
686,INV-00000686,INV-00000686,SO-00000727,2023-11-08,2024-01-07,CUST-00000019,Titan Industries,164.8,0.0,164.8,885.2754373843782,OVER 90 DAYS,OPEN
687,INV-00000687,INV-00000687,SO-00000728,2023-11-13,2023-11-28,CUST-00000730,"Frye, Walter and Li LLC",979.5,979.5,0.0,0.0,PAID,PAID
688,INV-00000688,INV-00000688,SO-00000729,2025-03-27,2025-05-26,CUST-00000037,Williamson Ltd LLC,2182.5,0.0,2182.5,380.27543738437817,OVER 90 DAYS,OPEN
689,INV-00000689,INV-00000689,SO-00000730,2024-05-14,2024-06-28,CUST-00000354,Bush-Reynolds Corp,138.5,0.0,138.5,712.2754373843782,OVER 90 DAYS,OVERDUE
690,INV-00000690,INV-00000690,SO-00000731,2025-02-15,2025-04-01,CUST-00000031,"Bernard, Warren and Combs Corp",26.56,26.56,0.0,0.0,PAID,PAID
691,INV-00000691,INV-00000691,SO-00000732,2025-04-01,2025-05-31,CUST-00000263,Blake Group Corp,3666.5,2524.53,1141.9699999999998,375.27543738437817,OVER 90 DAYS,PARTIAL
692,INV-00000692,INV-00000692,SO-00000733,2024-10-19,2024-12-03,CUST-00000755,Long-Parks Inc,22.88,0.0,22.88,554.2754373843782,OVER 90 DAYS,OPEN
693,INV-00000693,INV-00000693,SO-00000734,2025-02-19,2025-04-20,CUST-00000223,Matthews Inc Co,2994.8,0.0,2994.8,416.27543738437817,OVER 90 DAYS,OPEN
694,INV-00000694,INV-00000694,SO-00000735,2023-08-14,2023-09-13,CUST-00000064,Davis and Sons Ltd,665.7,0.0,665.7,1001.2754373843782,OVER 90 DAYS,OPEN
695,INV-00000695,INV-00000695,SO-00000736,2025-05-17,2025-06-01,CUST-00000549,"Moon, Farmer and Hill LLC",337.5,217.36,120.13999999999999,374.27543738437817,OVER 90 DAYS,PARTIAL
696,INV-00000696,INV-00000696,SO-00000737,2023-11-03,2023-12-18,CUST-00000796,Garcia PLC Corp,96.46,49.19,47.269999999999996,905.2754373843782,OVER 90 DAYS,PARTIAL
697,INV-00000697,INV-00000697,SO-00000738,2024-09-27,2024-10-12,CUST-00000793,Jackson Inc Inc,2465.5,1560.45,905.05,606.2754373843782,OVER 90 DAYS,PARTIAL
698,INV-00000698,INV-00000698,SO-00000739,2025-01-11,2025-03-12,CUST-00000708,Owen-Mendez Ltd,74.15,0.0,74.15,455.27543738437817,OVER 90 DAYS,OPEN
699,INV-00000699,INV-00000699,SO-00000740,2024-03-26,2024-05-25,CUST-00000738,Wright-Davis Co,1165.1,1165.1,0.0,0.0,PAID,PAID
700,INV-00000700,INV-00000700,SO-00000741,2024-12-05,2024-12-20,CUST-00000858,"Mcdonald, Dillon and George Ltd",799.2,0.0,799.2,537.2754373843782,OVER 90 DAYS,OVERDUE
701,INV-00000701,INV-00000701,SO-00000742,2024-10-07,2024-10-22,CUST-00000181,Donaldson and Sons Co,1541.25,1541.25,0.0,0.0,PAID,PAID
702,INV-00000702,INV-00000702,SO-00000743,2024-06-07,2024-07-07,CUST-00000774,Combs-Davis Corp,465.5,279.13,186.37,703.2754373843782,OVER 90 DAYS,PARTIAL
703,INV-00000703,INV-00000703,SO-00000744,2024-10-27,2024-11-26,CUST-00000387,"Ellis, Marks and Buchanan Corp",112.0,0.0,112.0,561.2754373843782,OVER 90 DAYS,OPEN
704,INV-00000704,INV-00000704,SO-00000745,2024-03-06,2024-05-05,CUST-00000255,Murphy-Tran Inc,121.22,0.0,121.22,766.2754373843782,OVER 90 DAYS,OVERDUE
705,INV-00000705,INV-00000705,SO-00000746,2024-11-21,2025-01-20,CUST-00000370,Elliott-Hernandez Ltd,24.66,0.0,24.66,506.27543738437817,OVER 90 DAYS,OPEN
706,INV-00000706,INV-00000706,SO-00000747,2024-11-01,2024-12-31,CUST-00000956,Browning-Murphy Co,128.25,128.25,0.0,0.0,PAID,PAID
707,INV-00000707,INV-00000707,SO-00000748,2023-07-12,2023-08-11,CUST-00000962,"Fry, Wilson and Stewart Inc",18211.5,18211.5,0.0,0.0,PAID,PAID
708,INV-00000708,INV-00000708,SO-00000749,2023-09-05,2023-10-20,CUST-00000608,Russell-Hayes Co,309.75,0.0,309.75,964.2754373843782,OVER 90 DAYS,OPEN
709,INV-00000709,INV-00000709,SO-00000750,2025-06-02,2025-08-01,CUST-00000378,"Byrd, Oliver and Martinez LLC",103.55,0.0,103.55,313.27543738437817,OVER 90 DAYS,OPEN
710,INV-00000710,INV-00000710,SO-00000751,2024-09-12,2024-10-12,CUST-00000192,Watson Ltd LLC,943.25,943.25,0.0,0.0,PAID,PAID
711,INV-00000711,INV-00000711,SO-00000752,2023-07-31,2023-08-15,CUST-00000071,Marquez Inc LLC,67.85,67.85,0.0,0.0,PAID,PAID
712,INV-00000712,INV-00000712,SO-00000753,2025-01-24,2025-03-10,CUST-00000681,Jackson-Jennings Co,282.0,0.0,282.0,457.27543738437817,OVER 90 DAYS,OPEN
713,INV-00000713,INV-00000713,SO-00000754,2025-04-25,2025-06-24,CUST-00000412,"Sanders, Leblanc and Maldonado Co",8.34,8.34,0.0,0.0,PAID,PAID
714,INV-00000714,INV-00000714,SO-00000755,2025-02-08,2025-03-10,CUST-00000950,Zamora-Briggs Co,1955.71,0.0,1955.71,457.27543738437817,OVER 90 DAYS,OPEN
715,INV-00000715,INV-00000715,SO-00000756,2023-08-13,2023-09-12,CUST-00000585,Bowers LLC Inc,657.53,657.53,0.0,0.0,PAID,PAID
716,INV-00000716,INV-00000716,SO-00000757,2024-03-25,2024-05-24,CUST-00000626,"Phelps, York and Randolph Ltd",39.35,39.35,0.0,0.0,PAID,PAID
717,INV-00000717,INV-00000717,SO-00000758,2024-07-29,2024-09-27,CUST-00000338,Rivera Inc Ltd,196.59,196.59,0.0,0.0,PAID,PAID
718,INV-00000718,INV-00000718,SO-00000759,2024-02-29,2024-03-15,CUST-00000127,Lopez Ltd Corp,88.41,88.41,0.0,0.0,PAID,PAID
719,INV-00000719,INV-00000719,SO-00000760,2024-09-08,2024-11-07,CUST-00000664,Gomez-Parrish Inc,340.78,115.15,225.62999999999997,580.2754373843782,OVER 90 DAYS,PARTIAL
720,INV-00000720,INV-00000720,SO-00000761,2023-12-15,2023-12-30,CUST-00000198,"Wallace, Smith and Cooper Ltd",353.25,0.0,353.25,893.2754373843782,OVER 90 DAYS,OPEN
721,INV-00000721,INV-00000721,SO-00000762,2023-12-28,2024-01-12,CUST-00000915,Baker-Ross LLC,72.12,0.0,72.12,880.2754373843782,OVER 90 DAYS,OPEN
722,INV-00000722,INV-00000722,SO-00000763,2024-03-01,2024-04-15,CUST-00000408,"Johnson, Lee and Whitaker Inc",1128.0,0.0,1128.0,786.2754373843782,OVER 90 DAYS,OPEN
723,INV-00000723,INV-00000723,SO-00000764,2023-12-12,2024-02-10,CUST-00000514,"Davis, Stanley and Wright Co",1990.6,0.0,1990.6,851.2754373843782,OVER 90 DAYS,OPEN
724,INV-00000724,INV-00000724,SO-00000765,2024-09-20,2024-10-20,CUST-00000092,"Harris, Edwards and Oconnell Ltd",248.5,0.0,248.5,598.2754373843782,OVER 90 DAYS,OPEN
725,INV-00000725,INV-00000725,SO-00000766,2024-01-28,2024-02-12,CUST-00000573,Harris-Melton LLC,26.17,0.0,26.17,849.2754373843782,OVER 90 DAYS,OPEN
726,INV-00000726,INV-00000726,SO-00000767,2024-12-07,2025-01-21,CUST-00000435,"Johnson, Jimenez and Phillips Inc",95.84,0.0,95.84,505.27543738437817,OVER 90 DAYS,OPEN
727,INV-00000727,INV-00000727,SO-00000768,2023-07-04,2023-08-18,CUST-00000172,"Morris, Wright and Bridges LLC",1484.99,1484.99,0.0,0.0,PAID,PAID
728,INV-00000728,INV-00000728,SO-00000769,2025-05-17,2025-06-16,CUST-00000108,Rodriguez and Sons Ltd,67.44,0.0,67.44,359.27543738437817,OVER 90 DAYS,OPEN
729,INV-00000729,INV-00000729,SO-00000770,2024-07-19,2024-08-18,CUST-00000478,Wallace-Martinez Inc,136.85,136.85,0.0,0.0,PAID,PAID
