id,po_id,po_number,order_date,year,month,quarter,supplier_id,supplier_name,country,supplier_type,product_id,product_name,category,quantity,unit_cost,total_cost,receipt_date,days_to_deliver,on_time_delivery,status
1199,PO-00001199,PO-00001199,2023-09-01,2023,9,4,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000403,Wireless Mouse Pro,Electronics,25,11.96,299.0,2023-09-14,13.0,1.0,COMPLETED
1200,PO-00001200,PO-00001200,2023-11-05,2023,11,4,SUP-00000037,Atlantic Supply #37,Germany,Distributor,PRD-00000444,Bluetooth Keyboard Premium,Electronics,75,37.06,2779.5,,,,PENDING
1201,PO-00001201,PO-00001201,2024-03-21,2024,3,2,SUP-00000071,Elite Imports #71,Italy,Importer,PRD-00000379,Whiteboard 24x36 Pro,Office Supplies,75,34.9,2617.5,2024-04-27,37.0,0.0,COMPLETED
1202,PO-00001202,PO-00001202,2024-01-09,2024,1,1,SUP-00000056,Pacific Trading Co #56,Spain,Wholesaler,PRD-00000256,Paper Clips Box Basic,Office Supplies,50,1.5,75.0,2024-02-08,30.0,0.0,COMPLETED
1203,PO-00001203,PO-00001203,2023-11-22,2023,11,4,SUP-00000073,Central Supplies #73,Canada,Manufacturer,PRD-00000138,Desk Organizer HD,Office Supplies,25,12.32,308.0,2023-12-25,33.0,0.0,COMPLETED
1204,PO-00001204,PO-00001204,2023-12-10,2023,12,5,SUP-00000053,Central Supplies #53,Mexico,Wholesaler,PRD-00000372,Ballpoint Pens 12-Pack Max,Office Supplies,75,3.83,287.25,2023-12-25,15.0,0.0,COMPLETED
1205,PO-00001205,PO-00001205,2024-12-23,2024,12,5,SUP-00000084,QualitySource Inc #84,South Korea,Wholesaler,PRD-00000388,Power Supply 650W Premium,Computer Hardware,25,58.89,1472.25,2025-01-16,24.0,0.0,COMPLETED
1206,PO-00001206,PO-00001206,2023-08-11,2023,8,3,SUP-00000048,Alliance Trading #48,Mexico,Manufacturer,PRD-00000492,Ballpoint Pens 12-Pack Max,Office Supplies,20,3.81,76.2,2023-09-06,26.0,0.0,COMPLETED
1207,PO-00001207,PO-00001207,2023-08-13,2023,8,3,SUP-00000004,QualitySource Inc,Canada,Distributor,PRD-00000081,USB-C Cable Max,Electronics,100,9.33,933.0,2023-08-27,14.0,0.0,COMPLETED
1208,PO-00001208,PO-00001208,2024-01-08,2024,1,1,SUP-00000021,Global Tech Supply #21,South Korea,Manufacturer,PRD-00000370,Laptop Stand HD,Electronics,100,27.37,2737.0,2024-01-19,11.0,1.0,COMPLETED
1209,PO-00001209,PO-00001209,2024-08-25,2024,8,3,SUP-00000095,National Distribution #95,Australia,Manufacturer,PRD-00000343,Mechanical Keyboard Pro,Computer Hardware,200,76.47,15294.0,,,,PENDING
1210,PO-00001210,PO-00001210,2024-07-12,2024,7,3,SUP-00000040,Coastal Distributors #40,Japan,Distributor,PRD-00000263,Mechanical Keyboard HD,Computer Hardware,50,83.7,4185.0,2024-07-26,14.0,1.0,COMPLETED
1211,PO-00001211,PO-00001211,2023-11-15,2023,11,4,SUP-00000007,ValueFirst Supply,Netherlands,Distributor,PRD-00000426,CPU Cooler Basic,Computer Hardware,100,29.27,2927.0,2023-12-02,17.0,1.0,COMPLETED
1212,PO-00001212,PO-00001212,2025-04-15,2025,4,2,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000345,Graphics Card Entry Lite,Computer Hardware,100,91.88,9188.0,,,,CANCELLED
1213,PO-00001213,PO-00001213,2024-01-30,2024,1,1,SUP-00000099,Valley Industrial #99,Mexico,Wholesaler,PRD-00000150,NVMe Cable XL,Computer Hardware,50,10.03,501.49999999999994,2024-02-20,21.0,0.0,COMPLETED
1214,PO-00001214,PO-00001214,2024-02-13,2024,2,1,SUP-00000092,Advanced Logistics #92,South Korea,Manufacturer,PRD-00000301,SSD 500GB Lite,Computer Hardware,20,44.48,889.5999999999999,2024-02-21,8.0,1.0,COMPLETED
1215,PO-00001215,PO-00001215,2023-11-04,2023,11,4,SUP-00000064,QualitySource Inc #64,Australia,Wholesaler,PRD-00000049,Surge Protector Plus,Electronics,200,19.95,3990.0,2023-11-29,25.0,0.0,COMPLETED
1216,PO-00001216,PO-00001216,2023-11-15,2023,11,4,SUP-00000049,Summit Distribution #49,France,Distributor,PRD-00000124,Bluetooth Keyboard Premium,Electronics,50,29.75,1487.5,2023-12-06,21.0,0.0,COMPLETED
1217,PO-00001217,PO-00001217,2023-09-24,2023,9,4,SUP-00000027,ValueFirst Supply #27,Spain,Distributor,PRD-00000021,SSD 500GB,Computer Hardware,10,63.34,633.4000000000001,2023-10-30,36.0,0.0,COMPLETED
1218,PO-00001218,PO-00001218,2024-11-24,2024,11,4,SUP-00000077,Atlantic Supply #77,Italy,Importer,PRD-00000389,Motherboard B550 Premium,Computer Hardware,150,89.16,13374.0,2024-12-09,15.0,1.0,COMPLETED
1219,PO-00001219,PO-00001219,2023-07-31,2023,7,3,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000006,USB Hub 7-Port,Electronics,50,24.46,1223.0,2023-09-02,33.0,0.0,COMPLETED
1220,PO-00001220,PO-00001220,2024-12-18,2024,12,5,SUP-00000053,Central Supplies #53,Mexico,Wholesaler,PRD-00000058,Desk Organizer Lite,Office Supplies,25,12.2,305.0,2025-01-01,14.0,0.0,COMPLETED
1221,PO-00001221,PO-00001221,2024-04-16,2024,4,2,SUP-00000091,Elite Imports #91,Japan,Importer,PRD-00000171,A4 Paper Ream Basic,Office Supplies,200,4.5,900.0,2024-05-20,34.0,0.0,COMPLETED
1222,PO-00001222,PO-00001222,2025-03-16,2025,3,2,SUP-00000076,Pacific Trading Co #76,Netherlands,Distributor,PRD-00000470,NVMe Cable Premium,Computer Hardware,50,6.63,331.5,2025-03-30,14.0,1.0,COMPLETED
1223,PO-00001223,PO-00001223,2024-12-20,2024,12,5,SUP-00000016,Pacific Trading Co,Germany,Distributor,PRD-00000040,Utility Knife,Tools,20,6.09,121.8,2025-01-20,31.0,0.0,COMPLETED
1224,PO-00001224,PO-00001224,2024-12-24,2024,12,5,SUP-00000009,Summit Distribution,South Korea,Wholesaler,PRD-00000056,Paper Clips Box Basic,Office Supplies,50,1.52,76.0,2025-01-10,17.0,1.0,COMPLETED
1225,PO-00001225,PO-00001225,2023-12-09,2023,12,5,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000301,SSD 500GB Lite,Computer Hardware,150,41.41,6211.499999999999,2023-12-21,12.0,1.0,COMPLETED
1226,PO-00001226,PO-00001226,2024-06-10,2024,6,3,SUP-00000048,Alliance Trading #48,Mexico,Manufacturer,PRD-00000038,Hammer 16oz,Tools,200,11.49,2298.0,2024-07-03,23.0,0.0,COMPLETED
1227,PO-00001227,PO-00001227,2024-12-30,2024,12,5,SUP-00000083,FastParts Direct #83,France,Distributor,PRD-00000479,Tape Measure Digital Lite,Tools,75,12.04,902.9999999999999,,,,PENDING
1228,PO-00001228,PO-00001228,2024-06-10,2024,6,3,SUP-00000080,Coastal Distributors #80,India,Manufacturer,PRD-00000022,RAM 16GB DDR4,Computer Hardware,10,48.61,486.1,2024-07-01,21.0,0.0,COMPLETED
1229,PO-00001229,PO-00001229,2023-10-07,2023,10,4,SUP-00000055,National Distribution #55,India,Manufacturer,PRD-00000220,Dry Erase Markers Premium,Office Supplies,10,5.71,57.1,2023-10-25,18.0,0.0,COMPLETED
1230,PO-00001230,PO-00001230,2023-08-26,2023,8,3,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000400,Utility Knife Premium,Tools,10,6.03,60.300000000000004,,,,PENDING
1231,PO-00001231,PO-00001231,2023-09-29,2023,9,4,SUP-00000076,Pacific Trading Co #76,Netherlands,Distributor,PRD-00000185,Graphics Card Entry Lite,Computer Hardware,150,146.84,22026.0,2023-10-15,16.0,0.0,COMPLETED
1232,PO-00001232,PO-00001232,2023-12-27,2023,12,5,SUP-00000048,Alliance Trading #48,Mexico,Manufacturer,PRD-00000038,Hammer 16oz,Tools,50,10.76,538.0,2024-01-14,18.0,0.0,COMPLETED
1233,PO-00001233,PO-00001233,2024-01-04,2024,1,1,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000183,Mechanical Keyboard XL,Computer Hardware,150,87.18,13077.000000000002,2024-02-03,30.0,0.0,COMPLETED
1234,PO-00001234,PO-00001234,2025-04-20,2025,4,2,SUP-00000039,Valley Industrial #39,Canada,Distributor,PRD-00000321,USB-C Cable Basic,Electronics,150,8.45,1267.5,2025-05-04,14.0,0.0,COMPLETED
1235,PO-00001235,PO-00001235,2025-01-18,2025,1,1,SUP-00000066,Premier Materials #66,Spain,Wholesaler,PRD-00000149,Motherboard B550 HD,Computer Hardware,20,98.89,1977.8,2025-02-03,16.0,0.0,COMPLETED
1236,PO-00001236,PO-00001236,2024-10-31,2024,10,4,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000400,Utility Knife Premium,Tools,100,4.9,490.00000000000006,,,,PENDING
1237,PO-00001237,PO-00001237,2024-02-25,2024,2,1,SUP-00000054,United Parts #54,China,Manufacturer,PRD-00000378,Desk Organizer Premium,Office Supplies,150,9.99,1498.5,2024-03-21,25.0,1.0,COMPLETED
1238,PO-00001238,PO-00001238,2023-07-19,2023,7,3,SUP-00000023,FastParts Direct #23,Japan,Wholesaler,PRD-00000028,Power Supply 650W,Computer Hardware,100,46.69,4669.0,2023-08-20,32.0,0.0,COMPLETED
1239,PO-00001239,PO-00001239,2024-01-03,2024,1,1,SUP-00000063,FastParts Direct #63,United States,Wholesaler,PRD-00000290,Laptop Stand XL,Electronics,75,29.19,2189.25,2024-01-19,16.0,0.0,COMPLETED
1240,PO-00001240,PO-00001240,2025-03-04,2025,3,2,SUP-00000084,QualitySource Inc #84,South Korea,Wholesaler,PRD-00000131,A4 Paper Ream Pro,Office Supplies,25,4.75,118.75,2025-04-10,37.0,0.0,COMPLETED
1241,PO-00001241,PO-00001241,2025-05-03,2025,5,2,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000393,Measuring Tape 25ft Premium,Tools,150,9.46,1419.0000000000002,2025-05-28,25.0,0.0,COMPLETED
1242,PO-00001242,PO-00001242,2024-07-09,2024,7,3,SUP-00000014,United Parts,United Kingdom,Wholesaler,PRD-00000046,USB Hub 7-Port Lite,Electronics,25,19.09,477.25,2024-08-05,27.0,0.0,COMPLETED
1243,PO-00001243,PO-00001243,2024-11-24,2024,11,4,SUP-00000027,ValueFirst Supply #27,Spain,Distributor,PRD-00000076,Wrench Set Adjustable Basic,Tools,20,20.06,401.2,2024-12-11,17.0,0.0,COMPLETED
1244,PO-00001244,PO-00001244,2024-02-14,2024,2,1,SUP-00000056,Pacific Trading Co #56,Spain,Wholesaler,PRD-00000489,Surge Protector Max,Electronics,50,17.19,859.5000000000001,2024-03-09,24.0,0.0,COMPLETED
1245,PO-00001245,PO-00001245,2023-07-24,2023,7,3,SUP-00000049,Summit Distribution #49,France,Distributor,PRD-00000207,Ethernet Switch 8-Port Plus,Electronics,150,63.76,9564.0,2023-08-24,31.0,0.0,COMPLETED
1246,PO-00001246,PO-00001246,2023-08-01,2023,8,3,SUP-00000025,Reliable Components #25,India,Importer,PRD-00000328,Power Strip 6-Outlet Lite,Electronics,200,12.75,2550.0,2023-08-29,28.0,0.0,COMPLETED
1247,PO-00001247,PO-00001247,2025-05-09,2025,5,2,SUP-00000053,Central Supplies #53,Mexico,Wholesaler,PRD-00000159,Tape Measure Digital Plus,Tools,50,15.15,757.5,,,,PENDING
1248,PO-00001248,PO-00001248,2025-01-25,2025,1,1,SUP-00000035,National Distribution #35,South Korea,Manufacturer,PRD-00000333,Sticky Notes 3x3 XL,Office Supplies,25,2.86,71.5,2025-02-05,11.0,0.0,COMPLETED
1249,PO-00001249,PO-00001249,2025-05-10,2025,5,2,SUP-00000077,Atlantic Supply #77,Italy,Importer,PRD-00000424,Monitor 27 inch Premium,Computer Hardware,100,245.0,24500.0,,,,CANCELLED
1250,PO-00001250,PO-00001250,2023-11-28,2023,11,4,SUP-00000022,Prime Industrial #22,Australia,Wholesaler,PRD-00000462,RAM 16GB DDR4 Pro,Computer Hardware,100,39.65,3965.0,2023-12-23,25.0,0.0,COMPLETED
1251,PO-00001251,PO-00001251,2023-10-04,2023,10,4,SUP-00000045,Reliable Components #45,Mexico,Importer,PRD-00000279,Tape Measure Digital Lite,Tools,150,14.49,2173.5,2023-11-04,31.0,0.0,COMPLETED
1252,PO-00001252,PO-00001252,2024-02-07,2024,2,1,SUP-00000027,ValueFirst Supply #27,Spain,Distributor,PRD-00000177,Binder Clips Assorted Pro,Office Supplies,20,3.06,61.2,2024-02-22,15.0,0.0,COMPLETED
1253,PO-00001253,PO-00001253,2024-12-23,2024,12,5,SUP-00000038,Mountain Components #38,Brazil,Distributor,PRD-00000051,A4 Paper Ream HD,Office Supplies,25,4.69,117.25000000000001,2025-01-07,15.0,1.0,COMPLETED
1254,PO-00001254,PO-00001254,2023-11-30,2023,11,4,SUP-00000020,Coastal Distributors,Netherlands,Wholesaler,PRD-00000129,Surge Protector Premium,Electronics,75,15.58,1168.5,2023-12-18,18.0,0.0,COMPLETED
1255,PO-00001255,PO-00001255,2023-12-16,2023,12,5,SUP-00000065,Reliable Components #65,Italy,Manufacturer,PRD-00000436,Wrench Set Adjustable Premium,Tools,10,23.61,236.1,2024-01-02,17.0,1.0,COMPLETED
1256,PO-00001256,PO-00001256,2024-08-02,2024,8,3,SUP-00000031,Elite Imports #31,United States,Wholesaler,PRD-00000004,Bluetooth Keyboard,Electronics,150,31.24,4686.0,,,,CANCELLED
1257,PO-00001257,PO-00001257,2025-05-15,2025,5,2,SUP-00000076,Pacific Trading Co #76,Netherlands,Distributor,PRD-00000060,Dry Erase Markers Premium,Office Supplies,50,4.14,206.99999999999997,2025-06-02,18.0,0.0,COMPLETED
1258,PO-00001258,PO-00001258,2024-07-19,2024,7,3,SUP-00000051,Elite Imports #51,United States,Distributor,PRD-00000422,RAM 16GB DDR4 Max,Computer Hardware,10,51.5,515.0,2024-08-14,26.0,0.0,COMPLETED
1259,PO-00001259,PO-00001259,2024-05-25,2024,5,2,SUP-00000048,Alliance Trading #48,Mexico,Manufacturer,PRD-00000042,HDMI Cable 6ft HD,Electronics,20,6.53,130.6,2024-06-02,8.0,1.0,COMPLETED
1260,PO-00001260,PO-00001260,2025-04-03,2025,4,2,SUP-00000017,Atlantic Supply,Italy,Wholesaler,PRD-00000442,HDMI Cable 6ft Lite,Electronics,200,6.25,1250.0,2025-04-20,17.0,0.0,COMPLETED
1261,PO-00001261,PO-00001261,2024-11-19,2024,11,4,SUP-00000021,Global Tech Supply #21,South Korea,Manufacturer,PRD-00000113,Measuring Tape 25ft Pro,Tools,75,7.94,595.5,2024-12-14,25.0,0.0,COMPLETED
1262,PO-00001262,PO-00001262,2024-10-02,2024,10,4,SUP-00000097,Atlantic Supply #97,France,Manufacturer,PRD-00000201,USB-C Cable Basic,Electronics,10,7.97,79.7,2024-10-21,19.0,0.0,COMPLETED
1263,PO-00001263,PO-00001263,2025-01-19,2025,1,1,SUP-00000086,Premier Materials #86,Australia,Manufacturer,PRD-00000344,Monitor 27 inch Premium,Computer Hardware,25,197.84,4946.0,2025-02-07,19.0,0.0,COMPLETED
1264,PO-00001264,PO-00001264,2023-08-18,2023,8,3,SUP-00000036,Pacific Trading Co #36,United States,Importer,PRD-00000372,Ballpoint Pens 12-Pack Max,Office Supplies,200,4.5,900.0,2023-08-27,9.0,1.0,COMPLETED
1265,PO-00001265,PO-00001265,2024-12-18,2024,12,5,SUP-00000054,United Parts #54,China,Manufacturer,PRD-00000394,Level 24 inch Basic,Tools,10,22.18,221.8,2025-01-12,25.0,1.0,COMPLETED
1266,PO-00001266,PO-00001266,2024-02-23,2024,2,1,SUP-00000048,Alliance Trading #48,Mexico,Manufacturer,PRD-00000497,Binder Clips Assorted Basic,Office Supplies,50,2.46,123.0,,,,PENDING
1267,PO-00001267,PO-00001267,2023-12-23,2023,12,5,SUP-00000095,National Distribution #95,Australia,Manufacturer,PRD-00000489,Surge Protector Max,Electronics,100,21.19,2119.0,2024-01-12,20.0,0.0,COMPLETED
1268,PO-00001268,PO-00001268,2024-01-26,2024,1,1,SUP-00000009,Summit Distribution,South Korea,Wholesaler,PRD-00000056,Paper Clips Box Basic,Office Supplies,20,1.65,33.0,2024-02-04,9.0,1.0,COMPLETED
1269,PO-00001269,PO-00001269,2024-02-10,2024,2,1,SUP-00000026,Premier Materials #26,Germany,Wholesaler,PRD-00000309,Motherboard B550 Max,Computer Hardware,10,98.14,981.4,2024-03-06,25.0,0.0,COMPLETED
1270,PO-00001270,PO-00001270,2024-06-18,2024,6,3,SUP-00000080,Coastal Distributors #80,India,Manufacturer,PRD-00000068,Power Supply 650W XL,Computer Hardware,200,59.63,11926.0,2024-07-08,20.0,0.0,COMPLETED
1271,PO-00001271,PO-00001271,2025-02-26,2025,2,1,SUP-00000009,Summit Distribution,South Korea,Wholesaler,PRD-00000230,NVMe Cable HD,Computer Hardware,75,7.77,582.75,2025-03-06,8.0,1.0,COMPLETED
1272,PO-00001272,PO-00001272,2024-08-09,2024,8,3,SUP-00000096,Pacific Trading Co #96,United Kingdom,Importer,PRD-00000443,Wireless Mouse Basic,Electronics,10,14.99,149.9,2024-08-23,14.0,1.0,COMPLETED
1273,PO-00001273,PO-00001273,2024-02-28,2024,2,1,SUP-00000009,Summit Distribution,South Korea,Wholesaler,PRD-00000221,SSD 500GB Premium,Computer Hardware,75,68.44,5133.0,2024-03-23,24.0,0.0,COMPLETED
1274,PO-00001274,PO-00001274,2023-10-19,2023,10,4,SUP-00000007,ValueFirst Supply,Netherlands,Distributor,PRD-00000426,CPU Cooler Basic,Computer Hardware,150,26.95,4042.5,,,,PENDING
1275,PO-00001275,PO-00001275,2023-09-15,2023,9,4,SUP-00000004,QualitySource Inc,Canada,Distributor,PRD-00000380,Dry Erase Markers Lite,Office Supplies,25,6.33,158.25,2023-09-19,4.0,1.0,COMPLETED
1276,PO-00001276,PO-00001276,2024-01-15,2024,1,1,SUP-00000025,Reliable Components #25,India,Importer,PRD-00000450,Laptop Stand Plus,Electronics,25,23.53,588.25,2024-02-07,23.0,0.0,COMPLETED
1277,PO-00001277,PO-00001277,2024-11-15,2024,11,4,SUP-00000094,United Parts #94,Australia,Wholesaler,PRD-00000088,Power Strip 6-Outlet HD,Electronics,100,14.4,1440.0,2024-12-24,39.0,0.0,COMPLETED
1278,PO-00001278,PO-00001278,2025-01-03,2025,1,1,SUP-00000035,National Distribution #35,South Korea,Manufacturer,PRD-00000120,Utility Knife Plus,Tools,50,5.97,298.5,,,,PENDING
1279,PO-00001279,PO-00001279,2024-06-11,2024,6,3,SUP-00000034,United Parts #34,Canada,Distributor,PRD-00000435,Screwdriver Set 100pc Lite,Tools,100,32.3,3229.9999999999995,2024-07-04,23.0,0.0,COMPLETED
1280,PO-00001280,PO-00001280,2025-02-22,2025,2,1,SUP-00000066,Premier Materials #66,Spain,Wholesaler,PRD-00000492,Ballpoint Pens 12-Pack Max,Office Supplies,10,3.85,38.5,2025-03-26,32.0,0.0,COMPLETED
1281,PO-00001281,PO-00001281,2023-09-01,2023,9,4,SUP-00000049,Summit Distribution #49,France,Distributor,PRD-00000207,Ethernet Switch 8-Port Plus,Electronics,200,60.82,12164.0,,,,PENDING
1282,PO-00001282,PO-00001282,2023-11-28,2023,11,4,SUP-00000070,Peak Performance #70,United Kingdom,Importer,PRD-00000255,Stapler Heavy Duty Lite,Office Supplies,150,15.28,2292.0,2023-11-30,2.0,1.0,COMPLETED
1283,PO-00001283,PO-00001283,2023-12-23,2023,12,5,SUP-00000096,Pacific Trading Co #96,United Kingdom,Importer,PRD-00000193,Measuring Tape 25ft HD,Tools,20,9.18,183.6,2024-01-10,18.0,0.0,COMPLETED
1284,PO-00001284,PO-00001284,2025-05-26,2025,5,2,SUP-00000045,Reliable Components #45,Mexico,Importer,PRD-00000168,Power Strip 6-Outlet XL,Electronics,20,14.53,290.59999999999997,2025-06-28,33.0,0.0,COMPLETED
1285,PO-00001285,PO-00001285,2024-08-18,2024,8,3,SUP-00000013,Central Supplies,United States,Manufacturer,PRD-00000277,Pliers Set 5-Piece Plus,Tools,20,18.94,378.8,2024-09-09,22.0,1.0,COMPLETED
1286,PO-00001286,PO-00001286,2023-11-20,2023,11,4,SUP-00000072,Advanced Logistics #72,Spain,Wholesaler,PRD-00000268,Power Supply 650W Pro,Computer Hardware,20,70.32,1406.3999999999999,2023-12-16,26.0,0.0,COMPLETED
1287,PO-00001287,PO-00001287,2025-03-30,2025,3,2,SUP-00000032,Advanced Logistics #32,United Kingdom,Distributor,PRD-00000387,PC Case Mid Tower Basic,Computer Hardware,75,45.52,3414.0000000000005,2025-04-20,21.0,1.0,COMPLETED
1288,PO-00001288,PO-00001288,2023-08-08,2023,8,3,SUP-00000020,Coastal Distributors,Netherlands,Wholesaler,PRD-00000488,Power Strip 6-Outlet Lite,Electronics,25,13.69,342.25,2023-08-27,19.0,0.0,COMPLETED
1289,PO-00001289,PO-00001289,2024-04-24,2024,4,2,SUP-00000085,Reliable Components #85,Canada,Manufacturer,PRD-00000340,Dry Erase Markers Pro,Office Supplies,75,5.49,411.75,2024-05-26,32.0,0.0,COMPLETED
1290,PO-00001290,PO-00001290,2024-10-05,2024,10,4,SUP-00000075,National Distribution #75,Italy,Wholesaler,PRD-00000434,Level 24 inch Pro,Tools,20,17.3,346.0,2024-11-10,36.0,0.0,COMPLETED
1291,PO-00001291,PO-00001291,2023-12-31,2023,12,5,SUP-00000063,FastParts Direct #63,United States,Wholesaler,PRD-00000493,Sticky Notes 3x3 Lite,Office Supplies,200,2.82,564.0,,,,PENDING
1292,PO-00001292,PO-00001292,2025-01-03,2025,1,1,SUP-00000024,QualitySource Inc #24,United Kingdom,Manufacturer,PRD-00000206,USB Hub 7-Port HD,Electronics,150,19.99,2998.4999999999995,2025-02-09,37.0,0.0,COMPLETED
1293,PO-00001293,PO-00001293,2023-09-04,2023,9,4,SUP-00000094,United Parts #94,Australia,Wholesaler,PRD-00000141,SSD 500GB Basic,Computer Hardware,20,65.28,1305.6,2023-10-13,39.0,0.0,COMPLETED
1294,PO-00001294,PO-00001294,2025-03-30,2025,3,2,SUP-00000044,QualitySource Inc #44,United Kingdom,Distributor,PRD-00000254,File Folders 100-Pack Plus,Office Supplies,150,7.7,1155.0,,,,PENDING
1295,PO-00001295,PO-00001295,2023-11-10,2023,11,4,SUP-00000005,Reliable Components,Spain,Manufacturer,PRD-00000259,Whiteboard 24x36 Basic,Office Supplies,25,33.13,828.2500000000001,2023-11-28,18.0,0.0,COMPLETED
1296,PO-00001296,PO-00001296,2024-12-26,2024,12,5,SUP-00000065,Reliable Components #65,Italy,Manufacturer,PRD-00000253,Sticky Notes 3x3 XL,Office Supplies,10,3.49,34.900000000000006,2025-01-07,12.0,1.0,COMPLETED
1297,PO-00001297,PO-00001297,2024-02-29,2024,2,1,SUP-00000087,ValueFirst Supply #87,Canada,Wholesaler,PRD-00000205,Webcam HD Basic,Electronics,25,43.3,1082.5,2024-03-21,21.0,0.0,COMPLETED
1298,PO-00001298,PO-00001298,2024-08-03,2024,8,3,SUP-00000061,Global Tech Supply #61,India,Importer,PRD-00000453,Sticky Notes 3x3 Pro,Office Supplies,100,3.05,305.0,2024-08-27,24.0,0.0,COMPLETED
1299,PO-00001299,PO-00001299,2023-11-05,2023,11,4,SUP-00000036,Pacific Trading Co #36,United States,Importer,PRD-00000352,Socket Set 40-Piece HD,Tools,10,35.85,358.5,2023-11-17,12.0,1.0,COMPLETED
1300,PO-00001300,PO-00001300,2024-01-03,2024,1,1,SUP-00000012,Advanced Logistics,Canada,Distributor,PRD-00000399,Tape Measure Digital Pro,Tools,100,14.49,1449.0,2024-02-02,30.0,0.0,COMPLETED
1301,PO-00001301,PO-00001301,2025-03-18,2025,3,2,SUP-00000087,ValueFirst Supply #87,Canada,Wholesaler,PRD-00000101,SSD 500GB HD,Computer Hardware,100,61.46,6146.0,2025-04-05,18.0,0.0,COMPLETED
1302,PO-00001302,PO-00001302,2024-02-13,2024,2,1,SUP-00000088,Alliance Trading #88,Canada,Importer,PRD-00000325,Webcam HD HD,Electronics,75,51.12,3834.0,2024-02-24,11.0,1.0,COMPLETED
1303,PO-00001303,PO-00001303,2025-05-31,2025,5,2,SUP-00000089,Summit Distribution #89,Brazil,Distributor,PRD-00000175,Stapler Heavy Duty XL,Office Supplies,25,13.51,337.75,,,,PENDING
1304,PO-00001304,PO-00001304,2024-06-16,2024,6,3,SUP-00000078,Mountain Components #78,Australia,Wholesaler,PRD-00000096,Paper Clips Box Basic,Office Supplies,200,1.84,368.0,2024-07-05,19.0,1.0,COMPLETED
1305,PO-00001305,PO-00001305,2025-03-14,2025,3,2,SUP-00000049,Summit Distribution #49,France,Distributor,PRD-00000207,Ethernet Switch 8-Port Plus,Electronics,50,58.07,2903.5,2025-04-13,30.0,0.0,COMPLETED
1306,PO-00001306,PO-00001306,2023-07-27,2023,7,3,SUP-00000041,Global Tech Supply #41,Australia,Distributor,PRD-00000441,USB-C Cable Basic,Electronics,150,7.79,1168.5,2023-08-26,30.0,0.0,COMPLETED
1307,PO-00001307,PO-00001307,2024-05-24,2024,5,2,SUP-00000078,Mountain Components #78,Australia,Wholesaler,PRD-00000490,Laptop Stand Max,Electronics,100,26.01,2601.0,2024-06-19,26.0,0.0,COMPLETED
1308,PO-00001308,PO-00001308,2024-05-09,2024,5,2,SUP-00000091,Elite Imports #91,Japan,Importer,PRD-00000423,Mechanical Keyboard Premium,Computer Hardware,50,72.33,3616.5,2024-06-02,24.0,1.0,COMPLETED
